Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",花東,20 - 40,,1 - 3,2016-08-03,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",宜蘭,20 - 40,,1 - 2,2016-08-03,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",高屏,35 - 55,臭氧,1 - 3,2016-08-03,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",雲嘉南,35 - 55,臭氧,1 - 3,2016-08-03,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",中部,35 - 55,臭氧,1 - 3,2016-08-03,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",竹苗,30 - 50,,1 - 3,2016-08-03,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",北部,50 - 70,臭氧,1 - 3,2016-08-03,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",花東,20 - 40,,1 - 3,2016-08-02,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",宜蘭,20 - 40,,1 - 2,2016-08-02,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",高屏,30 - 50,,1 - 3,2016-08-02,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",雲嘉南,35 - 55,臭氧,1 - 3,2016-08-02,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",中部,40 - 60,臭氧,2 - 3,2016-08-02,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",竹苗,30 - 50,,1 - 3,2016-08-02,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",北部,45 - 65,臭氧,1 - 3,2016-08-02,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",澎湖,30 - 50,,2 - 3,2016-08-01,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",金門,25 - 45,,1 - 3,2016-08-01,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",馬祖,25 - 45,,1 - 3,2016-08-01,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",花東,25 - 45,,1 - 3,2016-08-01,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",宜蘭,20 - 40,,1 - 2,2016-08-01,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",高屏,50 - 70,臭氧,2 - 4,2016-08-01,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",雲嘉南,70 - 90,臭氧,3 - 5,2016-08-01,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",中部,65 - 85,臭氧,3 - 5,2016-08-01,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",竹苗,30 - 50,,1 - 3,2016-08-01,2016-07-31 17:00
"1.1日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低到中等級。\r2.2、3日全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",北部,30 - 50,,1 - 3,2016-08-01,2016-07-31 17:00
