Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",花東,25 - 45,,1 - 2,2016-08-21,2016-08-18 17:30
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",宜蘭,30 - 50,,1 - 3,2016-08-21,2016-08-18 17:30
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",高屏,40 - 60,臭氧,2 - 3,2016-08-21,2016-08-18 17:30
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",雲嘉南,40 - 60,臭氧,2 - 3,2016-08-21,2016-08-18 17:30
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",中部,60 - 80,臭氧,1 - 3,2016-08-21,2016-08-18 17:30
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",竹苗,45 - 65,臭氧,1 - 3,2016-08-21,2016-08-18 17:30
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",北部,45 - 65,臭氧,2 - 3,2016-08-21,2016-08-18 17:30
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",花東,25 - 45,,1 - 2,2016-08-20,2016-08-18 17:30
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",宜蘭,30 - 50,,1 - 3,2016-08-20,2016-08-18 17:30
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",高屏,40 - 60,臭氧,2 - 3,2016-08-20,2016-08-18 17:30
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",雲嘉南,40 - 60,臭氧,2 - 3,2016-08-20,2016-08-18 17:30
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",中部,55 - 75,臭氧,1 - 3,2016-08-20,2016-08-18 17:30
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",竹苗,45 - 65,臭氧,1 - 3,2016-08-20,2016-08-18 17:30
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",北部,45 - 65,臭氧,2 - 3,2016-08-20,2016-08-18 17:30
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島PM2.5指標為低等級。\r2.20、21全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",澎湖,20 - 40,,1 - 2,2016-08-19,2016-08-18 17:30
