Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.29日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.30日全臺各地PSI為良好至普通等級，7月1日北部PSI為普通至不良等級，其他地區為良好至普通等級，指標污染物均為臭氧；全臺各地PM2.5指標為低等級。",花東,20 - 40,,1 - 2,2016-07-01,2016-06-28 16:30
"1.29日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.30日全臺各地PSI為良好至普通等級，7月1日北部PSI為普通至不良等級，其他地區為良好至普通等級，指標污染物均為臭氧；全臺各地PM2.5指標為低等級。",宜蘭,30 - 50,,1 - 2,2016-07-01,2016-06-28 16:30
"1.29日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.30日全臺各地PSI為良好至普通等級，7月1日北部PSI為普通至不良等級，其他地區為良好至普通等級，指標污染物均為臭氧；全臺各地PM2.5指標為低等級。",高屏,25 - 45,,1 - 2,2016-07-01,2016-06-28 16:30
"1.29日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.30日全臺各地PSI為良好至普通等級，7月1日北部PSI為普通至不良等級，其他地區為良好至普通等級，指標污染物均為臭氧；全臺各地PM2.5指標為低等級。",雲嘉南,30 - 50,,1 - 3,2016-07-01,2016-06-28 16:30
"1.29日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.30日全臺各地PSI為良好至普通等級，7月1日北部PSI為普通至不良等級，其他地區為良好至普通等級，指標污染物均為臭氧；全臺各地PM2.5指標為低等級。",中部,35 - 55,臭氧,1 - 3,2016-07-01,2016-06-28 16:30
"1.29日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.30日全臺各地PSI為良好至普通等級，7月1日北部PSI為普通至不良等級，其他地區為良好至普通等級，指標污染物均為臭氧；全臺各地PM2.5指標為低等級。",竹苗,40 - 60,臭氧,1 - 3,2016-07-01,2016-06-28 16:30
"1.29日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.30日全臺各地PSI為良好至普通等級，7月1日北部PSI為普通至不良等級，其他地區為良好至普通等級，指標污染物均為臭氧；全臺各地PM2.5指標為低等級。",北部,85 - 105,臭氧,1 - 3,2016-07-01,2016-06-28 16:30
"1.29日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.30日全臺各地PSI為良好至普通等級，7月1日北部PSI為普通至不良等級，其他地區為良好至普通等級，指標污染物均為臭氧；全臺各地PM2.5指標為低等級。",花東,20 - 40,,1 - 2,2016-06-30,2016-06-28 16:30
"1.29日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.30日全臺各地PSI為良好至普通等級，7月1日北部PSI為普通至不良等級，其他地區為良好至普通等級，指標污染物均為臭氧；全臺各地PM2.5指標為低等級。",宜蘭,30 - 50,,1 - 2,2016-06-30,2016-06-28 16:30
"1.29日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.30日全臺各地PSI為良好至普通等級，7月1日北部PSI為普通至不良等級，其他地區為良好至普通等級，指標污染物均為臭氧；全臺各地PM2.5指標為低等級。",高屏,25 - 45,,1 - 2,2016-06-30,2016-06-28 16:30
"1.29日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.30日全臺各地PSI為良好至普通等級，7月1日北部PSI為普通至不良等級，其他地區為良好至普通等級，指標污染物均為臭氧；全臺各地PM2.5指標為低等級。",雲嘉南,30 - 50,,1 - 3,2016-06-30,2016-06-28 16:30
"1.29日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.30日全臺各地PSI為良好至普通等級，7月1日北部PSI為普通至不良等級，其他地區為良好至普通等級，指標污染物均為臭氧；全臺各地PM2.5指標為低等級。",中部,35 - 55,臭氧,1 - 3,2016-06-30,2016-06-28 16:30
"1.29日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.30日全臺各地PSI為良好至普通等級，7月1日北部PSI為普通至不良等級，其他地區為良好至普通等級，指標污染物均為臭氧；全臺各地PM2.5指標為低等級。",竹苗,35 - 55,臭氧,1 - 3,2016-06-30,2016-06-28 16:30
"1.29日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.30日全臺各地PSI為良好至普通等級，7月1日北部PSI為普通至不良等級，其他地區為良好至普通等級，指標污染物均為臭氧；全臺各地PM2.5指標為低等級。",北部,70 - 90,臭氧,1 - 3,2016-06-30,2016-06-28 16:30
