Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,花東,20 - 40,,1 - 3,2016-01-22,2016-01-19 17:00
1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,宜蘭,25 - 45,,1 - 3,2016-01-22,2016-01-19 17:00
1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,高屏,65 - 85,懸浮微粒,5 - 9,2016-01-22,2016-01-19 17:00
1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,雲嘉南,55 - 75,懸浮微粒,4 - 7,2016-01-22,2016-01-19 17:00
1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,中部,45 - 65,懸浮微粒,4 - 7,2016-01-22,2016-01-19 17:00
1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,竹苗,25 - 45,,1 - 3,2016-01-22,2016-01-19 17:00
1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,北部,30 - 50,,1 - 3,2016-01-22,2016-01-19 17:00
1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,花東,20 - 40,,1 - 3,2016-01-21,2016-01-19 17:00
1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,宜蘭,25 - 45,,1 - 3,2016-01-21,2016-01-19 17:00
1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,高屏,65 - 85,懸浮微粒,5 - 8,2016-01-21,2016-01-19 17:00
1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,雲嘉南,55 - 75,懸浮微粒,4 - 7,2016-01-21,2016-01-19 17:00
1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,中部,45 - 65,懸浮微粒,4 - 7,2016-01-21,2016-01-19 17:00
