"lineid","car","time","location","longitude","latitude"
"234030","746-BX","2016/11/01 20:47:50","新北市新店區薏仁坑路自強巷1號","121.497563333333","24.9576366666667"
"249004","303-UY","2016/11/01 20:47:50","新北市八里區中山路一段63號","121.418413333333","25.1594216666667"
"234077","969-R7","2016/11/01 20:47:40","新北市永和區福和路1號","121.52611","25.0095533333333"
"234067","AAC-212","2016/11/01 20:47:44","新北市中和區保平路231號","121.507941666667","25.004405"
"234003","AAC-295","2016/11/01 20:47:37","新北市新店區吉安街39號","121.515393333333","24.966405"
"244019","403-UM","2016/11/01 17:25:11","新北市林口區仁愛路二段186號","121.380811666667","25.073915"
"222003","436-BY","2016/11/01 20:47:23","新北市深坑區文山路三段48-1號","121.60988","24.998525"
"222002","659-BX","2016/11/01 20:47:37","新北市深坑區北深路三段93巷54號","121.603606666667","25.00116"
"222001","696-SL","2016/11/01 20:47:47","新北市深坑區北深路三段220號","121.600981666667","25.0039216666667"
"231060","001-UM","2016/11/01 20:47:47","新北市新店區安康路三段738號","121.473816666667","24.9420116666667"
"231045","002-UM","2016/11/01 20:47:45","新北市新店區新坡一街18巷6弄36號","121.548463333333","24.9596733333333"
"231043","046-UY","2016/11/01 20:47:52","新北市新店區博愛街13巷24號","121.540268333333","24.9740316666667"
"231040","106-UY","2016/11/01 20:47:50","新北市新店區中正路264號","121.539216666667","24.9736166666667"
"231064","107-UY","2016/11/01 20:47:43","新北市新店區安和路三段111巷6弄1號","121.516578333333","24.9848233333333"
"231054","108-UY","2016/11/01 20:47:47","新北市新店區北新路一段323號","121.541713333333","24.9682483333333"
"231065","192-VK","2016/11/01 20:47:46","新北市新店區安祥路104巷11弄17號","121.480961666667","24.963185"
"231042","268-BY","2016/11/01 20:47:44","新北市新店區寶高路120巷1號","121.554595","24.9760566666667"
"231048","278-BY","2016/11/01 20:47:38","新北市新店區寶橋路235巷125號","121.550473333333","24.98378"
"231041","355-BY","2016/11/01 20:47:47","新北市新店區中正路700巷1號","121.53396","24.9911783333333"
"231058","3713-VJ","2016/11/01 20:47:48","新北市新店區平等街47號","121.536333333333","24.973065"
"231067","4772-VM","2016/11/01 20:47:50","新北市新店區溪洲路174號","121.528725","24.96504"
"231068","512-UM","2016/11/01 20:47:50","新北市新店區中興路三段228巷28號","121.544655","24.98351"
"231051","513-UM","2016/11/01 20:47:46","新北市新店區中央八街86號","121.527011666667","24.97733"
"231057","515-UM","2016/11/01 20:47:43","新北市新店區花園一路二段30號","121.552333333333","24.9328316666667"
"231059","617-UM","2016/11/01 20:47:46","新北市新店區僑愛一路1號","121.499951666667","24.944745"
"231044","619-UM","2016/11/01 20:47:41","新北市新店區建國路199號","121.537928333333","24.979975"
"231063","641-BX","2016/11/01 20:47:45","新北市新店區如意街7-3號","121.495178333333","24.9485783333333"
"231050","718-UY","2016/11/01 20:47:52","新北市新店區中正路247巷15號","121.538765","24.9727466666667"
"231062","719-UY","2016/11/01 20:47:42","新北市新店區和成街16巷1號","121.487775","24.9470666666667"
"231053","720-UM","2016/11/01 20:47:44","新北市新店區永興路125-3號","121.544761666667","24.9302483333333"
"231061","899-TW","2016/11/01 20:47:47","新北市新店區新和街93巷8號","121.52089","24.9866816666667"
"241011","013-R5","2016/11/01 20:47:36","新北市三重區龍濱路231號","121.50163","25.07224"
"241028","022-UY","2016/11/01 20:47:45","新北市三重區中正南路44號","121.493818333333","25.0600216666667"
"241008","059-VK","2016/11/01 20:47:51","新北市三重區永福街72巷11號","121.479398333333","25.0767716666667"
"241009","060-VK","2016/11/01 20:47:36","新北市三重區三和路四段398-2號","121.481396666667","25.079485"
"241031","061-VK","2016/11/01 20:47:37","新北市三重區重陽路一段113巷1弄1號","121.487488333333","25.059805"
"241015","062-VK","2016/11/01 20:47:38","新北市三重區自強路一段8號","121.498843333333","25.0682483333333"
"241024","065-VK","2016/11/01 20:47:43","新北市三重區國道路一段58巷20號","121.481253333333","25.07205"
"241026","066-VK","2016/11/01 20:47:52","新北市三重區和平街1號","121.500123333333","25.06227"
"241002","090-VK","2016/11/01 20:47:46","新北市三重區仁義街211巷57號","121.498448333333","25.08283"
"241005","262-UM","2016/11/01 20:47:48","新北市三重區五華街141巷11號","121.491475","25.08501"
"241035","265-UM","2016/11/01 20:47:52","新北市三重區三和路三段40號","121.496036666667","25.0708433333333"
"241016","266-UM","2016/11/01 20:47:47","新北市三重區正義北路204號","121.496365","25.067235"
"241022","267-UM","2016/11/01 20:47:46","新北市三重區中正北路20巷12號","121.487948333333","25.0624333333333"
"241018","268-UM","2016/11/01 20:47:37","新北市三重區正義北路269號","121.495333333333","25.069985"
"241032","269-UM","2016/11/01 20:47:52","新北市三重區重陽路一段120巷48號","121.484975","25.06016"
"241013","270-UM","2016/11/01 20:47:51","新北市三重區仁賢街4號","121.495633333333","25.0747933333333"
"241025","271-UM","2016/11/01 20:47:44","新北市三重區貴陽街14號","121.484195","25.0618383333333"
"241006","398-BY","2016/11/01 20:47:33","新北市三重區車路頭街135-1號","121.484268333333","25.0761483333333"
"241007","412-TH","2016/11/01 20:47:35","新北市三重區三和路四段143-1號","121.484323333333","25.07834"
"241019","478-VK","2016/11/01 20:47:46","新北市三重區三張街72號","121.49091","25.0709"
"241030","480-VK","2016/11/01 20:47:48","新北市三重區集美街119號","121.490226666667","25.05297"
"241014","543-UM","2016/11/01 20:47:48","新北市三重區龍濱路118-1號","121.502133333333","25.07047"
"241023","545-UM","2016/11/01 20:47:44","新北市三重區新北大道一段7號","121.489743333333","25.0612616666667"
"241001","547-UM","2016/11/01 20:47:41","新北市三重區自強路三段78號","121.486998333333","25.07433"
"241012","941-UM","2016/11/01 20:47:48","新北市三重區龍門路274巷45號","121.501186666667","25.0755"
"241029","942-UM","2016/11/01 20:47:46","新北市三重區環河南路220-8號","121.493358333333","25.0527233333333"
"241033","AAC-255","2016/11/01 20:47:38","新北市三重區光復路二段1號","121.472213333333","25.053325"
"235064","005-UY","2016/11/01 20:47:37","新北市新店區安業街231-1號","121.524741666667","24.9694566666667"
"235039","097-UM","2016/11/01 20:47:43","新北市中和區大勇街25巷38弄13號","121.516165","24.9941916666667"
"235072","301-VK","2016/11/01 20:47:43","新北市中和區中正路1171號","121.481161666667","25.00959"
"235069","4980-A6","2016/11/01 20:47:36","新北市中和區連城路469巷79弄2號","121.483496666667","24.99379"
"235070","558-UM","2016/11/01 20:45:27","新北市三重區頂崁街23號","121.476425","25.0570316666667"
"235060","647-TV","2016/11/01 20:46:24","新北市八里區荖阡坑路32號","121.403098333333","25.1276283333333"
"235047","732-UM","2016/11/01 20:44:42","新北市新店區安康路二段320巷3弄2號","121.504238333333","24.9586833333333"
"235071","783-BX","2016/11/01 20:47:49","新北市林口區太平里180號","121.366676666667","25.13402"
"235037","AAC-213","2016/11/01 20:47:34","新北市中和區更生街15號","121.521988333333","24.9962616666667"
"247018","893-R6","2016/11/01 20:47:41","新北市蘆洲區民權路70號","121.474933333333","25.0873266666667"
"247008","546-UM","2016/11/01 20:47:46","新北市三重區三和路四段237號","121.480901666667","25.0802366666667"
"247004","341-TH","2016/11/01 20:47:28","新北市蘆洲區長安街100號","121.461631666667","25.0808916666667"
"247006","339-TH","2016/11/01 20:47:47","新北市蘆洲區和平路121巷14弄6號","121.466575","25.07953"
"247022","337-TH","2016/11/01 20:47:52","新北市蘆洲區中正路261號","121.467336666667","25.08735"
"247012","057-VK","2016/11/01 20:47:51","新北市蘆洲區信義路228號","121.478878333333","25.08538"
"247002","056-VK","2016/11/01 20:47:51","新北市蘆洲區長安街230號","121.457783333333","25.0854866666667"
"247020","053-VK","2016/11/01 20:47:51","新北市蘆洲區仁愛街60號","121.471626666667","25.0938266666667"
"247014","001-UY","2016/11/01 20:47:48","新北市蘆洲區三民路33號","121.47531","25.0831733333333"
"223008","406-TH","2016/11/01 08:04:53","新北市石碇區靜安路一段320號","121.69393","25.00687"
"223007","661-BX","2016/11/01 08:46:18","新北市石碇區光明路17-2號","121.685453333333","25.031955"
"251001","011-UM","2016/11/01 20:47:30","新北市淡水區北新路一段2號","121.453216666667","25.1806333333333"
"251014","182-VK","2016/11/01 17:30:29","新北市淡水區公埔子20-2號","121.469826666667","25.22906"
"251012","441-VK","2016/11/01 20:47:52","新北市淡水區興仁路163號","121.451591666667","25.2199516666667"
"251016","442-VK","2016/11/01 20:47:41","新北市淡水區淡金路四段476號","121.451798333333","25.223875"
"251005","443-VK","2016/11/01 20:47:49","新北市淡水區學府路96號","121.449361666667","25.17115"
"251009","575-R6","2016/11/01 20:47:37","新北市淡水區淡金路101號","121.456921666667","25.16404"
"251011","650-BX","2016/11/01 20:47:50","新北市淡水區新市一路一段282巷19弄2號","121.435663333333","25.1855633333333"
"251002","672-BX","2016/11/01 20:47:51","新北市淡水區英專路12號","121.445551666667","25.1695183333333"
"251003","766-UM","2016/11/01 20:47:46","新北市淡水區中山北路一段247巷96號","121.442191666667","25.1794116666667"
"252001","292-VK","2016/11/01 20:47:28","新北市三芝區淡金路二段47號","121.503531666667","25.260425"
"252005","AAC-283","2016/11/01 16:14:26","新北市三芝區埔坪里埔頭坑41號","121.504468333333","25.2644066666667"
"236043","107-UM","2016/11/01 20:47:45","新北市樹林區中山路三段214號","121.379821666667","24.967655"
"236079","166-UM","2016/11/01 20:40:37","新北市樹林區八德街862-1號","121.391665","24.96851"
"236001","339-SR","2016/11/01 10:26:12","新北市土城區永平街51號","121.427636666667","24.9591816666667"
"236023","401-BY","2016/11/01 20:47:46","新北市土城區城林路6巷80號","121.43841","24.9795766666667"
"242019","AAC-296","2016/11/01 20:47:32","新北市新莊區中港路181號","121.454903333333","25.0416233333333"
"242027","986-R7","2016/11/01 20:47:47","新北市新莊區思源路55號","121.459931666667","25.0402333333333"
"242061","613-BX","2016/11/01 20:47:52","新北市新莊區新樹路487號","121.432713333333","25.0124416666667"
"242025","612-BX","2016/11/01 20:47:48","新北市五股區凌雲路二段18巷62-2號","121.441826666667","25.10648"
"242034","566-BX","2016/11/01 20:47:51","新北市新莊區中正路289號","121.448676666667","25.0353033333333"
"242039","497-BY","2016/11/01 20:47:42","新北市新莊區瓊林路170-1號","121.44101","25.0237266666667"
"242002","442-UM","2016/11/01 20:47:49","新北市新莊區環漢路二段385號","121.451005","25.032535"
"242044","441-UM","2016/11/01 20:47:51","新北市新莊區新北大道七段780號","121.412963333333","25.0248083333333"
"242021","415-TV","2016/11/01 20:47:38","新北市新莊區中正路150號","121.451771666667","25.0359966666667"
"242056","413-TV","2016/11/01 20:47:25","新北市新莊區瓊泰路96號","121.443165","25.0294516666667"
"242058","362-BY","2016/11/01 20:47:48","新北市新莊區新泰路357巷3弄19號","121.442241666667","25.0407766666667"
"242029","353-BY","2016/11/01 20:47:46","新北市新莊區中華路二段41號","121.453406666667","25.0466416666667"
"242032","133-UY","2016/11/01 20:47:43","新北市新莊區新樹路40號","121.437746666667","25.0280966666667"
"242017","135-UY","2016/11/01 20:47:47","新北市新莊區中華路一段6號","121.451988333333","25.03668"
"242041","172-VK","2016/11/01 20:47:38","新北市新莊區天祥街10號","121.4173","25.027085"
"242005","173-VK","2016/11/01 20:47:43","新北市新莊區化成路371巷30弄2號","121.463388333333","25.05706"
"242037","346-TH","2016/11/01 20:47:51","新北市新莊區中正路449-1號","121.442978333333","25.0341033333333"
"242050","349-TH","2016/11/01 20:47:33","新北市新莊區民安東路158號","121.432001666667","25.0206083333333"
"221036","130-UY","2016/11/01 20:47:43","新北市汐止區仁愛路330號","121.664105","25.068025"
"221015","131-UY","2016/11/01 20:47:35","新北市汐止區大同路二段605號","121.664083333333","25.0706816666667"
"221032","280-BY","2016/11/01 20:47:41","新北市汐止區新台五路一段116號","121.649341666667","25.06129"
"221038","297-VK","2016/11/01 20:47:45","新北市汐止區新興路3號","121.656296666667","25.0652683333333"
"221029","298-VK","2016/11/01 20:47:28","新北市汐止區大同路一段363號","121.640455","25.0602533333333"
