Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,花東,25 - 45,,1 - 3,2016-01-14,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,宜蘭,30 - 50,,2 - 3,2016-01-14,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,高屏,65 - 85,懸浮微粒,4 - 8,2016-01-14,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,雲嘉南,60 - 80,懸浮微粒,3 - 6,2016-01-14,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,中部,50 - 70,懸浮微粒,3 - 6,2016-01-14,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,竹苗,35 - 55,懸浮微粒,2 - 3,2016-01-14,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,北部,40 - 60,懸浮微粒,2 - 4,2016-01-14,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,花東,20 - 40,,1 - 3,2016-01-13,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,宜蘭,25 - 45,,1 - 3,2016-01-13,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,高屏,60 - 80,懸浮微粒,4 - 8,2016-01-13,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,雲嘉南,50 - 70,懸浮微粒,3 - 6,2016-01-13,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,中部,45 - 65,懸浮微粒,3 - 5,2016-01-13,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,竹苗,30 - 50,,2 - 3,2016-01-13,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,北部,35 - 55,懸浮微粒,2 - 3,2016-01-13,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,澎湖,20 - 40,,1 - 3,2016-01-12,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,金門,30 - 50,,2 - 3,2016-01-12,2016-01-12 11:00
1.12日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.12日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.13日及14日全臺PSI多為普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。,馬祖,25 - 45,,1 - 3,2016-01-12,2016-01-12 11:00
