Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,花東,25 - 45,,1 - 3,2016-01-19,2016-01-16 17:00
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,宜蘭,30 - 50,,1 - 3,2016-01-19,2016-01-16 17:00
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,高屏,65 - 85,懸浮微粒,5 - 9,2016-01-19,2016-01-16 17:00
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,雲嘉南,60 - 80,懸浮微粒,4 - 8,2016-01-19,2016-01-16 17:00
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,中部,60 - 80,懸浮微粒,4 - 7,2016-01-19,2016-01-16 17:00
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,竹苗,30 - 50,,1 - 3,2016-01-19,2016-01-16 17:00
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,北部,35 - 55,懸浮微粒,2 - 3,2016-01-19,2016-01-16 17:00
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,花東,30 - 50,,2 - 3,2016-01-18,2016-01-16 17:00
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,宜蘭,35 - 55,懸浮微粒,2 - 4,2016-01-18,2016-01-16 17:00
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,高屏,65 - 85,懸浮微粒,5 - 8,2016-01-18,2016-01-16 17:00
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,雲嘉南,60 - 80,懸浮微粒,4 - 7,2016-01-18,2016-01-16 17:00
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,中部,60 - 80,懸浮微粒,4 - 7,2016-01-18,2016-01-16 17:00
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,竹苗,55 - 75,懸浮微粒,2 - 5,2016-01-18,2016-01-16 17:00
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,北部,60 - 80,懸浮微粒,3 - 6,2016-01-18,2016-01-16 17:00
1.17日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。2.17日全臺各地PM2.5指標為低至中等級。3.18及19日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,澎湖,25 - 45,,1 - 3,2016-01-17,2016-01-16 17:00
