停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
三義鄉西湖村、勝興村。,105年6月7日上午9時起,105年6月7日下午17時止,1910、通霄銅鑼營運所：037-986206,2016/5/27~2016/6/8,367苗栗縣三義鄉     
停水地區:<BR>新北市淡水區埤島里、義山里、興仁里、賢孝里、屯山里含各巷弄<BR>新北市淡水區:<BR>直接用水及近市區部份偏高邊遠地區等一帶水壓降低。<BR>,105年6月6日9時,105年6月6日19時,（02）2621-2267、2621-3170,2016/5/31~2016/6/6,251新北市淡水區     
新北市淡水區:<BR>埤島里、義山里、興仁里、賢孝里、屯山里含各巷弄<BR>新北市淡水區:<BR>直接用水及近市區部份偏高邊遠地區等一帶水壓降低。<BR>,105年6月7日9時,105年6月7日19時,（02）2621-2267、2621-3170,2016/5/31~2016/6/7,251新北市淡水區     
新北市淡海區坪頂里、八勢里、竿蓁里、油車里、沙崙里、大庄里學府里、幸福里、中興里、長庚里、清文里、鄧公里等停水；崁頂里、新民里、水碓里、新民里、新義里、新興里、正德里、北投里等地區水壓降低。,105年06月06日13時,105年06月06日24時,（02）2621-3170淡水營運所,2016/6/4~2016/6/7,251新北市淡水區     
新北市/貢寮區、雙溪區、<BR>瑞芳地區：濱海地區：鼻頭里、濂新里、濂洞里、南雅里、海濱里、瑞濱里、深澳里、福住里、崇文里、基山里、頌德里、永慶里、新山里、銅山里、石山里、瓜山里。<BR>,105年6月15日上午7時,105年6月16日上午6時,貢雙所(02)24941820;瑞芳所(02)24972006;基隆所(02)24245200,2016/6/8~2016/6/16,200基隆市仁愛區     201基隆市信義區     202基隆市中正區     224新北市瑞芳區     227新北市雙溪區     228新北市貢寮區     
【停水區域一】苗栗縣頭份鎮濫坑里 金印山莊地區  (預計施工期4~5個月)建請裝置加壓馬達用水,2016/03/25 19:0至2016/08/31 19:0,2016/3/25至2016/8/31每日下午 07:00以後,623500   628000,2016/3/25~2016/9/1,351苗栗縣頭份鎮     
,,,04-7353883,2016/3/30~2016/7/1,
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(System.Web.UI.WebControls.TextBox),049-2915176,2016/4/7~2016/11/1,555南投縣魚池鄉     
【停水區域一】南投縣埔里鎮蜈蚣里,2016/05/03 8:0至2016/06/03 17:30,2016/06/03 17:30(每日上午8點至下午5點半),049-2915176,2016/5/3~2016/6/4,545南投縣埔里鎮     
【停水區域一】台中市太平區太平路/永成北路/長億六街/長億路/太平三街/長億一街/長億二街/長億二街45巷/長億四街/長億五街/太平五街/等一帶巷弄及鄰近地區水壓降低。,2016/05/09 9:0至2016/06/08 18:30,2016/06/08 18:30(),1910;04-22442469,2016/5/3~2016/6/9,411台中市太平區     
【停水區域一】台中市太平區太平路/太平三街/長億六街/長億一街/太平一街/長億東二街/長億東三街/長億東五街/及附近一帶巷弄鄰近地區水壓降低。,2016/05/09 9:0至2016/06/08 18:30,2016/06/08 18:30(),1910;04-22442469,2016/5/3~2016/6/9,411台中市太平區     
【停水區域一】南投縣水里鄉民族路、玉山街、北埔街、東三街、五福路、博愛路、六合路、中山二街、中山路一段等路段(含巷弄)。;鉅工村;南光村;北埔村,2015/11/30 8:30至2016/06/30 18:0,2016/06/30 18:0(每日上午8點30分至下午6點（星期例假日及下雨天不施工）),049-2762076#203,2016/5/4~2016/7/1,553南投縣水里鄉     
【停水區域一】台東縣卑南鄉初鹿村初鹿一、二、三街及梅園路、文泰路及忠孝路等全部及其巷道,2016/05/16 8:0至2016/06/04 18:0,2016/06/04 18:0(每日上午8點至下午6點(間歇性分段停水施工)),承包商電話:0937-390925(陳連文)    監造人員電話:0932-559811(謝仲科),2016/5/13~2016/6/5,954台東縣卑南鄉     
【停水區域一】台中市北屯區后庄路;四平路;平德路;水湳路;敦化路;松竹路三段;陳平路;同平巷,2016/05/07 8:30至2016/06/06 17:30,2016/06/06 17:30(每日上午8點30分至下午5點30分),04-22442469;1910,2016/5/18~2016/6/7,406台中市北屯區     
【停水區域一】台中市西屯區台中市/西屯區/台中市西屯區;安和路(台灣大道四段以南路段)、忠勇路(五權西路三段以北路段)、朝馬路(國道1以西路段)、水尾巷以東、協和北巷、協和南巷、(協和里、福和里);安和二街;安和三街;福玄路;安和東路及附近一帶巷弄,2016/05/21 8:30至2016/06/21 17:30,2016/06/21 17:30(),04-22442469,2016/5/20~2016/6/22,407台中市西屯區     
【停水區域一】台東縣大武鄉大武村;大鳥村;尚武村,2016/05/23 9:10至2016/07/23 18:0,2016/07/23 18:0(每日上午8點分至下午6點),089-782902,2016/5/23~2016/7/24,965台東縣大武鄉     
【停水區域一】台中市北屯區太原路三段;部子路;東山路一段;三甲路;軍功路;景賢路;祥順二段;建和路二段;環中東路二段;;軍福十一路;軍福十一路;軍福九路;軍福八路;軍福七路;景賢一路;景賢八路,2016/05/07 8:30至2016/06/06 17:30,2016/06/06 17:30(每日上午8點30分至下午5點30分),04-22442469;1910,2016/5/23~2016/6/7,406台中市北屯區     
