Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,花東,20 - 40,,1 - 3,2016-01-06,2016-01-04 12:00
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,宜蘭,30 - 50,,1 - 3,2016-01-06,2016-01-04 12:00
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,高屏,40 - 60,懸浮微粒,3 - 5,2016-01-06,2016-01-04 12:00
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,雲嘉南,40 - 60,懸浮微粒,3 - 5,2016-01-06,2016-01-04 12:00
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,中部,45 - 60,懸浮微粒,3 - 5,2016-01-06,2016-01-04 12:00
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,竹苗,35 - 55,懸浮微粒,2 - 3,2016-01-06,2016-01-04 12:00
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,北部,40 - 60,懸浮微粒,2 - 4,2016-01-06,2016-01-04 12:00
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,花東,20 - 40,,1 - 3,2016-01-05,2016-01-04 12:00
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,宜蘭,30 - 45,,1 - 3,2016-01-05,2016-01-04 12:00
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,高屏,40 - 60,懸浮微粒,3 - 5,2016-01-05,2016-01-04 12:00
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,雲嘉南,40 - 60,懸浮微粒,3 - 5,2016-01-05,2016-01-04 12:00
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,中部,45 - 60,懸浮微粒,3 - 5,2016-01-05,2016-01-04 12:00
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,竹苗,35 - 55,懸浮微粒,2 - 3,2016-01-05,2016-01-04 12:00
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,北部,40 - 60,懸浮微粒,2 - 4,2016-01-05,2016-01-04 12:00
1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.4日全臺各地及外島地區PM2.5指標為低至中等級。3.5日及6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； PM2.5指標為中至低等級。,澎湖,35 -55,懸浮微粒,2 - 3,2016-01-04,2016-01-04 12:00
