Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",花東,20 - 40,,1 - 3,2016-02-28,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",宜蘭,25 - 45,,1 - 3,2016-02-28,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",高屏,65 - 85,懸浮微粒,6 - 9,2016-02-28,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",雲嘉南,45 - 70,懸浮微粒,4 - 7,2016-02-28,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",中部,45 - 65,懸浮微粒,3 - 5,2016-02-28,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",竹苗,30 - 50,,1 - 3,2016-02-28,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",北部,35 - 55,懸浮微粒,2 - 3,2016-02-28,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",花東,20 - 40,,1 - 2,2016-02-27,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",宜蘭,25 - 45,,1 - 3,2016-02-27,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",高屏,60 - 80,懸浮微粒,6 - 9,2016-02-27,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",雲嘉南,45 - 65,懸浮微粒,4 - 7,2016-02-27,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",中部,40 - 60,懸浮微粒,2 - 4,2016-02-27,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",竹苗,30 - 50,,1 - 3,2016-02-27,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",北部,35 - 55,懸浮微粒,2 - 3,2016-02-27,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",澎湖,35 - 55,懸浮微粒,2 - 3,2016-02-26,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",金門,40 - 60,懸浮微粒,2 - 4,2016-02-26,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",馬祖,35 - 55,懸浮微粒,2 - 3,2016-02-26,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",花東,20 - 40,,1 - 2,2016-02-26,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",宜蘭,25 - 45,,1 - 3,2016-02-26,2016-02-25 18:30
"1.26日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.26日雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.27及28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。雲嘉南及高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",高屏,55 - 75,懸浮微粒,6 - 9,2016-02-26,2016-02-25 18:30
