停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】南投縣埔里鎮大城里、西門里,2016/02/23 8:0至2016/04/30 17:30,2016/04/30 17:30(System.Web.UI.WebControls.TextBox),049-2915176,2016/2/19~2016/5/1,545南投縣埔里鎮     
【停水區域一】台中市大里區立仁里;新仁里;內新里;東昇里;好來一街;好來七街;好來二街;好來三街;好來五街;好來六街;台中市太平區太平里;建國里;永平路一段;永平路二段;永平路三段;新仁路一段;新平路一段;新平路二段;精美一街;精美路,2016/02/23 8:30至2016/03/31 17:30,2016/03/31 17:30(System.Web.UI.WebControls.TextBox),04-22442469,2016/2/19~2016/4/1,412台中市大里區     411台中市太平區     
【停水區域一】台中市西區美村路一段、五權西路一段、五權西四街、五權西六街、五權五街、五權一街、五權三街等包含附近巷弄,2016/02/24 8:30至2016/02/24 16:0,2016/02/24 16:0(System.Web.UI.WebControls.TextBox),22210169,2016/2/19~2016/2/25,403台中市西區       
【停水區域一】台中市龍井區龍崗、竹坑、龍泉及山腳里等四里位於沙田路四至六段路邊住戶。,2016/02/22 9:0至2016/02/27 17:0,2016/02/27 17:0(System.Web.UI.WebControls.TextBox),04-26312127 (0910587305),2016/2/20~2016/2/28,434台中市龍井區     
【停水區域一】台中市東區台中路、復興路四段、和平街、信義街、忠孝路、互助街、大公街、立德街、大勇街、大智路、振興路、建成路等包含附近巷弄,2016/02/25 8:30至2016/02/25 16:0,2016/02/25 16:0(System.Web.UI.WebControls.TextBox),22210169,2016/2/22~2016/2/26,401台中市東區       
【停水區域一】台中市北屯區一新一街、一新二街、軍榮五街、軍榮三街、軍榮三街、軍和街、東山路一段等包含附近巷弄,2016/02/25 8:30至2016/02/25 16:0,2016/2/25至2016/2/25每日下午 04:00以後,22210169,2016/2/22~2016/2/26,406台中市北屯區     
【停水區域一】彰化縣埤頭鄉新庄村;新庄路;光華路,2016/02/23 8:0至2016/03/07 18:0,2016/03/07 18:0(System.Web.UI.WebControls.TextBox),04-8882073     0912975533,2016/2/22~2016/3/8,523彰化縣埤頭鄉     
【停水區域一】台中市西屯區河南路三段、臺灣大道三段、惠中路一段、惠來路二段、市政北七路、朝富路等包含附近巷弄,2016/03/01 8:30至2016/03/01 16:0,2016/3/1至2016/3/1每日下午 04:00以後,22210169,2016/2/22~2016/3/2,407台中市西屯區     
【停水區域一】台中市北屯區旱溪東路三段、軍福十九路、軍福十八路、軍榮五街、軍榮六街、軍仁街、松竹路一段、松竹五路、旱溪東路三段、松竹五路等附近巷弄,2016/03/02 8:30至2016/03/02 16:0,2016/03/02 16:0(System.Web.UI.WebControls.TextBox),22210169,2016/2/22~2016/3/3,406台中市北屯區     
【停水區域一】台中市南區光明路、樹義六巷、福田二街、福田一街、福義路、光明路、環中路六段等包含附近巷弄,2016/03/03 8:30至2016/03/03 16:0,2016/3/3至2016/3/3每日下午 04:00以後,22210169,2016/2/22~2016/3/4,402台中市南區       
【停水區域一】台中市北屯區東山路一段147巷、東山路一段191巷、景美巷、水景街、東山路一段等包含附近巷弄,2016/03/04 8:30至2016/03/04 16:0,2016/3/4至2016/3/4每日下午 04:00以後,22210169,2016/2/22~2016/3/5,406台中市北屯區     
【停水區域一】新北市土城區中央路二段(員福街、員林街以南)單雙號側、中正路2~6號、光明街1~7號,2016/02/25 23:0至2016/02/26 17:0,2016/02/26 17:0(System.Web.UI.WebControls.TextBox),02-29968961-5,2016/2/22~2016/2/27,236新北市土城區     
【停水區域一】高雄市大樹區中正一路;竹寮路;高雄市林園區港嘴三路;港嘴二路;港嘴一路;王公二路;東林西路,2016/02/25 10:0至2016/02/25 15:0,2016/02/25 15:0(System.Web.UI.WebControls.TextBox),(07)7424163,2016/2/22~2016/2/26,840高雄市大樹區     832高雄市林園區     
【停水區域一】高雄市大寮區鳳屏一路;仁愛路;八德路;成功路;鳳林三路;三隆路;潮寮路168巷;高雄市大樹區中正一路;竹寮路;高雄市林園區;;港嘴三路;港嘴二路;港嘴一路;王公二路;東林西路,2016/02/23 10:0至2016/02/24 15:30,2016/02/24 15:30(System.Web.UI.WebControls.TextBox),(07)7424163,2016/2/22~2016/2/25,831高雄市大寮區     840高雄市大樹區     832高雄市林園區     
【停水區域一】嘉義市東區林森東路684巷、林森東路470巷、盧厝108~110號、盧厝121~131號、精忠一村、林森東路722號,2016/02/26 8:0至2016/02/27 18:0,2016/02/27 18:0(System.Web.UI.WebControls.TextBox),05-2252670#304    0928980812,2016/2/22~2016/2/28,600嘉義市東區       
【停水區域一】高雄市梓官區信蚵里 一帶,2016/02/23 9:0至2016/02/24 18:0,2016/02/24 18:0(System.Web.UI.WebControls.TextBox),07-6222814,2016/2/23~2016/2/25,826高雄市梓官區     
【區域1】宜蘭縣宜蘭市宜蘭市光復路50號至152號(雙號側);中山路三段24號至108號(雙號側);昇平街13號至56號;民生西街全,2016/02/23 23:0至2016/02/24 2:0 ,2016/02/24 2:0以後,03-9323255-50,2016/2/23~2016/2/25,260宜蘭縣宜蘭市     
【停水區域一】台東縣大武鄉南興村,2016/02/23 15:0至2016/03/31 17:0,2016/03/31 17:0(System.Web.UI.WebControls.TextBox),089-782902,2016/2/23~2016/4/1,965台東縣大武鄉     
【停水區域一】基隆市中正區立德路含各巷、弄等一帶。,2016/02/28 9:0至2016/02/28 16:0,2016/02/28 16:0(System.Web.UI.WebControls.TextBox),24252103-59,2016/2/23~2016/2/29,202基隆市中正區     
【停水區域一】高雄市小港區臨海工業區,2016/03/08 8:0至2016/03/08 18:0,2016/03/08 18:0(System.Web.UI.WebControls.TextBox),1910,2016/2/23~2016/3/9,812高雄市小港區     
【停水區域一】台中市西區模範街(公益路-向上路一段間)、民生北路(公益路-向上路一段間)、民權路(公益路-向上路一段間)、(模範街-民權街間)、向上路一段(模範街-民權街間)、大和路(公益路-向上路一段間)、民權路213巷(公益路-向上路一段間)、民權路233巷、民權路229巷、民權路225巷、民權路217巷、民權路213巷、模範街40巷、模範街34巷、模範街12巷等周遭巷道,2016/02/24 9:0至2016/03/31 18:0,2016/03/31 18:0(System.Web.UI.WebControls.TextBox),1910.22442469,2016/2/23~2016/4/1,403台中市西區       
【停水區域一】桃園市楊梅區上湖里,2016/02/25 20:0至2016/02/26 8:0,2016/02/26 8:0(System.Web.UI.WebControls.TextBox),4789261,2016/2/23~2016/2/27,326桃園市楊梅區     
【停水區域一】嘉義縣朴子市崁前里,2016/02/24 8:0至2016/02/24 17:0,2016/2/24至2016/2/24每日下午 05:00以後,05-3700625,2016/2/23~2016/2/25,613嘉義縣朴子市     
【區域1】南投縣竹山鎮中山里;雲林里,2016/02/23 15:30至2016/02/24 0:0 ,2016/02/24 0:0以後,0492642074,2016/2/23~2016/2/25,557南投縣竹山鎮     
【停水區域一】台南市左鎮區草山里;澄山里;榮和里;光和里;台南市新化區全部村里,2016/02/23 17:30至2016/02/24 9:0,2016/2/23至2016/2/24每日上午 09:00以後,06-5973437,2016/2/23~2016/2/25,713台南市左鎮區     712台南市新化區     
【區域1】台南市龍崎區全部村里;台南市關廟區全部村里,2016/02/23 16:00至2016/02/24 23:59,2016/02/24 23:59以後,無,2016/2/23~2016/2/25,719台南市龍崎區     718台南市關廟區     
【停水區域一】宜蘭縣羅東鎮羅東鎮純精路二段2號至270號(雙號側)、純精路二段248巷、純精路二段226巷、忠孝路31巷,2016/02/24 13:0至2016/02/24 17:0,2016/02/24 17:0(System.Web.UI.WebControls.TextBox),039589176,2016/2/23~2016/2/25,265宜蘭縣羅東鎮     
【停水區域一】宜蘭縣羅東鎮羅東鎮民權路174號至182號(雙號側)、民權路172巷、忠孝路70號至112號(雙號側)、忠孝路90巷、民生路85號至129號(單號側),2016/02/25 13:0至2016/02/25 17:0,2016/02/25 17:0(System.Web.UI.WebControls.TextBox),039589176,2016/2/23~2016/2/26,265宜蘭縣羅東鎮     
【停水區域一】宜蘭縣五結鄉台興路95號至131號,2016/02/24 13:0至2016/02/24 17:0,2016/02/24 17:0(System.Web.UI.WebControls.TextBox),039589176,2016/2/23~2016/2/25,268宜蘭縣五結鄉     
【停水區域一】宜蘭縣五結鄉台興路59號至185號(雙側)及巷弄、中正路二段69巷、福德路、中正西路,2016/02/25 13:0至2016/02/25 17:0,2016/02/25 17:0(System.Web.UI.WebControls.TextBox),039589176,2016/2/23~2016/2/26,268宜蘭縣五結鄉     
【區域1】台南市龍崎區全部村里;台南市歸仁區全部村里;台南市關廟區全部村里,2016/02/23 16:00至2016/02/24 23:59,2016/02/24 23:59以後,無,2016/2/23~2016/2/25,718台南市關廟區     711台南市歸仁區     719台南市龍崎區     
【區域1】台南市永康區全部村里,2016/02/23 20:0至2016/02/24 8:0 ,2016/02/24 8:0以後,,2016/2/23~2016/2/25,710台南市永康區     
【區域1】台南市永康區全部村里,2016/02/23 20:0至2016/02/24 7:0 ,2016/02/24 7:0以後,,2016/2/23~2016/2/25,710台南市永康區     
【區域1】高雄市內門區瑞山里全部;內南里[地勢較高區域];高雄市旗山區花旗山莊;花旗二路，義德街37巷,2016/02/23 10:0至2016/02/24 0:0 ,2016/02/24 0:0以後,6613807,2016/2/23~2016/2/25,845高雄市內門區     842高雄市旗山區     
【區域1】台南市龍崎區全部村里;台南市關廟區全部村里,2016/02/23 16:00至2016/02/24 23:59,2016/02/24 23:59以後,無,2016/2/23~2016/2/25,718台南市關廟區     719台南市龍崎區     
【區域1】台南市永康區全部村里,2016/02/23 20:0至2016/02/24 23:59 ,2016/02/24 23:59以後,,2016/2/23~2016/2/25,710台南市永康區     
【區域1】台南市新市區全部村里,2016/02/23 20:0至2016/02/24 19:0 ,2016/02/24 19:0以後,,2016/2/23~2016/2/25,744台南市新市區     
【區域1】台南市龍崎區全部村里;台南市關廟區全部村里,2016/02/23 16:00至2016/02/24 23:59 ,2016/02/24 23:59以後,無,2016/2/24~2016/2/25,718台南市關廟區     719台南市龍崎區     
【停水區域一】台南市玉井區層林里;台南市楠西區東勢里;密枝里;鹿田里;楠西里;照興里;龜丹里;灣丘里,2016/02/24 7:30至2016/02/24 14:30,2016/02/24 14:30(System.Web.UI.WebControls.TextBox),06-5742323,2016/2/24~2016/2/25,714台南市玉井區     715台南市楠西區     
【停水區域一】南投縣南投市仁和路116巷全部;同源路;同源四街;同源五街;同源六街;同源七街;同源八街;同源九街,2016/02/24 8:30至2016/02/24 12:30,2016/2/24至2016/2/24每日下午 12:30以後,0492222635,2016/2/24~2016/2/25,540南投縣南投市     
【停水區域一】高雄市鼓山區馬卡道路與青海路及美術南五街及美術北五街一帶,2016/02/24 14:0至2016/02/24 17:0,2016/02/24 17:0(System.Web.UI.WebControls.TextBox),07-3312292-237,2016/2/24~2016/2/25,804高雄市鼓山區     
【停水區域一】桃園市中壢區龍岡路三段(龍慈路~龍岡路三段559巷)單號側、龍岡路三段559巷,2016/02/24 10:0至2016/02/24 17:0,2016/2/24至2016/2/24每日下午 05:00以後,03-4251506,2016/2/24~2016/2/25,320桃園市中壢區     
【停水區域一】高雄市鳳山區瑞興路、瑞竹路、博愛路、中山東路、瑞芳街、瑞順街、瑞明街、瑞進路等附近地區,2016/02/24 9:0至2016/02/24 20:0,2016/2/24至2016/2/24每日下午 08:00以後,7883714,2016/2/24~2016/2/25,830高雄市鳳山區     
【停水區域一】高雄市大寮區鳳屏一路、立德路、民貴街、萬隆路、工商路、民族路、興中街等附近地區,2016/02/24 9:0至2016/02/24 20:0,2016/2/24至2016/2/24每日下午 08:00以後,7883714,2016/2/24~2016/2/25,831高雄市大寮區     
【停水區域一】苗栗縣苗栗市福麗里.文山里.(福慶社區.監理站.至公路沿線用戶)全部,2016/02/24 9:30至2016/02/24 13:45,2016/2/24至2016/2/24每日下午 01:45以後,037320334.037320335,2016/2/24~2016/2/25,360苗栗縣苗栗市     
【停水區域一】高雄市鳳山區鳳松路、鳳松路308巷、文隆東路、八德路、鳳松路75巷、北平路、力行路、北田街、北辰街、鳳仁路、建國路一段、經武路等附近地區,2016/02/24 9:0至2016/02/24 20:0,2016/2/24至2016/2/24每日下午 08:00以後,7883714,2016/2/24~2016/2/25,830高雄市鳳山區     
【停水區域一】高雄市鳳山區國富路、五甲路、新富路、海洋路、凱旋路、國隆路等附近地區，五甲社區全部地區,2016/02/24 9:0至2016/02/24 20:0,2016/2/24至2016/2/24每日下午 08:00以後,7883714,2016/2/24~2016/2/25,830高雄市鳳山區     
【停水區域一】高雄市鳳山區中山東路290巷、中山東路380巷、鳳東路、環河街、中山東路等附近地區,2016/02/24 9:0至2016/02/24 21:0,2016/2/24至2016/2/24每日下午 09:00以後,7883714,2016/2/24~2016/2/25,830高雄市鳳山區     
【停水區域一】屏東縣東港鎮船頭里;新勝里,2016/02/24 9:0至2016/02/24 17:30,2016/2/24至2016/2/24每日下午 05:30以後,08-8325550,2016/2/24~2016/2/25,928屏東縣東港鎮     
【停水區域一】雲林縣斗六市長安里 溪洲里 十三里,2016/02/24 9:5至2016/02/24 12:0,2016/02/24 12:0(System.Web.UI.WebControls.TextBox),05-5322362,2016/2/24~2016/2/25,640雲林縣斗六市     
【停水區域一】台中市東勢區東崎街東北巷,2016/02/24 9:11至2016/02/24 17:30,2016/2/24至2016/2/24每日下午 05:30以後,25874315,2016/2/24~2016/2/25,423台中市東勢區     
【區域1】宜蘭縣宜蘭市光復路50至152號(雙號側;含巷內);中山路三段24號制108號雙號側;民生西街全(含巷內);昇平街13號至56號,2016/02/25 13:0至2016/02/26 17:0【每日下午13點至17點】,2016/02/26 17:0以後,03-9323255-50,2016/2/24~2016/2/27,260宜蘭縣宜蘭市     
【停水區域一】雲林縣四湖鄉鹿場村;下鹿場路;中鹿場路;頂湖巷;頂鹿場路;海豐路,2016/02/24 9:20至2016/02/24 12:20,2016/02/24 12:20(System.Web.UI.WebControls.TextBox),05-6982250,2016/2/24~2016/2/25,654雲林縣四湖鄉     
【停水區域一】新北市土城區學成路單號1-99號及學成路99巷全部,2016/02/24 9:15至2016/02/24 13:15,2016/02/24 13:15(System.Web.UI.WebControls.TextBox),02-22655172,2016/2/24~2016/2/25,236新北市土城區     
,,,06-5973437,2016/2/24~2016/2/25,
【停水區域一】屏東縣恆春鎮水泉里,2016/02/24 9:0至2016/02/24 12:0,2016/2/24至2016/2/24每日下午 12:00以後,08-8892265,2016/2/24~2016/2/25,946屏東縣恆春鎮     
【停水區域一】屏東縣恆春鎮鵝鑾鼻部份埔頂風砂路一帶,2016/02/24 9:30至2016/02/24 12:30,2016/2/24至2016/2/24每日下午 12:30以後,088892265,2016/2/24~2016/2/25,946屏東縣恆春鎮     
【停水區域一】台南市麻豆區龍泉里35-1號附近,2016/02/24 10:0至2016/02/24 11:0,2016/02/24 11:0(System.Web.UI.WebControls.TextBox),5721165,2016/2/24~2016/2/25,721台南市麻豆區     
【停水區域一】高雄市燕巢區深水里;牧場路一帶,2016/02/24 10:0至2016/02/24 17:0,2016/2/24至2016/2/24每日下午 05:00以後,07-6222814,2016/2/24~2016/2/25,824高雄市燕巢區     
【停水區域一】宜蘭縣蘇澳鎮蘇南路(客服電話1910;廣興給水廠服務電話9553098),2016/02/24 10:10至2016/02/24 12:10,2016/2/24至2016/2/24每日下午 12:10以後,0937849872,2016/2/24~2016/2/25,270宜蘭縣蘇澳鎮     
【停水區域一】苗栗縣苗栗市文山里，福麗里,2016/02/24 10:0至2016/02/24 14:0,2016/2/24至2016/2/24每日下午 02:00以後,037320334,2016/2/24~2016/2/25,360苗栗縣苗栗市     
【停水區域一】新竹縣寶山鄉雙豐路、雙豐二街、雙園路二段、三峰路二段、湳坑路二段、環北路,2016/02/24 10:0至2016/02/24 14:0,2016/2/24至2016/2/24每日下午 02:00以後,03-5712141、1910,2016/2/24~2016/2/25,308新竹縣寶山鄉     
【停水區域一】宜蘭縣五結鄉和平路、和平巷、中興路三段269至311號、中興路三段275巷、287巷,2016/02/24 11:0至2016/02/24 15:0,2016/02/24 15:0(System.Web.UI.WebControls.TextBox),039589176,2016/2/24~2016/2/25,268宜蘭縣五結鄉     
【停水區域一】高雄市旗山區太平里,2016/02/24 10:30至2016/02/24 16:0,2016/2/24至2016/2/24每日下午 04:00以後,6613807,2016/2/24~2016/2/25,842高雄市旗山區     
【停水區域一】花蓮縣秀林鄉和工二路～五路,2016/02/24 10:50至2016/02/24 12:50,2016/02/24 12:50(System.Web.UI.WebControls.TextBox),(0308325304,2016/2/24~2016/2/25,972花蓮縣秀林鄉     
【停水區域一】台中市烏日區新興路2號至五光路路口(烏日里),2016/02/24 11:0至2016/02/24 15:0,2016/02/24 15:0(System.Web.UI.WebControls.TextBox),04-23381614,2016/2/24~2016/2/25,414台中市烏日區     
【停水區域一】台東縣延平鄉桃源村全區,2016/02/25 8:0至2016/02/26 18:0,2016/02/26 18:0(System.Web.UI.WebControls.TextBox),承包商電話:0981-933361(鄭志國)    監造人員電話:0932-559811(謝仲科),2016/2/24~2016/2/27,953台東縣延平鄉     
【停水區域一】台東縣延平鄉桃源村全區,2016/03/01 8:0至2016/03/04 18:0,2016/03/04 18:0(System.Web.UI.WebControls.TextBox),承包商電話:0981-933361(鄭志國)    監造人員電話:0932-559811(謝仲科),2016/2/24~2016/3/5,953台東縣延平鄉     
【停水區域一】台東縣延平鄉桃源村全區,2016/03/07 8:0至2016/03/11 18:0,2016/03/11 18:0(System.Web.UI.WebControls.TextBox),承包商電話:0981-933361(鄭志國)    監造人員電話:0932-559811(謝仲科),2016/2/24~2016/3/12,953台東縣延平鄉     
【停水區域一】台中市太平區光明路全部 等附近一帶,2016/02/24 11:30至2016/02/24 12:30,2016/2/24至2016/2/24每日下午 12:30以後,22442469.1910,2016/2/24~2016/2/25,411台中市太平區     
【停水區域一】台東縣台東市吉福路、吉泰路、富裕路、富民街、富榮街、康定街、西昌街、昆明街、知本路三段(包括知本國小)、知本路二段(包括知本火車站),2016/02/26 8:0至2016/02/26 18:0,2016/02/26 18:0(System.Web.UI.WebControls.TextBox),承包商電話:0938-275877(劉文貴)    監造人員電話:0926-272858(蔡志揚),2016/2/24~2016/2/27,950台東縣台東市     
【停水區域一】台南市鹽水區南門路80巷/行昌路巷口/月津路,2016/02/24 13:0至2016/02/24 17:0,2016/02/24 17:0(System.Web.UI.WebControls.TextBox),066322240,2016/2/24~2016/2/25,737台南市鹽水區     
【停水區域一】嘉義縣民雄鄉西安村部分/菜園,2016/02/24 13:20至2016/02/24 17:30,2016/02/24 17:30(System.Web.UI.WebControls.TextBox),0932-978-332,2016/2/24~2016/2/25,621嘉義縣民雄鄉     
【停水區域一】台中市太平區溪洲西路58巷全部 等附近一帶,2016/02/24 13:30至2016/02/24 16:0,2016/2/24至2016/2/24每日下午 04:00以後,22442469.1910,2016/2/24~2016/2/25,411台中市太平區     
【停水區域一】南投縣名間鄉南雅村;南雅街,2016/02/24 13:30至2016/02/24 16:0,2016/2/24至2016/2/24每日下午 04:00以後,0492222635,2016/2/24~2016/2/25,551南投縣名間鄉     
【停水區域一】台南市麻豆區埤頭里50-1號附近,2016/02/24 14:0至2016/02/24 15:0,2016/02/24 15:0(System.Web.UI.WebControls.TextBox),5721166,2016/2/24~2016/2/25,721台南市麻豆區     
【停水區域一】雲林縣林內鄉林內鄉,2016/02/24 14:0至2016/02/24 17:0,2016/02/24 17:0(System.Web.UI.WebControls.TextBox),05-5322362,2016/2/24~2016/2/25,643雲林縣林內鄉     
【停水區域一】雲林縣林內鄉林內鄉,2016/02/24 14:0至2016/02/24 17:0,2016/02/24 17:0(System.Web.UI.WebControls.TextBox),05-5322362,2016/2/24~2016/2/25,643雲林縣林內鄉     
【停水區域一】南投縣魚池鄉水社村,2016/02/24 14:0至2016/02/24 16:0,2016/2/24至2016/2/24每日下午 04:00以後,0492915176,2016/2/24~2016/2/25,555南投縣魚池鄉     
【停水區域一】彰化縣員林市大饒路659巷、341巷、803巷及沿線巷弄等附近範圍。,2016/02/24 14:10至2016/02/24 18:10,2016/02/24 18:10(System.Web.UI.WebControls.TextBox),1910   員林營運所04-8320083   04-8321341,2016/2/24~2016/2/25,510彰化縣員林市     
【停水區域一】新北市新莊區自立街+自強街+自信街+自治街+自重街+自由街+中華路二段單號側40號至126號全部含巷弄。,2016/02/24 14:0至2016/02/24 23:0,2016/2/24至2016/2/24每日下午 11:00以後,02-29966681~3,2016/2/24~2016/2/25,242新北市新莊區     
【停水區域一】高雄市仁武區大同一街.大同二街.八德西路.八德一路384巷等,2016/02/24 14:10至2016/02/24 17:10,2016/02/24 17:10(System.Web.UI.WebControls.TextBox),07-3521886,2016/2/24~2016/2/25,814高雄市仁武區     
【停水區域一】台南市中西區民權路四段、和緯路5段、湖美街湖內1.2街;台南市安平區民權路四段、和緯路5段、湖美街、安平路、安北路、古堡街、中興路、平生路、湖內1.2街,2016/02/24 14:0至2016/02/24 18:0,2016/2/24至2016/2/24每日下午 06:00以後,06-3036097,2016/2/24~2016/2/25,700台南市中西區     708台南市安平區     
【停水區域一】高雄市仁武區大同一路.大同二路.八德西路.八德一路384巷等,2016/02/24 14:10至2016/02/24 17:10,2016/02/24 17:10(System.Web.UI.WebControls.TextBox),07-3521886,2016/2/24~2016/2/25,814高雄市仁武區     
【停水區域一】苗栗縣公館鄉五谷村，玉谷村，鶴岡村，,2016/02/24 14:0至2016/02/24 19:0,2016/2/24至2016/2/24每日下午 07:00以後,037320334,2016/2/24~2016/2/25,363苗栗縣公館鄉     
【停水區域一】屏東縣車城鄉溫泉路一帶,2016/02/24 14:0至2016/02/24 17:0,2016/2/24至2016/2/24每日下午 05:00以後,08-8892265,2016/2/24~2016/2/25,944屏東縣車城鄉     
【區域1】高雄市旗山區湄洲里;南勝里;南洲里;新光里;鯤洲里;中洲里;大山里;上洲里,2016/02/24 14:30至2016/02/24 23:0 ,2016/02/24 23:0以後,6613807,2016/2/24~2016/2/25,842高雄市旗山區     
【停水區域一】嘉義市東區和平路以東、民國路以西、中山路以南、民族路以北等所有住戶。,2016/02/25 0:0至2016/02/25 2:0,2016/2/25至2016/2/25每日上午 02:00以後,05-2779117,2016/2/24~2016/2/26,600嘉義市東區       
【停水區域一】高雄市大寮區鳳林一路9巷、鳳林一路、林內路及附近各巷子,2016/02/24 13:0至2016/02/24 21:0,2016/2/24至2016/2/24每日下午 09:00以後,7883714,2016/2/24~2016/2/25,831高雄市大寮區     
【停水區域一】南投縣名間鄉彰南路100號起至404號前(以上包含巷弄);虎坑巷;華山社區;大中路;客庄巷;大老巷,2016/02/24 14:55至2016/02/24 18:55,2016/02/24 18:55(System.Web.UI.WebControls.TextBox),2222635,2016/2/24~2016/2/25,551南投縣名間鄉     
【停水區域一】台南市麻豆區龍泉里35-1號附近,2016/02/24 15:40至2016/02/24 16:40,2016/02/24 16:40(System.Web.UI.WebControls.TextBox),5721165,2016/2/24~2016/2/25,721台南市麻豆區     
【停水區域一】桃園市中壢區龍岡路273巷、力行街及其35巷、健行路148巷,2016/02/25 8:0至2016/02/25 18:0,2016/2/25至2016/2/25每日下午 06:00以後,03-4251506,2016/2/24~2016/2/26,320桃園市中壢區     
【停水區域一】嘉義市東區博東路,2016/02/24 15:53至2016/02/24 18:0,2016/02/24 18:0(System.Web.UI.WebControls.TextBox),0978060560,2016/2/24~2016/2/25,600嘉義市東區       
