SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,42,,良好,5,0.45,6.3,48,14,19,1.2,56,2,30.6,11.41,2016-11-04 08:00
三重,新北市,52,懸浮微粒,普通,3.8,2.81,,51,24,46,,,2,131.42,85.19,2016-11-04 08:00
三義,苗栗縣,20,,良好,1,0.36,6.6,27,4,21,1,56,1,35.36,14.34,2016-11-04 08:00
土城,新北市,34,,良好,2.1,0.54,30,32,8,17,0.9,307,1,18.65,2.1,2016-11-04 08:00
士林,臺北市,40,,良好,1.4,0.41,25,33,17,21,1.9,141,2,23.1,2.16,2016-11-04 08:00
大同,臺北市,54,懸浮微粒,普通,5.6,3.73,,49,20,50,,,2,166.73,116.24,2016-11-04 08:00
大里,臺中市,43,,良好,3.2,0.97,5.6,50,24,20,1.1,266,2,46.44,26.08,2016-11-04 08:00
大園,桃園市,45,,良好,3.7,0.33,19,46,22,26,3,71,2,38.02,11.63,2016-11-04 08:00
大寮,高雄市,65,懸浮微粒,普通,9.1,0.72,13,74,27,22,0.8,70,3,31.12,8.74,2016-11-04 08:00
小港,高雄市,0,,,5.3,0.4,21,83,34,25,1.1,55,,25.23,.66,2016-11-04 04:00
中山,臺北市,37,,良好,2.7,0.6,19,23,,30,2.1,122,2,35.11,5.51,2016-11-04 08:00
中壢,桃園市,54,懸浮微粒,普通,5.5,1.45,17,62,15,35,1.4,275,1,62.22,27.46,2016-11-04 08:00
仁武,高雄市,68,懸浮微粒,普通,5.4,0.58,16,67,36,31,0.6,178,5,44.27,12.92,2016-11-04 08:00
斗六,雲林縣,54,懸浮微粒,普通,2.8,0.8,12,61,24,24,0.8,50,2,32.68,8.91,2016-11-04 08:00
冬山,宜蘭縣,21,,良好,0.1,0.7,14,28,8,21,0.9,285,1,37.95,16.74,2016-11-04 08:00
古亭,臺北市,30,,良好,2.4,0.78,13,29,18,31,0.9,100,2,48.94,18.34,2016-11-04 08:00
左營,高雄市,71,懸浮微粒,普通,8.8,0.85,21,105,63,36,0.8,302,6,45.53,9.2,2016-11-04 08:00
平鎮,桃園市,41,,良好,5.2,0.47,35,44,9,18,3.4,80,2,19.71,1.31,2016-11-04 08:00
永和,新北市,31,,良好,2.4,1.2,14,23,17,27,1,106,2,44.61,18.05,2016-11-04 08:00
安南,臺南市,57,懸浮微粒,普通,4.4,0.52,1.3,65,31,27,1.1,44,3,46.8,19.33,2016-11-04 08:00
朴子,嘉義縣,54,懸浮微粒,普通,5,0.48,12,59,25,18,1.1,10,2,27.25,9.45,2016-11-04 08:00
汐止,新北市,34,,良好,2.5,0.7,5.8,32,14,39,1,39,2,54.74,16.02,2016-11-04 08:00
竹山,南投縣,50,,良好,2.8,0.57,11,60,36,19,0.9,326,3,26.44,7.46,2016-11-04 08:00
竹東,新竹縣,21,,良好,2.2,0.49,23,22,9,12,0.9,140,2,14.49,2.65,2016-11-04 08:00
西屯,臺中市,35,,良好,2.7,0.7,5.5,41,12,26,1.5,177,2,57.54,31.8,2016-11-04 08:00
沙鹿,臺中市,35,,良好,3.3,0.61,5.1,42,17,24,0.9,356,2,40.01,16.1,2016-11-04 08:00
宜蘭,宜蘭縣,30,,良好,2.6,0.38,22,31,5,11,0.8,181,1,11.88,1.28,2016-11-04 08:00
忠明,臺中市,28,,良好,3.9,0.94,6.2,29,25,28,1.2,246,2,58.97,30.6,2016-11-04 08:00
松山,臺北市,31,,良好,1.9,0.62,12,31,13,35,1.1,71,2,45.05,10.46,2016-11-04 08:00
板橋,新北市,38,,良好,3.3,0.9,9.6,35,12,33,1.3,93,2,44.15,11.51,2016-11-04 08:00
林口,新北市,54,懸浮微粒,普通,3.2,0.51,19,57,23,30,2.4,86,2,43.77,14.17,2016-11-04 08:00
林園,高雄市,50,,良好,2.8,0.37,22,43,30,13,2.7,32,3,16.5,3.47,2016-11-04 08:00
花蓮,花蓮縣,16,,良好,1.3,0.29,17,20,5,5.5,3.1,223,1,8.38,2.86,2016-11-04 08:00
金門,金門縣,54,懸浮微粒,普通,2,0.24,43,55,23,6.8,2.8,47,2,7.74,.98,2016-11-04 08:00
前金,高雄市,64,懸浮微粒,普通,4.5,0.8,28,70,35,26,1.1,306,3,30.5,4.15,2016-11-04 08:00
前鎮,高雄市,66,懸浮微粒,普通,3.6,0.89,25,70,27,28,0.6,78,3,33.51,5.83,2016-11-04 08:00
南投,南投縣,45,,良好,1.8,0.72,6.5,53,29,1.1,0.7,130,3,1.83,.76,2016-11-04 08:00
屏東,屏東縣,52,懸浮微粒,普通,2.1,0.63,20,44,24,16,2,9.2,2,19.84,4.09,2016-11-04 08:00
恆春,屏東縣,0,,,0.9,0.1,53,30,3,4.2,10,57,,3.87,-.34,2016-11-03 16:00
美濃,高雄市,42,,良好,2.4,0.44,23,50,24,10,0.7,109,3,12.24,2.26,2016-11-04 08:00
苗栗,苗栗縣,27,,良好,1.8,0.44,15,32,15,14,1.5,57,1,19.44,5.13,2016-11-04 08:00
埔里,南投縣,40,,良好,1.7,0.43,11,34,13,9.8,0.8,37,2,16.06,6.26,2016-11-04 08:00
桃園,桃園市,39,,良好,6.1,0.53,30,39,24,18,2.2,90,2,21.61,3.5,2016-11-04 08:00
馬公,澎湖縣,43,,良好,1.9,0.22,40,43,,3.8,3.2,75,2,4.9,1.1,2016-11-04 08:00
馬祖,連江縣,50,,良好,2.6,0.22,42,49,31,4.4,4.8,60,3,5.44,1.04,2016-11-04 08:00
基隆,基隆市,28,,良好,1.5,0.61,23,26,18,25,1.3,101,2,28.89,4.28,2016-11-04 08:00
崙背,雲林縣,41,,良好,4.4,0.62,7.7,57,31,20,1.1,302,3,34.99,14.93,2016-11-04 08:00
淡水,新北市,36,,良好,3.1,0.79,6.7,43,21,27,,,2,38.1,11.03,2016-11-04 08:00
麥寮,雲林縣,59,懸浮微粒,普通,5.4,0.57,7.3,84,38,21,1.2,51,3,34.28,13.77,2016-11-04 08:00
善化,臺南市,54,懸浮微粒,普通,11,0.43,7.2,57,25,16,1.4,2.9,3,26.98,10.98,2016-11-04 08:00
復興,高雄市,62,懸浮微粒,普通,4.4,1.62,17,67,35,39,1.2,119,3,56.74,17.26,2016-11-04 08:00
湖口,新竹縣,42,,良好,3.9,0.4,28,45,21,18,5.2,56,2,21.93,3.56,2016-11-04 08:00
菜寮,新北市,40,,良好,3.5,0.89,22,41,19,26,2.3,120,2,29.81,3.77,2016-11-04 08:00
