停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
湖口鄉：新竹工業區東區全部、湖口鄉中正、信義、信勢、孝勢、中勢、愛勢、仁勢、湖南、勝利、鳳山、中興、波羅、湖鏡村、湖口村一帶。,105年2月27日9時起,105年2月27日19時止,1910、湖口營運所：03-5981603,2016/2/19~2016/3/1,303新竹縣湖口鄉     
通霄鎮(烏眉里)停水。,105年3月5日9時起,105年3月5日17時止,1910、通霄銅鑼營運所：037-986206,2016/3/1~2016/3/7,357苗栗縣通霄鎮     
【停水區域一】南投縣水里鄉民族路、玉山街、北埔街、東三街、五福路、博愛路、六合路、中山二街、中山路一段等路段(含巷弄)。;鉅工村;南光村;北埔村,2015/11/30 8:30至2016/04/29 18:0,2016/04/29 18:0以後,049-2762076#203,2015/11/30~2016/4/30,553南投縣水里鄉     
【停水區域一】高雄市甲仙區光華路;高雄市杉林區通仙巷,2015/11/10 8:0至2016/05/20 21:0,2016/05/20 21:0以後,076613807,2015/11/30~2016/5/21,847高雄市甲仙區     846高雄市杉林區     
【停水區域一】南投縣竹山鎮民生巷、沉潭巷及其部分巷道,2015/10/13 14:0至2016/02/29 18:0,2016/02/29 18:0以後,0492642074,2015/12/7~2016/3/1,557南投縣竹山鎮     557南投縣竹山鎮     
【停水區域一】嘉義縣中埔鄉金蘭村;裕民村;義仁村,2015/12/14 8:0至2016/03/15 19:0,2016/03/15 19:0以後,05-2611075,2015/12/30~2016/3/16,606嘉義縣中埔鄉     
,,,04-7353883,2016/1/4~2016/4/1,
【停水區域一】台南市官田區隆田里{全部無水};隆本里{全部無水};中山路一段{全部無水};三民路{全部無水};於105年2月15日進場開挖每日上午8點至下午6點全部無水,2016/02/15 8:0至2016/03/31 18:0每日上午8點至下午6點,每日下午6點後至翌日早上8點,(06)5721166,2016/1/12~2016/4/1,720台南市官田區     
【停水區域一】台中市大肚區王田里.福山里含柏昇工業區,2016/02/04 8:0至2016/03/04 17:30,2016/03/04 17:30(System.Web.UI.WebControls.TextBox),26312127,2016/2/4~2016/3/5,432台中市大肚區     
【停水區域一】雲林縣虎尾鎮新吉里,2016/02/21 8:0至2016/03/21 18:0,2016/03/21 18:0(System.Web.UI.WebControls.TextBox),056322047,2016/2/16~2016/3/22,632雲林縣虎尾鎮     
【停水區域一】彰化縣秀水鄉秀水村;彰化縣花壇鄉劉厝村、崙雅村等一帶,2016/02/18 8:0至2016/03/03 18:0,2016/03/03 18:0(System.Web.UI.WebControls.TextBox),監工朱延清04-7245031*312、承包商振益水電工業股份有限公司許昱澤0910-537813,2016/2/18~2016/3/4,504彰化縣秀水鄉     503彰化縣花壇鄉     
【停水區域一】彰化縣彰化市互助街;一心南街;一心新村;一心東街;一德南路,2016/02/19 8:0至2016/02/29 18:0,2016/02/29 18:0(System.Web.UI.WebControls.TextBox),04-7353883,2016/2/18~2016/3/1,500彰化縣彰化市     
【停水區域一】南投縣埔里鎮珠格里、溪南里,2016/02/23 8:0至2016/04/21 17:30,2016/04/21 17:30(System.Web.UI.WebControls.TextBox),049-2915176,2016/2/19~2016/4/22,545南投縣埔里鎮     
【停水區域一】南投縣埔里鎮大城里、西門里,2016/02/23 8:0至2016/04/30 17:30,2016/04/30 17:30(System.Web.UI.WebControls.TextBox),049-2915176,2016/2/19~2016/5/1,545南投縣埔里鎮     
【停水區域一】台中市大里區立仁里;新仁里;內新里;東昇里;好來一街;好來七街;好來二街;好來三街;好來五街;好來六街;台中市太平區太平里;建國里;永平路一段;永平路二段;永平路三段;新仁路一段;新平路一段;新平路二段;精美一街;精美路,2016/02/23 8:30至2016/03/31 17:30,2016/03/31 17:30(System.Web.UI.WebControls.TextBox),04-22442469,2016/2/19~2016/4/1,412台中市大里區     411台中市太平區     
【停水區域一】彰化縣埤頭鄉新庄村;新庄路;光華路,2016/02/23 8:0至2016/03/07 18:0,2016/03/07 18:0(System.Web.UI.WebControls.TextBox),04-8882073     0912975533,2016/2/22~2016/3/8,523彰化縣埤頭鄉     
【停水區域一】台中市西屯區河南路三段、臺灣大道三段、惠中路一段、惠來路二段、市政北七路、朝富路等包含附近巷弄,2016/03/01 8:30至2016/03/01 16:0,2016/3/1至2016/3/1每日下午 04:00以後,22210169,2016/2/22~2016/3/2,407台中市西屯區     
【停水區域一】台中市北屯區旱溪東路三段、軍福十九路、軍福十八路、軍榮五街、軍榮六街、軍仁街、松竹路一段、松竹五路、旱溪東路三段、松竹五路等附近巷弄,2016/03/02 8:30至2016/03/02 16:0,2016/03/02 16:0(System.Web.UI.WebControls.TextBox),22210169,2016/2/22~2016/3/3,406台中市北屯區     
【停水區域一】台中市南區光明路、樹義六巷、福田二街、福田一街、福義路、光明路、環中路六段等包含附近巷弄,2016/03/03 8:30至2016/03/03 16:0,2016/3/3至2016/3/3每日下午 04:00以後,22210169,2016/2/22~2016/3/4,402台中市南區       
【停水區域一】台中市北屯區東山路一段147巷、東山路一段191巷、景美巷、水景街、東山路一段等包含附近巷弄,2016/03/04 8:30至2016/03/04 16:0,2016/3/4至2016/3/4每日下午 04:00以後,22210169,2016/2/22~2016/3/5,406台中市北屯區     
【停水區域一】台東縣大武鄉南興村,2016/02/23 15:0至2016/03/31 17:0,2016/03/31 17:0(System.Web.UI.WebControls.TextBox),089-782902,2016/2/23~2016/4/1,965台東縣大武鄉     
【停水區域一】高雄市小港區臨海工業區,2016/03/08 8:0至2016/03/08 18:0,2016/03/08 18:0(System.Web.UI.WebControls.TextBox),1910,2016/2/23~2016/3/9,812高雄市小港區     
【停水區域一】台東縣延平鄉桃源村全區,2016/03/01 8:0至2016/03/04 18:0,2016/03/04 18:0(System.Web.UI.WebControls.TextBox),承包商電話:0981-933361(鄭志國)    監造人員電話:0932-559811(謝仲科),2016/2/24~2016/3/5,953台東縣延平鄉     
【停水區域一】台東縣延平鄉桃源村全區,2016/03/07 8:0至2016/03/11 18:0,2016/03/11 18:0(System.Web.UI.WebControls.TextBox),承包商電話:0981-933361(鄭志國)    監造人員電話:0932-559811(謝仲科),2016/2/24~2016/3/12,953台東縣延平鄉     
【停水區域一】新北市新莊區大觀街1~59號及大觀街2~64號,2016/02/27 11:0至2016/03/02 6:0,2016/03/02 6:0(System.Web.UI.WebControls.TextBox),29966681,2016/2/24~2016/3/3,242新北市新莊區     
【停水區域一】雲林縣土庫鎮西平里;南平里;後埔里;光榮路二段,2016/03/01 8:0至2016/03/31 18:0,2016/03/31 18:0(System.Web.UI.WebControls.TextBox),05-6622545  陳祐銓0921-350781 范雅聞0911-155483,2016/2/26~2016/4/1,633雲林縣土庫鎮     
【停水區域一】雲林縣土庫鎮全部村里;雲林縣元長鄉瓦村;後湖村;鹿北村;鹿南村;卓運村;雲林縣台西鄉和豐村;五榔村;富琦村;雲林縣東勢鄉全部村里;全部村里;雲林縣虎尾鎮全部村里;東屯里;芳草里;新興里;西屯里;雲林縣褒忠鄉全部村里,2016/03/04 22:0至2016/03/05 20:0,2016/03/05 20:0(System.Web.UI.WebControls.TextBox),05-6622545,2016/2/26~2016/3/6,633雲林縣土庫鎮     655雲林縣元長鄉     636雲林縣台西鄉     635雲林縣東勢鄉     632雲林縣虎尾鎮     634雲林縣褒忠鄉     
【停水區域一】花蓮縣吉安鄉自光華三街與光華街口起至光華三街與華城七街口止之光華三街與光華街自來水用戶。						;						;;光華八街;光華三街;光華街,2016/03/02 8:0至2016/03/02 17:0,2016/03/02 17:0(System.Web.UI.WebControls.TextBox),038351141,2016/2/26~2016/3/3,973花蓮縣吉安鄉     
【停水區域一】花蓮縣光復鄉大同村;大安村;大華村;大進村;北富村;西富村;東富村;南富村,2016/03/01 8:30至2016/03/01 17:30,2016/03/01 17:30(System.Web.UI.WebControls.TextBox),038351141,2016/2/26~2016/3/2,976花蓮縣光復鄉     
【停水區域一】花蓮縣光復鄉大華村,2016/03/02 8:0至2016/03/07 17:0,2016/03/07 17:0(System.Web.UI.WebControls.TextBox),038351141,2016/2/26~2016/3/8,976花蓮縣光復鄉     
【停水區域一】台中市沙鹿區三鹿里、埔子里、自強路、自立路、中園街、國昌一街、國昌二街、國昌三街、國昌四街、中樂街、正德路、正順路、正英路附近區域(含巷弄)。;台中市龍井區龍泉里、龍社路、南社路、中社路、水裡社街附近區域(含巷弄)。,2016/02/26 19:0至2016/03/31 23:0,2016/03/31 23:0(System.Web.UI.WebControls.TextBox),26312127,2016/2/26~2016/4/1,433台中市沙鹿區     434台中市龍井區     
【停水區域一】雲林縣元長鄉山內村;後湖村;後湖路;溪底路;雲林縣褒忠鄉中民村;三民路;中民路,2016/02/29 8:0至2016/02/29 20:0,2016/02/29 20:0(System.Web.UI.WebControls.TextBox),05-6622545,2016/2/28~2016/3/1,655雲林縣元長鄉     634雲林縣褒忠鄉     
【停水區域一】花蓮縣吉安鄉自強路;建昌路;自立路;北昌一街;北昌二街;北昌三街;北昌四街;建國路一段;花蓮縣花蓮市建昌路,2016/02/29 5:55至2016/02/29 15:0,2016/02/29 15:0(System.Web.UI.WebControls.TextBox),038351141,2016/2/29~2016/3/1,973花蓮縣吉安鄉     970花蓮縣花蓮市     
【停水區域一】台中市龍井區龍崗、竹坑、龍泉及山腳里等四里位於沙田路四至六段路邊及鄰近巷弄內住戶。,2016/02/29 9:0至2016/03/05 17:0,2016/03/05 17:0(System.Web.UI.WebControls.TextBox),04-26312127,2016/2/29~2016/3/6,434台中市龍井區     
【停水區域一】台南市東區光明街、東和路、東寧路、東安路、小東路、東興路,2016/02/29 9:0至2016/02/29 13:0,2016/02/29 13:0(System.Web.UI.WebControls.TextBox),06-3036097,2016/2/29~2016/3/1,701台南市東區       
【區域1】桃園市大園區?林里、坑?路,2016/02/29 9:30至2016/02/29 18:0 ,2016/02/29 18:0以後,,2016/2/29~2016/3/1,337桃園市大園區     
【區域1】高雄市前鎮區明道街.明道3.4.5.6街,2016/02/29 9:39至2016/02/29 13:30 ,2016/02/29 13:30以後,,2016/2/29~2016/3/1,806高雄市前鎮區     
【停水區域一】台南市東區大同路一段、府連路,2016/02/29 10:0至2016/02/29 17:0,2016/2/29至2016/2/29每日下午 05:00以後,06-3036097,2016/2/29~2016/3/1,701台南市東區       
【停水區域一】台中市西區大同街等附近一帶,2016/02/29 11:0至2016/02/29 15:0,2016/2/29至2016/2/29每日下午 03:00以後,1910,2016/2/29~2016/3/1,403台中市西區       
【區域1】基隆市安樂區安樂路二段.安和一.二街,2016/02/29 10:19至2016/02/29 15:0 ,2016/02/29 15:0以後,,2016/2/29~2016/3/1,204基隆市安樂區     
【區域1】嘉義市西區自強街,2016/02/29 10:30至2016/02/29 13:0 ,2016/02/29 13:0以後,,2016/2/29~2016/3/1,600嘉義市西區       
【停水區域一】台中市太平區立智街;立行街;立文街;立功路;育才路;育賢路;怡林街;樹德九街八街{全部};樹德路{全部};新興路{全部};新安街{全部};新興一.二街{全部};太順路等附近一帶,2016/02/29 10:35至2016/02/29 16:0,2016/2/29至2016/2/29每日下午 04:00以後,1910,2016/2/29~2016/3/1,411台中市太平區     
【區域1】高雄市杉林區忠義路.日光路.日光三街,2016/02/29 10:36至2016/02/29 18:0 ,2016/02/29 18:0以後,,2016/2/29~2016/3/1,846高雄市杉林區     
【區域1】桃園市觀音區樹林里、泰安街、民權路,2016/02/29 10:11至2016/02/29 18:0 ,2016/02/29 18:0以後,,2016/2/29~2016/3/1,328桃園市觀音區     
【停水區域一】台中市梧棲區興農里中華路一段東側自永寧路至文明街路段沿途及巷內用戶。,2016/02/29 11:0至2016/02/29 15:0,2016/2/29至2016/2/29每日下午 03:00以後,04-26312127,2016/2/29~2016/3/1,435台中市梧棲區     
【停水區域一】台中市南區建國路;綠川西街;居仁街;繼光街;自由路一段;康樂街等附近一帶,2016/02/29 11:40至2016/02/29 14:30,2016/2/29至2016/2/29每日下午 02:30以後,1910,2016/2/29~2016/3/1,402台中市南區       
【區域1】屏東縣東港鎮船頭路附近一帶(水壓降低甚至無水),2016/02/29 10:0至2016/02/29 18:0 ,2016/02/29 18:0以後,,2016/2/29~2016/3/1,928屏東縣東港鎮     
【區域1】屏東縣東港鎮船頭路附近一帶(水壓降低甚至無水),2016/02/29 10:0至2016/03/01 12:0 ,2016/03/01 12:0以後,,2016/2/29~2016/3/2,928屏東縣東港鎮     
【停水區域一】台南市東區自由路一段、德高街、城東街、崇善路、仁和路,2016/02/29 13:0至2016/02/29 18:0,2016/2/29至2016/2/29每日下午 06:00以後,06-3036097,2016/2/29~2016/3/1,701台南市東區       
【停水區域一】台南市南區永成路二段、中華南路二段、德興路,2016/02/29 14:0至2016/02/29 18:0,2016/2/29至2016/2/29每日下午 06:00以後,06-3036097,2016/2/29~2016/3/1,702台南市南區       
【區域1】高雄市仁武區明湖街,2016/02/29 14:0至2016/02/29 17:0 ,2016/02/29 17:0以後,,2016/2/29~2016/3/1,814高雄市仁武區     
【區域1】高雄市仁武區名湖街,2016/02/29 14:0至2016/02/29 17:0 ,2016/02/29 17:0以後,,2016/2/29~2016/3/1,814高雄市仁武區     
【區域1】桃園市觀音區大潭里,2016/02/29 14:30至2016/02/29 20:0 ,2016/02/29 20:0以後,,2016/2/29~2016/3/1,328桃園市觀音區     
【區域1】花蓮縣花蓮市富強路、裕民路、富陽路,2016/02/29 14:30至2016/02/29 16:30 ,2016/02/29 16:30以後,,2016/2/29~2016/3/1,970花蓮縣花蓮市     
【停水區域一】台南市中西區公園路、民權路二段、中山路、民族路二段,2016/02/29 14:0至2016/02/29 18:0,2016/02/29 18:0(System.Web.UI.WebControls.TextBox),06-3036097,2016/2/29~2016/3/1,700台南市中西區     
【區域1】苗栗縣苗栗市高苗里、新英里、新川里、福麗里,2016/02/29 15:10至2016/02/29 19:0 ,2016/02/29 19:0以後,,2016/2/29~2016/3/1,360苗栗縣苗栗市     
【停水區域一】台南市佳里區同安寮,2016/02/29 15:17至2016/02/29 18:39,2016/2/29至2016/2/29每日下午 06:39以後,7222477,2016/2/29~2016/3/1,722台南市佳里區     
【區域1】高雄市小港區高坪二十七街,2016/02/29 15:20至2016/02/29 18:20 ,2016/02/29 18:20以後,,2016/2/29~2016/3/1,812高雄市小港區     
【區域1】新竹縣湖口鄉湖口鄉 長嶺村、長安村、湖口村,2016/02/29 15:40至2016/02/29 18:30 ,2016/02/29 18:30以後,,2016/2/29~2016/3/1,303新竹縣湖口鄉     
【停水區域一】台中市太平區樹德九街等附近一帶,2016/02/29 16:30至2016/02/29 19:30,2016/2/29至2016/2/29每日下午 07:30以後,1910,2016/2/29~2016/3/1,411台中市太平區     
【區域1】台中市大甲區中山路.通天路.日南火車站.日南地區,2016/02/29 16:0至2016/02/29 20:0 ,2016/02/29 20:0以後,,2016/2/29~2016/3/1,437台中市大甲區     
【區域1】嘉義市東區文昌街,2016/02/29 16:55至2016/02/29 18:30 ,2016/02/29 18:30以後,,2016/2/29~2016/3/1,600嘉義市東區       
【停水區域一】台南市東區崇善14.15.16街;崇善路;德東街,2016/02/29 16:54至2016/02/29 20:0,2016/02/29 20:0(System.Web.UI.WebControls.TextBox),06-3036097,2016/2/29~2016/3/1,701台南市東區       
【區域1】台中市大甲區太白里、日南里(水壓降低)、幸福里(水壓降低),2016/02/29 17:0至2016/02/29 21:0 ,2016/02/29 21:0以後,,2016/2/29~2016/3/1,437台中市大甲區     
【區域1】苗栗縣苗栗市曲洞村、鳴鳳村,2016/02/29 17:10至2016/02/29 21:10 ,2016/02/29 21:10以後,,2016/2/29~2016/3/1,360苗栗縣苗栗市     
【區域1】台中市大甲區太白里、日南里(水壓降低)、幸福里(水壓降低),2016/02/29 17:0至2016/02/29 21:0 ,2016/02/29 21:0以後,,2016/2/29~2016/3/1,437台中市大甲區     
【區域1】新竹縣湖口鄉湖口鄉 長嶺村、長安村、湖口村,2016/02/29 15:40至2016/03/01 0:0 ,2016/03/01 0:0以後,,2016/2/29~2016/3/2,303新竹縣湖口鄉     
【區域1】新北市淡水區.,2016/03/01 6:40至2016/03/01 10:0 ,2016/03/01 10:0以後,,2016/3/1~2016/3/2,251新北市淡水區     
【區域3】新北市淡水區自強路、自立路(街),2016/03/01 6:40至2016/03/01 10:0 ,2016/03/01 10:0以後,,2016/3/1~2016/3/2,251新北市淡水區     
【區域1】高雄市甲仙區寶隆里;高雄市杉林區集來里,2016/03/01 6:50至2016/03/01 18:0 ,2016/03/01 18:0以後,,2016/3/1~2016/3/2,847高雄市甲仙區     846高雄市杉林區     
【區域1】高雄市甲仙區寶隆里;高雄市杉林區集來里,2016/03/01 6:50至2016/03/01 18:0 ,2016/03/01 18:0以後,,2016/3/1~2016/3/2,847高雄市甲仙區     846高雄市杉林區     
【停水區域一】南投縣南投市彰南路三段500巷(包含巷弄),2016/03/01 8:30至2016/03/01 12:30,2016/3/1至2016/3/1每日下午 12:30以後,04922222635,2016/3/1~2016/3/2,540南投縣南投市     
【停水區域一】雲林縣褒忠鄉中民村;中民路往元長右側至褒忠橋,2016/03/01 8:40至2016/03/01 10:0,2016/03/01 10:0(System.Web.UI.WebControls.TextBox),05-6622545       0912-129532,2016/3/1~2016/3/2,634雲林縣褒忠鄉     
【停水區域一】台南市官田區中山路二段;和平街;忠義街,2016/03/01 9:0至2016/03/01 12:0,2016/3/1至2016/3/1每日下午 12:00以後,(06)5721166,2016/3/1~2016/3/2,720台南市官田區     
【停水區域一】台南市楠西區鳳興,2016/03/01 9:0至2016/03/01 18:0,2016/03/01 18:0(System.Web.UI.WebControls.TextBox),06-5742323,2016/3/1~2016/3/2,715台南市楠西區     
