停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(System.Web.UI.WebControls.TextBox),049-2915176,2016/4/7~2016/11/1,555南投縣魚池鄉     
【停水區域一】台中市北屯區太原路三段;部子路;東山路一段;三甲路;軍功路;景賢路;祥順二段;建和路二段;環中東路二段;;軍福十一路;軍福十一路;軍福九路;軍福八路;軍福七路;景賢一路;景賢八路,2016/04/06 8:30至2016/05/06 17:30,2016/05/06 17:30(System.Web.UI.WebControls.TextBox),04-22442469;1910,2016/4/9~2016/5/7,406台中市北屯區     
,,,04-26312127,2016/4/11~2016/5/1,
【停水區域一】南投縣埔里鎮清新里,2016/04/13 8:0至2016/05/13 17:30,2016/05/13 17:30(System.Web.UI.WebControls.TextBox),049-2915176,2016/4/13~2016/5/14,545南投縣埔里鎮     
【停水區域一】台中市烏日區東園里溪南路一段18巷.126巷.238巷.460巷.慶光路868巷,2016/04/13 8:30至2016/05/06 17:30,2016/05/06 17:30(System.Web.UI.WebControls.TextBox),04-23381614,2016/4/13~2016/5/7,414台中市烏日區     
【區域1】台南市安南區海佃路一段95巷(54~76號);府安路6段45巷全(含巷弄);府安路6段62、86、94巷全;府安路6段71巷全(含9弄);府安路6段103巷3、13、29、41、55、63、75、87、99、111弄全;府安路6段46~102號(6段45巷路至宜居路口),2016/04/16 8:0至2016/04/23 18:0【每日上午8點至下午6點】,2016/04/23 18:0以後,郭小姐   06-2370021              0989057834,2016/4/15~2016/4/24,709台南市安南區     
【停水區域一】新竹市北區新竹市(東大路以北與鐵路以西地區:古賢里;金雅里;金竹里;舊社里;前溪里;復興里;文華里;光田里;士林里;水田里;光華里;湳雅里;福林里;三民里;金華里;武陵里;湳中里;復中里;東園里);千甲里;水源里及竹北市及新豐鄉全鄉(不含後湖村;福興村),2016/04/26 9:0至2016/04/26 21:0,2016/04/26 21:0(System.Web.UI.WebControls.TextBox),1910;03-5733523;03-5712141,2016/4/15~2016/4/27,300新竹市北區       
【停水區域一】彰化縣秀水鄉秀水村;彰化縣花壇鄉劉厝村、崙雅村等一帶,2016/04/15 9:0至2016/04/29 18:0,2016/04/29 18:0(System.Web.UI.WebControls.TextBox),監工朱延清04-7245031*312、承包商振益水電工業股份有限公司許昱澤0910-537813,2016/4/15~2016/4/30,504彰化縣秀水鄉     503彰化縣花壇鄉     
【停水區域一】新竹市東區古賢里、金雅里、金竹里、舊社里、前溪里、復興里、文華里、金竹里、光田里、士林里、水田里、光華里、湳雅里、福林里、三民里、金華里、武陵里、湳中里、復中里、東園里、千甲里、水源里;新竹縣竹北市全部;新竹縣新豐鄉全部(不含後湖村、福興村)。,2016/04/26 9:0至2016/04/26 21:0,2016/04/26 21:0(System.Web.UI.WebControls.TextBox),新竹給水廠：03- 5733523；竹北營運所：03- 5516814；湖口營運所：03-5981603,2016/4/15~2016/4/27,300新竹市東區       302新竹縣竹北市     304新竹縣新豐鄉     303新竹縣湖口鄉     
【區域1】台中市太平區太平路/永成北路/長億六街/長億路/太平三街/長億一街/長億二街/長億二街45巷/長億四街/長億五街/太平五街/等一帶巷弄及鄰近地區水壓降低。,2016/04/16 9:0至2016/05/08 18:30 ,2016/05/08 18:30以後,1910;04-22442469,2016/4/15~2016/5/9,411台中市太平區     
【區域1】台中市太平區太平路/太平三街/長億六街/長億一街/太平一街/長億東二街/長億東三街/長億東五街/及附近一帶巷弄鄰近地區水壓降低。,2016/04/16 9:0至2016/05/08 18:30 ,2016/05/08 18:30以後,1910;04-22442469,2016/4/15~2016/5/9,411台中市太平區     
【區域1】台中市太平區太平路/永成北路/長億六街/長億路/太平三街/長億一街/長億二街/長億二街45巷/長億四街/長億五街/太平五街/等一帶巷弄及鄰近地區水壓降低。,2016/04/16 9:0至2016/05/08 18:30 ,2016/05/08 18:30以後,1910;04-22442469,2016/4/15~2016/5/9,411台中市太平區     
【停水區域一】新北市樹林區三福街、福興街、忠義街、忠信街、忠愛街全部、中正路755~791號(以上均含巷弄),2016/04/16 9:0至2016/04/30 18:0,2016/04/30 18:0(System.Web.UI.WebControls.TextBox),02-26812254,2016/4/15~2016/5/1,238新北市樹林區     
【區域1】台東縣卑南鄉利嘉村,2016/04/16 11:0至2016/04/23 18:0【每日上午8點至下午6點】,2016/04/23 18:0以後,089-326121,2016/4/16~2016/4/24,954台東縣卑南鄉     
【停水區域一】台中市西屯區台中市西屯區;協和南巷;協和北巷;朝馬路;安和路;水尾巷;安和二街;安和三街;福玄路;安和東路及附近一帶巷弄,2016/04/21 8:30至2016/05/21 18:30,2016/4/21至2016/5/21每日下午 06:30以後,0422442469,2016/4/18~2016/5/22,407台中市西屯區     
【停水區域一】嘉義市東區新民路30號至132號,2016/04/19 8:0至2016/04/26 18:0,2016/04/26 18:0(System.Web.UI.WebControls.TextBox),05-2252670分機316,2016/4/18~2016/4/27,600嘉義市東區       
【停水區域一】嘉義市東區忠孝路650號.保健街125號至161號.保健街151巷.157巷全部.義教街776號至931號.義教街788巷全部,2016/04/18 8:0至2016/04/22 19:30,2016/04/22 19:30(每日上午8點至下午6點),05-2779117,2016/4/18~2016/4/23,600嘉義市東區       
【停水區域一】嘉義縣六腳鄉六斗尾;港尾寮,2016/04/25 9:0至2016/04/29 18:0,2016/4/25至2016/4/29每日下午 06:00以後,05-3700625,2016/4/18~2016/4/30,615嘉義縣六腳鄉     
【停水區域一】嘉義縣六腳鄉港尾寮;六斗尾,2016/04/25 9:0至2016/04/29 17:0,2016/04/29 17:0(每日上午9點至下午5點),05-3700625,2016/4/18~2016/4/30,615嘉義縣六腳鄉     
【停水區域一】台中市中區中華路一段;三民路二段;民權路;台灣大道一段;柳川西路三段;柳川東路三段;民族路;中山路;仁愛街,2016/04/06 8:30至2016/04/29 17:30,2016/04/29 17:30(上午8點30分至下午5點 30分),04-22442469;1910,2016/4/18~2016/4/30,400台中市中區       
【停水區域一】嘉義縣六腳鄉港尾寮,2016/04/25 9:0至2016/04/29 17:0,2016/04/29 17:0(System.Web.UI.WebControls.TextBox),05-3700625,2016/4/18~2016/4/30,615嘉義縣六腳鄉     
【停水區域一】南投縣南投市南營路452巷、432巷、428巷等處,2016/04/19 8:0至2016/05/10 18:0,2016/05/10 18:0(每日上午8點至下午6點星期一至星期五),0492563505,2016/4/19~2016/5/11,540南投縣南投市     
【停水區域一】桃園市楊梅區頭湖里、三湖里、上湖里、水美里（楊湖路一段194巷至一段654巷）、瑞原里（楊湖里一段676巷）等。,2016/04/26 12:0至2016/04/26 17:0,2016/4/26至2016/4/26每日下午 05:00以後,免付費服務電話：1910  楊梅服務所:03-4789261,2016/4/19~2016/4/27,326桃園市楊梅區     
【停水區域一】桃園市八德區興仁里、福興里、瑞豐里、瑞德里。,2016/04/28 8:0至2016/04/28 20:0,2016/4/28至2016/4/28每日下午 08:00以後,免付費服務電話：1910 桃園服務所:03-3346128,2016/4/19~2016/4/29,334桃園市八德區     
【停水區域一】彰化縣二水鄉員集路一段,2016/04/19 8:0至2016/05/11 18:0,2016/05/11 18:0(每日上午8點至下午6點),048793211,2016/4/19~2016/5/12,530彰化縣二水鄉     
【停水區域一】台中市西屯區何仁里;何德里;何福里;何源里,2016/04/30 8:0至2016/05/29 17:30,2016/05/29 17:30(每日08:00分至18:30分),04-22442649,2016/4/19~2016/5/30,407台中市西屯區     
【停水區域一】台中市龍井區龍井區沙田路六段東側北自向上路起，南至龍新路止路邊及巷內用戶。,2016/04/20 8:30至2016/04/23 17:30,2016/4/20至2016/4/23每日下午 05:30以後,04-26312127 (0910587305),2016/4/20~2016/4/24,434台中市龍井區     
【停水區域一】基隆市信義區月眉路;六和街含各巷、弄等一帶。,2016/04/23 9:0至2016/04/23 13:0,2016/04/23 13:0(System.Web.UI.WebControls.TextBox),24252103-59,2016/4/20~2016/4/24,201基隆市信義區     
【區域1】宜蘭縣宜蘭市宜蘭市文昌路1至110號(雙側);中山路三段1至93號(單號側),2016/04/22 13:0至2016/04/22 17:0 ,2016/04/22 17:0以後,,2016/4/20~2016/4/23,260宜蘭縣宜蘭市     
【區域1】宜蘭縣宜蘭市同慶街1至140號(雙側;含巷內);同興街1至147號(全;含巷內),2016/04/22 13:0至2016/04/22 17:0 ,2016/04/22 17:0以後,,2016/4/20~2016/4/23,260宜蘭縣宜蘭市     
【區域1】嘉義市東區忠孝路650號.保健街125號至161號.保健街151巷.157巷全部.義教街776號至931號.義教街788巷全部,2016/04/18 8:0至2016/04/22 19:30【每日上午8點至下午6點】,2016/04/22 19:30以後,05-2779117,2016/4/20~2016/4/23,600嘉義市東區       
【停水區域一】宜蘭縣五結鄉1. 中興路3段174號至362號;2. 中興路3段287巷;3. 中興路3段302巷;4. 中興路3段236巷,2016/04/25 13:0至2016/04/25 18:0,2016/4/25至2016/4/25每日下午 06:00以後,03-9589176,2016/4/20~2016/4/26,268宜蘭縣五結鄉     
【停水區域一】台中市太平區中山路四段、中山路四段12巷、中山路四段28巷、立德街等一帶,2016/04/22 10:0至2016/04/22 17:0,2016/04/22 17:0(),24821831 24820158,2016/4/21~2016/4/23,411台中市太平區     
【區域1】宜蘭縣宜蘭市同慶街1至140號(雙側;含巷內);同興街1至147號(全;含巷內);中山路三段201至273號(單號),2016/04/22 13:0至2016/04/22 17:0 ,2016/04/22 17:0以後,,2016/4/21~2016/4/23,260宜蘭縣宜蘭市     
【區域1】高雄市旗山區上洲里;大山里;南洲里;南勝里;;新光里;鯤洲里;中洲里;,2016/04/22 9:0至2016/04/22 21:0 ,2016/04/22 21:0以後,6613807,2016/4/21~2016/4/23,842高雄市旗山區     
【停水區域一】台東縣卑南鄉卑南鄉和平路至中興路交叉口，太平路至中興路交叉口，民生路至南王路交叉口，兩側等區域用戶,2016/04/22 13:0至2016/04/22 18:0,2016/04/22 18:0(System.Web.UI.WebControls.TextBox),承包商電話:0937-390925(陳連文)    監造人員電話:0928-306122(李高伯),2016/4/21~2016/4/23,954台東縣卑南鄉     
【停水區域一】台東縣台東市新社一至三街等全部及巷道;四維路三段{新生路口至更生路口};更生路593號至735號(單號向)及馬蘭全社區等,2016/04/21 13:0至2016/04/22 18:0,2016/04/22 18:0(),0978-223265  陳國誌,2016/4/21~2016/4/23,950台東縣台東市     
【停水區域一】雲林縣斗六市八德里 重光里,2016/04/26 23:0至2016/04/27 10:0,2016/04/27 10:0(),05-5322362,2016/4/21~2016/4/28,640雲林縣斗六市     
,,,5972682    5972144,2016/4/21~2016/4/24,
【停水區域一】桃園市蘆竹區海湖東路,2016/04/22 10:0至2016/04/22 15:0,2016/04/22 15:0(System.Web.UI.WebControls.TextBox),3346128,2016/4/21~2016/4/23,338桃園市蘆竹區     
【停水區域一】桃園市蘆竹區大福路;豪登一街及附近區域,2016/04/22 1:0至2016/04/22 6:0,2016/4/22至2016/4/22每日上午 06:00以後,3346128,2016/4/21~2016/4/23,338桃園市蘆竹區     
【停水區域一】新北市樹林區光興街全部,2016/04/23 13:30至2016/04/23 17:30,2016/4/23至2016/4/23每日下午 05:30以後,02-26812254,2016/4/21~2016/4/24,238新北市樹林區     
【區域1】台東縣台東市新社一至三街等全部及巷道;四維路三段{新生路口至更生路口};更生路593號至735號(單號向)及馬蘭全社區等,2016/04/21 13:0至2016/04/22 18:0【每日下午13點至下午18點】,2016/04/22 18:0以後,0978-223265  陳國誌,2016/4/21~2016/4/23,950台東縣台東市     
【區域1】台東縣台東市新社一至三街等全部及巷道;四維路三段{新生路口至更生路口};更生路593號至735號(單號向)及馬蘭全社區等,2016/04/21 13:0至2016/04/22 18:0【每日下午13點至下午18點】,2016/04/22 18:0以後,0978-223265  陳國誌,2016/4/21~2016/4/23,950台東縣台東市     
【停水區域一】屏東縣潮州鎮崙東里,2016/04/21 19:0至2016/04/22 15:0,2016/04/22 15:0(),08-8325550,2016/4/21~2016/4/23,920屏東縣潮州鎮     
【停水區域一】台中市西屯區漢口路二段、寧夏路、成都路、河南路、重慶路、甘肅路一段附近一帶,2016/04/21 21:0至2016/04/22 1:0,2016/04/22 1:0(),1910,2016/4/22~2016/4/23,407台中市西屯區     
【停水區域一】台中市北屯區台中市北屯區;后庄路;四平路;平德路;水湳路;敦化路;松竹路三段;陳平路;同平巷,2016/04/21 17:30至2016/04/22 6:0,2016/04/22 6:0(),04-22442469;1910,2016/4/22~2016/4/23,406台中市北屯區     
【停水區域一】新竹縣五峰鄉全部村里;新竹縣竹東鎮上坪里;瑞峰里,2016/04/22 8:30至2016/04/22 17:0,2016/4/22至2016/4/22每日下午 05:00以後,03-5963356;1910,2016/4/22~2016/4/23,311新竹縣五峰鄉     310新竹縣竹東鎮     
【停水區域一】屏東縣恆春鎮石光巷一帶,2016/04/22 8:30至2016/04/22 11:0,2016/4/22至2016/4/22每日上午 11:00以後,08-8892265,2016/4/22~2016/4/23,946屏東縣恆春鎮     
【停水區域一】嘉義市西區高鐵大道沿線含所有巷弄等附近一帶全部,2016/04/22 8:0至2016/04/22 22:0,2016/4/22至2016/4/22每日下午 10:00以後,05-2779117,2016/4/22~2016/4/23,600嘉義市西區       
【停水區域一】新竹市東區明湖路、高峰路、食品路、南大路,2016/04/22 8:30至2016/04/22 11:30,2016/4/22至2016/4/22每日上午 11:30以後,03-5712141、19101,2016/4/22~2016/4/23,300新竹市東區       
【停水區域一】雲林縣斗六市長安里,2016/04/22 8:0至2016/04/22 12:0,2016/4/22至2016/4/22每日下午 12:00以後,05-5322362,2016/4/22~2016/4/23,640雲林縣斗六市     
【停水區域一】苗栗縣獅潭鄉竹木村;汶水,2016/04/22 10:0至2016/04/22 12:0,2016/4/22至2016/4/22每日下午 12:00以後,037-991026.0933458553,2016/4/22~2016/4/23,354苗栗縣獅潭鄉     
【停水區域一】桃園市大園區果林里,2016/04/22 9:0至2016/04/22 17:0,2016/4/22至2016/4/22每日下午 05:00以後,3862156,2016/4/22~2016/4/23,337桃園市大園區     
【停水區域一】桃園市中壢區晉元路377巷、崁頂路水壓降低。,2016/04/22 8:50至2016/04/22 17:0,2016/4/22至2016/4/22每日下午 05:00以後,03-4251506,2016/4/22~2016/4/23,320桃園市中壢區     
【停水區域一】南投縣埔里鎮大湳里、守城里、牛眠里、史港里、蜈蚣里,2016/04/22 9:0至2016/04/22 17:0,2016/4/22至2016/4/22每日下午 05:00以後,049-2915176,2016/4/22~2016/4/23,545南投縣埔里鎮     
【停水區域一】宜蘭縣壯圍鄉北迴鐵路以東;環市東路二段以西;校舍路;東港路以南;縣民大道2段以北;宜蘭縣頭城鎮內大溪路;濱海路五段~七段沿線周邊巷道,2016/04/22 9:0至2016/04/22 17:0,2016/04/22 17:0(),客服電話1910深溝廠039233017廠商電話0975515266李文德,2016/4/22~2016/4/23,263宜蘭縣壯圍鄉     261宜蘭縣頭城鎮     
【停水區域一】新北市土城區中央路四段55-1號、中央路四段67巷全部、中央路四段71~71-3號(單號)(以上含巷弄)、,2016/04/20 9:0至2016/04/22 17:0,2016/04/22 17:0(每日上午9點至下午5點),02-22655172,2016/4/22~2016/4/23,236新北市土城區     236新北市土城區     
【區域1】宜蘭縣壯圍鄉壯五路262號至322號之間{雙號};壯五路282巷1號至11號之間{雙號};壯志路1號至41號之間{全部};壯志路17巷1號至9號之間{全部};中央路2段295號之間{全部};中央路2段295號之間{全部};東港路2-3號之間{全部},2016/04/25 13:0至2016/04/25 17:0【下午13點至下午17點】,2016/04/25 17:0以後,0963161996,2016/4/22~2016/4/26,263宜蘭縣壯圍鄉     
【停水區域一】嘉義市東區芳興街;芳安路;宣信街;彌陀路;草地尾(含鄰近街道),2016/04/22 9:20至2016/04/22 11:30,2016/04/22 11:30(),0978060560,2016/4/22~2016/4/23,600嘉義市東區       
【停水區域一】南投縣南投市營盤路(含巷弄);南投縣草屯鎮草溪路;草溪路富貴巷(含巷弄),2016/04/22 9:0至2016/04/22 14:0,2016/4/22至2016/4/22每日下午 02:00以後,049-2563505,2016/4/22~2016/4/23,540南投縣南投市     542南投縣草屯鎮     
【停水區域一】桃園市桃園區永安路(自永佳街至新興街),2016/04/22 9:30至2016/04/22 18:0,2016/04/22 18:0(),03-3346127,2016/4/22~2016/4/23,330桃園市桃園區     
【停水區域一】花蓮縣瑞穗鄉瑞北村;花蓮縣萬榮鄉紅葉村,2016/04/22 10:0至2016/04/22 17:0,2016/04/22 17:0(),03-8882403,2016/4/22~2016/4/23,978花蓮縣瑞穗鄉     979花蓮縣萬榮鄉     
【停水區域一】南投縣南投市南營路(含巷弄),2016/04/22 9:25至2016/04/22 13:30,2016/04/22 13:30(),049-2563505,2016/4/22~2016/4/23,540南投縣南投市     
【停水區域一】台南市新市區大社里;大營里,2016/04/22 9:50至2016/04/22 12:0,2016/04/22 12:0(),06-5973437,2016/4/22~2016/4/23,744台南市新市區     
【停水區域一】高雄市梓官區信蚵里一帶,2016/04/26 9:0至2016/04/26 18:0,2016/4/26至2016/4/26每日下午 06:00以後,07-6222814,2016/4/22~2016/4/27,826高雄市梓官區     
【停水區域一】桃園市新屋區社子里,2016/04/22 10:0至2016/04/22 12:0,2016/4/22至2016/4/22每日下午 12:00以後,4789261,2016/4/22~2016/4/23,327桃園市新屋區     
【停水區域一】苗栗縣苗栗市大坪頂,2016/04/22 9:35至2016/04/22 17:0,2016/4/22至2016/4/22每日下午 05:00以後,1910;037320334,2016/4/22~2016/4/23,360苗栗縣苗栗市     
【停水區域一】基隆市暖暖區暖暖街含各巷、弄等一帶。,2016/04/22 10:0至2016/04/22 12:0,2016/04/22 12:0(System.Web.UI.WebControls.TextBox),24252103-59,2016/4/22~2016/4/23,205基隆市暖暖區     
【停水區域一】高雄市前鎮區前鎮區鎮東一街395巷及附近一帶,2016/04/22 10:0至2016/04/22 13:30,2016/4/22至2016/4/22每日下午 01:30以後,07-7321319,2016/4/22~2016/4/23,806高雄市前鎮區     
【停水區域一】高雄市前鎮區前鎮區鎮東一街395巷及附近一帶,2016/04/22 10:0至2016/04/22 13:30,2016/4/22至2016/4/22每日下午 01:30以後,07-7321319,2016/4/22~2016/4/23,806高雄市前鎮區     
【停水區域一】台南市永康區國光五街以南;大灣路以北等,2016/04/22 10:0至2016/04/22 12:0,2016/4/22至2016/4/22每日下午 12:00以後,06-2325714  06-2022621,2016/4/22~2016/4/23,710台南市永康區     
,,,037-986206  037-986218,2016/4/22~2016/4/23,
【停水區域一】高雄市大社區嘉誠路,2016/04/22 10:40至2016/04/22 14:47,2016/04/22 14:47(),3513332,2016/4/22~2016/4/23,815高雄市大社區     
【停水區域一】彰化縣芬園鄉大彰路一段;大彰路二段;大彰路三段(沿線自來水供水範圍),2016/04/22 10:30至2016/04/22 13:30,2016/4/22至2016/4/22每日下午 01:30以後,2222635,2016/4/22~2016/4/23,502彰化縣芬園鄉     
【停水區域一】桃園市龍潭區大昌路一段75巷全部,2016/04/22 11:0至2016/04/22 14:0,2016/4/22至2016/4/22每日下午 02:00以後,03-3883760,2016/4/22~2016/4/23,325桃園市龍潭區     
【停水區域一】高雄市大寮區中正路、前庄路、仁愛路、捷西路、萬丹路等附近一帶，前庄里全部及附近一帶水壓降低,2016/04/22 9:0至2016/04/22 17:0,2016/04/22 17:0(),7883714,2016/4/22~2016/4/23,831高雄市大寮區     
【停水區域一】宜蘭縣礁溪鄉礁溪鄉龍泉路與龍潭路,2016/04/22 13:0至2016/04/22 17:0,2016/04/22 17:0(),9229847-305,2016/4/22~2016/4/23,262宜蘭縣礁溪鄉     
【停水區域一】南投縣竹山鎮鯉魚里,2016/04/22 10:0至2016/04/22 12:0,2016/4/22至2016/4/22每日下午 12:00以後,0492642074,2016/4/22~2016/4/23,557南投縣竹山鎮     
【停水區域一】台中市北屯區軍和街全部;水景街全部;景美巷全部;一新一街全部;一新二街全部;東山路一段全部;松竹五路全部;軍榮五街全部 等附近一帶,2016/04/22 11:30至2016/04/22 16:0,2016/4/22至2016/4/22每日下午 04:00以後,22442469.1910,2016/4/22~2016/4/23,406台中市北屯區     
【停水區域一】台中市豐原區豐原大道七段162巷,2016/04/22 11:23至2016/04/22 16:0,2016/04/22 16:0(),豐原服務所25269895豐原給水廠25722643,2016/4/22~2016/4/23,420台中市豐原區     
【停水區域一】花蓮縣吉安鄉南海十一街,2016/04/22 11:20至2016/04/22 12:20,2016/4/22至2016/4/22每日下午 12:20以後,(0308325304,2016/4/22~2016/4/23,973花蓮縣吉安鄉     
【停水區域一】高雄市美濃區泰安里及瀰濃里一帶皆受影響。,2016/04/22 12:30至2016/04/22 16:0,2016/04/22 16:0(),0933376319,2016/4/22~2016/4/23,843高雄市美濃區     
【停水區域一】台南市白河區草店里、內角里,2016/04/22 11:40至2016/04/22 14:0,2016/4/22至2016/4/22每日下午 02:00以後,06-6852135,2016/4/22~2016/4/23,732台南市白河區     
【停水區域一】新竹市北區東大路三段、東大路四段、中清路、中清一路、天府路一段、延平路三段、富美路,2016/04/22 12:0至2016/04/22 16:0,2016/4/22至2016/4/22每日下午 04:00以後,03-5712141、1910,2016/4/22~2016/4/23,300新竹市北區       
【停水區域一】高雄市湖內區湖中路460巷,2016/04/22 13:0至2016/04/22 15:0,2016/4/22至2016/4/22每日下午 03:00以後,(07)6934819,2016/4/22~2016/4/23,829高雄市湖內區     
【區域1】屏東縣屏東市全部村里;屏東縣萬丹鄉全部村里,2016/04/22 12:0至2016/04/22 14:0 ,2016/04/22 14:0以後,,2016/4/22~2016/4/23,900屏東縣屏東市     913屏東縣萬丹鄉     
【區域1】屏東縣屏東市全部村里;屏東縣萬丹鄉全部村里,2016/04/22 12:0至2016/04/22 14:0 ,2016/04/22 14:0以後,,2016/4/22~2016/4/23,900屏東縣屏東市     913屏東縣萬丹鄉     
【停水區域一】台中市烏日區(水壓小)溪南路1段.2段全部. 停水區域:光明路與環中路7段全部及五光路961巷之前巷道全部(東園里.溪壩里.前竹里.光明里.五光里.溪埧里),2016/04/22 11:30至2016/04/22 17:30,2016/04/22 17:30(),23381614,2016/4/22~2016/4/23,414台中市烏日區     
【停水區域一】台南市下營區賀健里洲子,2016/04/22 13:30至2016/04/22 15:30,2016/04/22 15:30(13.30-15.30),5721165,2016/4/22~2016/4/23,735台南市下營區     
