停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【區域1】宜蘭縣宜蘭市光復路53號至151號(單側);崇聖街3號至25號(單側);光復路89巷內全,2016/02/23 13:0至2016/02/23 17:0 ,2016/02/23 17:0以後,03-9323255,2016/2/9~2016/2/24,260宜蘭縣宜蘭市     
【區域1】宜蘭縣宜蘭市光復路53號至151號(單側);崇聖街3號至25號(單側);光復路89巷內全,2016/02/23 13:0至2016/02/23 17:0 ,2016/02/23 17:0以後,03-9323255,2016/2/9~2016/2/24,260宜蘭縣宜蘭市     
【停水區域一】台中市大肚區王田里.福山里含柏昇工業區,2016/02/04 8:0至2016/03/04 17:30,2016/03/04 17:30(System.Web.UI.WebControls.TextBox),26312127,2016/2/4~2016/3/5,432台中市大肚區     
【停水區域一】彰化縣秀水鄉秀水村;彰化縣花壇鄉劉厝村、崙雅村等一帶,2016/02/04 10:0至2016/02/18 18:0,2016/02/18 18:0(System.Web.UI.WebControls.TextBox),監工朱延清04-7245031*312、承包商振益水電工業股份有限公司許昱澤0910-537813,2016/2/4~2016/2/19,504彰化縣秀水鄉     503彰化縣花壇鄉     
【停水區域一】南投縣仁愛鄉大同村;春陽村;南投縣埔里鎮合成里;北門里;北梅里;北門里;北安里;西門里;史港里;水頭里;牛眠里;枇杷里;泰安里;珠格里;蜈蚣里;福興里;溪南里;南投縣國姓鄉福龜村、乾溝村、石門村、北港村、大石村、北山村、長福村、長豐村、長流村;南投縣魚池鄉大林村、頭社村、武登村、日月村、東池村、魚池村、東光村、共和村,2016/02/06 9:0至2016/02/14 20:0,2016/02/14 20:0(System.Web.UI.WebControls.TextBox),049-2915176,2016/2/5~2016/2/15,546南投縣仁愛鄉     545南投縣埔里鎮     544南投縣國姓鄉     555南投縣魚池鄉     
【停水區域一】台南市新營區富強街全部,2016/02/16 9:0至2016/02/16 18:0,2016/02/16 18:0(System.Web.UI.WebControls.TextBox),06-6322191-30,2016/2/5~2016/2/17,730台南市新營區     
【停水區域一】台南市大內區全部村里;台南市山上區全部村里;台南市左鎮區全部村里;台南市安定區全部村里;台南市善化區全部村里;台南市新化區全部村里;台南市新市區全部村里;台南市龍崎區全部村里,2016/02/06 9:35至2016/02/07 23:59,2016/02/07 23:59(System.Web.UI.WebControls.TextBox),065973437,2016/2/6~2016/2/8,742台南市大內區     743台南市山上區     713台南市左鎮區     745台南市安定區     741台南市善化區     712台南市新化區     744台南市新市區     719台南市龍崎區     
【區域1】台中市沙鹿區鹿峰里;台中市梧棲區大庄里;大村里;中正里;中和里;福德里;頂寮里;草湳里;南簡里;安仁里;永安里;文化里;台中市清水區下湳里;橋頭里;臨江里;菁埔里;頂湳里;國姓里;海濱里;裕嘉里;鰲峰里;靈泉里;康榔里;南寧里;南社里;武鹿里;南社里;秀水里;西寧里;西社里;田寮里;北寧里;文昌里;中興里;中社里,2016/02/06 18:0至2016/02/07 22:0【下午6點至晚上10點】,2016/02/07 22:0以後,04-26222614,2016/2/6~2016/2/8,433台中市沙鹿區     435台中市梧棲區     436台中市清水區     
【區域3】台中市沙鹿區鹿峰里;台中市梧棲區大庄里;大村里;中正里;中和里;福德里;頂寮里;草湳里;南簡里;安仁里;永安里;文化里;台中市清水區下湳里;橋頭里;臨江里;菁埔里;頂湳里;國姓里;海濱里;裕嘉里;鰲峰里;靈泉里;康榔里;南寧里;南社里;武鹿里;南社里;秀水里;西寧里;西社里;田寮里;北寧里;文昌里;中興里;中社里,2016/02/06 18:0至2016/02/07 22:0【下午6點至晚上10點】,2016/02/07 22:0以後,04-26222614,2016/2/6~2016/2/8,433台中市沙鹿區     435台中市梧棲區     436台中市清水區     
【區域1】台中市沙鹿區鹿峰里;台中市梧棲區大庄里;大村里;中正里;中和里;福德里;頂寮里;草湳里;南簡里;安仁里;文化里;下寮里;台中市清水區下湳里;橋頭里;臨江里;菁埔里;頂湳里;國姓里;海濱里;裕嘉里;鰲峰里;靈泉里;康榔里;南寧里;南社里;武鹿里;南社里;秀水里;西寧里;西社里;田寮里;北寧里;文昌里;中興里;中社里,2016/02/06 18:0至2016/02/07 22:0【下午6點至晚上10點】,2016/02/07 22:0以後,04-26222614,2016/2/6~2016/2/8,433台中市沙鹿區     435台中市梧棲區     436台中市清水區     
【區域3】台中市沙鹿區鹿峰里;台中市梧棲區大庄里;大村里;中正里;中和里;福德里;頂寮里;草湳里;南簡里;安仁里;文化里;下寮里;台中市清水區下湳里;橋頭里;臨江里;菁埔里;頂湳里;國姓里;海濱里;裕嘉里;鰲峰里;靈泉里;康榔里;南寧里;南社里;武鹿里;南社里;秀水里;西寧里;西社里;田寮里;北寧里;文昌里;中興里;中社里,2016/02/06 18:0至2016/02/07 22:0【下午6點至晚上10點】,2016/02/07 22:0以後,04-26222614,2016/2/6~2016/2/8,433台中市沙鹿區     435台中市梧棲區     436台中市清水區     
【區域1】高雄市內門區全區;高雄市旗山區三協里花旗山莊、花旗二路、義德街37巷 附近一帶,2016/02/06 7:52至2016/02/07 10:0 ,2016/02/07 10:0以後,,2016/2/6~2016/2/8,845高雄市內門區     842高雄市旗山區     
【區域1】高雄市旗山區旗山區樂和街,2016/02/07 8:30至2016/02/07 20:0 ,2016/02/07 20:0以後,,2016/2/7~2016/2/8,842高雄市旗山區     
【停水區域一】台南市學甲區西平寮;學甲寮,2016/02/07 9:0至2016/02/07 16:0,2016/2/7至2016/2/7每日下午 04:00以後,7222477,2016/2/7~2016/2/8,726台南市學甲區     
【停水區域一】屏東縣崁頂鄉全部村里;屏東縣新園鄉全部村里,2016/02/07 9:0至2016/02/07 23:0,2016/2/7至2016/2/7每日下午 11:00以後,088325550,2016/2/7~2016/2/8,924屏東縣崁頂鄉     932屏東縣新園鄉     
【區域1】嘉義市東區博東路一帶,2016/02/07 9:0至2016/02/07 12:0 ,2016/02/07 12:0以後,,2016/2/7~2016/2/8,600嘉義市東區       
【區域1】高雄市旗山區旗亭巷,2016/02/07 8:48至2016/02/07 18:0 ,2016/02/07 18:0以後,,2016/2/7~2016/2/8,842高雄市旗山區     
【停水區域一】雲林縣北港鎮民享路全部等區域,2016/02/07 9:20至2016/02/07 12:0,2016/02/07 12:0(System.Web.UI.WebControls.TextBox),05-7832040,2016/2/7~2016/2/8,651雲林縣北港鎮     
【停水區域一】台中市沙鹿區三鹿里.埔子里.自強路.自立路.中園街國昌一街.國昌二街.國昌三街.國昌四街中樂街.正順路.正德路.正英路等附近區域含巷弄;台中市龍井區龍泉里.龍社路.南社路.中社路.水裡社街附近等區域含巷弄,2016/02/07 10:0至2016/02/07 19:0,2016/2/7至2016/2/7每日下午 07:00以後,26312127,2016/2/7~2016/2/8,433台中市沙鹿區     434台中市龍井區     
【區域1】台南市鹽水區汫水里,2016/02/07 10:0至2016/02/07 17:0 ,2016/02/07 17:0以後,,2016/2/7~2016/2/8,737台南市鹽水區     
【區域1】高雄市內門區全區;高雄市旗山區三協里花旗山莊、花旗二路、義德街37巷 附近一帶,2016/02/06 7:52至2016/02/07 14:0 ,2016/02/07 14:0以後,,2016/2/7~2016/2/8,845高雄市內門區     842高雄市旗山區     
【區域1】新北市深坑區昇高里、雲鄉山莊、平埔街一帶,2016/02/07 10:45至2016/02/07 16:0 ,2016/02/07 16:0以後,,2016/2/7~2016/2/8,222新北市深坑區     
【區域1】台南市新市區大社里,2016/02/07 10:50至2016/02/07 15:0 ,2016/02/07 15:0以後,,2016/2/7~2016/2/8,744台南市新市區     
【區域1】桃園市觀音區新坡里10鄰~13鄰、文林路一帶,2016/02/07 11:0至2016/02/07 18:0 ,2016/02/07 18:0以後,,2016/2/7~2016/2/8,328桃園市觀音區     
【區域1】台東縣海端鄉崁頂村,2016/02/07 12:0至2016/02/07 15:0 ,2016/02/07 15:0以後,,2016/2/7~2016/2/8,957台東縣海端鄉     
【停水區域一】屏東縣車城鄉後灣村,2016/02/07 12:0至2016/02/07 14:0,2016/2/7至2016/2/7每日下午 02:00以後,08-8892265,2016/2/7~2016/2/8,944屏東縣車城鄉     
【區域1】嘉義市西區泰瑞二街、泰山一街、泰山二街,2016/02/07 12:0至2016/02/07 15:0 ,2016/02/07 15:0以後,,2016/2/7~2016/2/8,600嘉義市西區       
【停水區域一】屏東縣高樹鄉同興路;源泉,2016/02/07 13:30至2016/02/07 15:0,2016/02/07 15:0(System.Web.UI.WebControls.TextBox),087963973,2016/2/7~2016/2/8,906屏東縣高樹鄉     
【停水區域一】屏東縣高樹鄉產業路,2016/02/07 12:45至2016/02/07 13:29,2016/02/07 13:29(System.Web.UI.WebControls.TextBox),087963973,2016/2/7~2016/2/8,906屏東縣高樹鄉     
【停水區域一】台南市白河區關嶺嶺全部停水,2016/02/07 13:0至2016/02/07 23:0,2016/02/07 23:0(System.Web.UI.WebControls.TextBox),06-6852135,2016/2/7~2016/2/8,732台南市白河區     
【停水區域一】台南市麻豆區(水壓降低)包含:(安正里;安西里;安東里;安業里;謝安里;方厝寮;東溪洲;前班;社子;謝厝寮;溝子墘;部地),2016/02/06 14:30至2016/02/09 12:0,2016/02/09 12:0(System.Web.UI.WebControls.TextBox),(06)5721166,2016/2/7~2016/2/10,721台南市麻豆區     
【停水區域一】嘉義縣竹崎鄉義仁村;義仁村坪頂;塘興村坪頂,2016/02/07 14:30至2016/02/07 18:0,2016/02/07 18:0(System.Web.UI.WebControls.TextBox),2611075,2016/2/7~2016/2/8,604嘉義縣竹崎鄉     
【停水區域一】雲林縣北港鎮大同路部分等區域,2016/02/07 14:40至2016/02/07 15:40,2016/02/07 15:40(System.Web.UI.WebControls.TextBox),05-7832040,2016/2/7~2016/2/8,651雲林縣北港鎮     
【停水區域一】新竹市北區民權路、民族路、中華路二段,2016/02/07 14:43至2016/02/07 17:0,2016/02/07 17:0(System.Web.UI.WebControls.TextBox),1910,2016/2/7~2016/2/8,300新竹市北區       
【停水區域一】嘉義縣六腳鄉全部村里;嘉義縣太保市全部村里;嘉義縣布袋鎮全部村里;嘉義縣朴子市全部村里;嘉義縣鹿草鄉全部村里,2016/02/07 9:0至2016/02/14 0:0,2016/2/7至2016/2/14每日上午 12:00以後,05-3792117,2016/2/7~2016/2/15,615嘉義縣六腳鄉     612嘉義縣太保市     625嘉義縣布袋鎮     613嘉義縣朴子市     611嘉義縣鹿草鄉     
【區域1】台中市東勢區中嵙里;福隆里,2016/02/07 16:47至2016/02/07 23:0 ,2016/02/07 23:0以後,,2016/2/7~2016/2/8,423台中市東勢區     
【區域1】台中市東勢區中嵙里;福隆里,2016/02/07 16:47至2016/02/07 23:0 ,2016/02/07 23:0以後,,2016/2/7~2016/2/8,423台中市東勢區     
【停水區域一】嘉義縣竹崎鄉義仁村;義和村;內坑;番仔潭;山子門;雙寬潭;半天寮,2016/02/07 14:40至2016/02/07 22:0,2016/02/07 22:0(System.Web.UI.WebControls.TextBox),2611075,2016/2/7~2016/2/8,604嘉義縣竹崎鄉     
【區域1】台中市霧峰區丁台路550號~570號 含巷弄,2016/02/07 17:30至2016/02/07 20:30 ,2016/02/07 20:30以後,,2016/2/7~2016/2/8,413台中市霧峰區     
【停水區域一】台中市大肚區龍井區台灣大道五段3巷附近區域(含弄內用戶),2016/02/07 17:30至2016/02/07 19:30,2016/2/7至2016/2/7每日下午 07:30以後,04-26312127,2016/2/7~2016/2/8,432台中市大肚區     
,,,06-7222477,2016/2/7~2016/2/8,
【區域1】高雄市內門區茄苳崙,2016/02/07 19:40至2016/02/08 0:0 ,2016/02/08 0:0以後,,2016/2/7~2016/2/9,845高雄市內門區     
【停水區域一】台南市仁德區全部;台南市龍崎區全部;台南市歸仁區全部;台南市關廟區全部,2016/02/07 12:0至2016/02/09 12:0,2016/02/09 12:0(System.Web.UI.WebControls.TextBox),2138101、台南服務所,2016/2/7~2016/2/10,717台南市仁德區     719台南市龍崎區     711台南市歸仁區     718台南市關廟區     
【區域1】高雄市鳳山區五甲二路、中崙二路、鳳龍市場,2016/02/08 9:50至2016/02/08 18:0 ,2016/02/08 18:0以後,,2016/2/8~2016/2/9,830高雄市鳳山區     
【停水區域一】屏東縣三地門鄉賽嘉村,2016/02/08 10:40至2016/02/08 11:20,2016/2/8至2016/2/8每日上午 11:20以後,087963973,2016/2/8~2016/2/9,901屏東縣三地門鄉   
【停水區域一】嘉義市東區南興路、信興街附近一帶全部.,2016/02/08 9:0至2016/02/08 12:0,2016/2/8至2016/2/8每日下午 12:00以後,2779117,2016/2/8~2016/2/9,600嘉義市東區       
【停水區域一】台中市北區山西路，青島路，漢口路，天津路，北平路，中清路，文心路等附近一帶,2016/02/08 11:8至2016/02/08 15:0,2016/2/8至2016/2/8每日下午 03:00以後,1910   22442469,2016/2/8~2016/2/9,404台中市北區       
