Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",花東,15 - 35,,1 - 2,2016-08-15,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",宜蘭,20 - 40,,1 - 2,2016-08-15,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",高屏,30 - 50,,1 - 3,2016-08-15,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",雲嘉南,55 - 75,臭氧,1 - 3,2016-08-15,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",中部,55 - 75,臭氧,2 - 3,2016-08-15,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",竹苗,35 - 55,臭氧,1 - 3,2016-08-15,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",北部,65 - 85,臭氧,2 - 3,2016-08-15,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",花東,15 - 35,,1 - 2,2016-08-14,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",宜蘭,20 - 40,,1 - 2,2016-08-14,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",高屏,30 - 50,,1 - 2,2016-08-14,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",雲嘉南,40 - 60,臭氧,1 - 3,2016-08-14,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",中部,50 - 70,臭氧,1 - 3,2016-08-14,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",竹苗,35 - 55,臭氧,1 - 3,2016-08-14,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",北部,50 - 70,臭氧,1 - 3,2016-08-14,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",澎湖,20 - 40,,1 - 2,2016-08-13,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",金門,35 - 55,臭氧,1 - 3,2016-08-13,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",馬祖,25 - 45,,1 - 3,2016-08-13,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",花東,15 - 35,,1 - 2,2016-08-13,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",宜蘭,20 - 40,,1 - 2,2016-08-13,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",高屏,25 - 45,,1 - 2,2016-08-13,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",雲嘉南,30 - 50,,1 - 3,2016-08-13,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",中部,40 - 60,臭氧,1 - 3,2016-08-13,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",竹苗,40 - 60,臭氧,1 - 3,2016-08-13,2016-08-13 10:30
"1.13日全臺各地及外島PSI為良好至普通等級；全臺各地及外島PM2.5指標為低等級。\r2.14、15全臺各地及外島地區PSI多為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",北部,50 - 70,臭氧,1 - 3,2016-08-13,2016-08-13 10:30
