Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.\r2.",花東,15 - 35,,-5 - 15,2016-07-13,2016-07-10 16:30
"1.\r2.",宜蘭,20 - 40,,5 - 25,2016-07-13,2016-07-10 16:30
"1.\r2.",高屏,30 - 50,,10 - 30,2016-07-13,2016-07-10 16:30
"1.\r2.",雲嘉南,30 - 50,,15 - 35,2016-07-13,2016-07-10 16:30
"1.\r2.",中部,15 - 35,,10 - 30,2016-07-13,2016-07-10 16:30
"1.\r2.",竹苗,35 - 55,,5 - 25,2016-07-13,2016-07-10 16:30
"1.\r2.",北部,40 - 60,,10 - 30,2016-07-13,2016-07-10 16:30
"1.\r2.",花東,15 - 35,,-5 - 15,2016-07-12,2016-07-10 16:30
"1.\r2.",宜蘭,20 - 40,,5 - 25,2016-07-12,2016-07-10 16:30
"1.\r2.",高屏,30 - 50,,10 - 30,2016-07-12,2016-07-10 16:30
"1.\r2.",雲嘉南,25 - 45,,15 - 35,2016-07-12,2016-07-10 16:30
"1.\r2.",中部,15 - 35,,10 - 30,2016-07-12,2016-07-10 16:30
"1.\r2.",竹苗,30 - 50,,5 - 25,2016-07-12,2016-07-10 16:30
"1.\r2.",北部,40 - 60,,10 - 30,2016-07-12,2016-07-10 16:30
"1.\r2.",澎湖,10 - 30,,-5 - 15,2016-07-11,2016-07-10 16:30
"1.\r2.",金門,10 - 30,,-5 - 15,2016-07-11,2016-07-10 16:30
"1.\r2.",馬祖,20 - 40,,0 - 20,2016-07-11,2016-07-10 16:30
"1.\r2.",花東,15 - 35,,-5 - 15,2016-07-11,2016-07-10 16:30
"1.\r2.",宜蘭,20 - 40,,5 - 25,2016-07-11,2016-07-10 16:30
"1.\r2.",高屏,30 - 50,,5 - 25,2016-07-11,2016-07-10 16:30
"1.\r2.",雲嘉南,25 - 45,,10 - 30,2016-07-11,2016-07-10 16:30
"1.\r2.",中部,15 - 35,,5 - 25,2016-07-11,2016-07-10 16:30
"1.\r2.",竹苗,25 - 45,,5 - 25,2016-07-11,2016-07-10 16:30
"1.\r2.",北部,35 - 55,,10 - 30,2016-07-11,2016-07-10 16:30
