Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",花東,40 - 60,懸浮微粒,2 - 3,2016-04-02,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,45 - 65,懸浮微粒,2 - 4,2016-04-02,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,75 - 95,懸浮微粒,6 - 9,2016-04-02,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",雲嘉南,80 - 100,臭氧,5 - 9,2016-04-02,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",中部,80 - 100,臭氧,5 - 8,2016-04-02,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",竹苗,75 - 95,臭氧,3 - 5,2016-04-02,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",北部,75 - 95,臭氧,3 - 6,2016-04-02,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",花東,40 - 60,懸浮微粒,2 - 3,2016-04-01,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,45 - 65,懸浮微粒,2 - 4,2016-04-01,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,70 - 90,懸浮微粒,6 - 9,2016-04-01,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",雲嘉南,80 - 100,懸浮微粒,5 - 9,2016-04-01,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",中部,80 - 100,懸浮微粒,5 - 8,2016-04-01,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",竹苗,70 - 90,懸浮微粒,2 - 4,2016-04-01,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",北部,70 - 90,懸浮微粒,3 - 5,2016-04-01,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",澎湖,50 - 70,懸浮微粒,2 - 4,2016-03-31,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",金門,75 - 95,懸浮微粒,5 - 9,2016-03-31,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",馬祖,60 - 80,懸浮微粒,4 - 8,2016-03-31,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",花東,35 - 55,懸浮微粒,1 - 3,2016-03-31,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,40 - 60,懸浮微粒,2 - 3,2016-03-31,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,65 - 85,懸浮微粒,4 - 6,2016-03-31,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",雲嘉南,80 - 100,懸浮微粒,8 - 10,2016-03-31,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",中部,75 - 95,懸浮微粒,7 - 10,2016-03-31,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",竹苗,70 - 90,懸浮微粒,4 - 8,2016-03-31,2016-03-31 12:00
"1.31日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；金門、馬祖及中南部地區PM2.5指標為中至高等級；其他地區為低等級。\r2.4月1-2日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",北部,65 - 85,懸浮微粒,4 - 8,2016-03-31,2016-03-31 12:00
