Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低等級。\r2.26日及27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低至中等級。",花東,20 - 40,,1 - 2,2016-05-27,2016-05-24 18:00
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低等級。\r2.26日及27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低至中等級。",宜蘭,20 - 40,,1 - 3,2016-05-27,2016-05-24 18:00
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低等級。\r2.26日及27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低至中等級。",高屏,25 - 45,,2 - 3,2016-05-27,2016-05-24 18:00
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低等級。\r2.26日及27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低至中等級。",雲嘉南,25 - 45,,2 - 3,2016-05-27,2016-05-24 18:00
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低等級。\r2.26日及27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低至中等級。",中部,25 - 45,,2 - 3,2016-05-27,2016-05-24 18:00
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低等級。\r2.26日及27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低至中等級。",竹苗,40 - 60,臭氧,2 - 3,2016-05-27,2016-05-24 18:00
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低等級。\r2.26日及27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低至中等級。",北部,60 - 80,臭氧,2 - 4,2016-05-27,2016-05-24 18:00
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低等級。\r2.26日及27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低至中等級。",花東,20 - 40,,1 - 2,2016-05-26,2016-05-24 18:00
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低等級。\r2.26日及27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低至中等級。",宜蘭,20 - 40,,1 - 3,2016-05-26,2016-05-24 18:00
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低等級。\r2.26日及27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低至中等級。",高屏,30 - 50,,1 - 3,2016-05-26,2016-05-24 18:00
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低等級。\r2.26日及27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低至中等級。",雲嘉南,45 - 65,臭氧,2 - 4,2016-05-26,2016-05-24 18:00
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低等級。\r2.26日及27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低至中等級。",中部,50 - 70,臭氧,2 - 4,2016-05-26,2016-05-24 18:00
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低等級。\r2.26日及27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低至中等級。",竹苗,45 - 65,臭氧,2 - 3,2016-05-26,2016-05-24 18:00
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低等級。\r2.26日及27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5指標為低至中等級。",北部,50 - 70,臭氧,2 - 4,2016-05-26,2016-05-24 18:00
