Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.5日高屏及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.6日及7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；6日高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。7日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,花東,30 - 50,,2 - 3,2016-01-07,2016-01-05 11:30
1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.5日高屏及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.6日及7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；6日高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。7日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,宜蘭,30 - 50,,2 - 3,2016-01-07,2016-01-05 11:30
1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.5日高屏及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.6日及7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；6日高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。7日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,高屏,75 - 95,懸浮微粒,5 - 9,2016-01-07,2016-01-05 11:30
1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.5日高屏及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.6日及7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；6日高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。7日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,雲嘉南,65 - 85,懸浮微粒,4 - 8,2016-01-07,2016-01-05 11:30
1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.5日高屏及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.6日及7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；6日高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。7日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,中部,60 - 80,懸浮微粒,4 - 8,2016-01-07,2016-01-05 11:30
1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.5日高屏及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.6日及7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；6日高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。7日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,竹苗,45 - 65,懸浮微粒,2 - 4,2016-01-07,2016-01-05 11:30
1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.5日高屏及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.6日及7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；6日高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。7日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,北部,50 - 70,懸浮微粒,2 - 4,2016-01-07,2016-01-05 11:30
1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.5日高屏及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.6日及7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；6日高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。7日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,花東,30 - 50,,1 - 3,2016-01-06,2016-01-05 11:30
1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.5日高屏及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.6日及7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；6日高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。7日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,宜蘭,30 - 50,,1 - 3,2016-01-06,2016-01-05 11:30
1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.5日高屏及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.6日及7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；6日高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。7日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,高屏,70 - 90,懸浮微粒,4 - 7,2016-01-06,2016-01-05 11:30
