Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.3日西半部、宜蘭、金門及馬祖地區PSI為普通等級，指標污染物為懸浮微粒及臭氧，花東及澎湖則為良好等級；除高屏及金門PM2.5指標為低至中等級外，其他地區PM2.5指標為低等級。\r2.4日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；西半部地區PM2.5指標為中至高等級，其他地區為低至中等級。5日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；高屏地區PM2.5指標為中至高等級，其餘地區PM2.5指標為低至中等級。",花東,30 - 50,,1 - 3,2016-05-05,2016-05-03 12:00
"1.3日西半部、宜蘭、金門及馬祖地區PSI為普通等級，指標污染物為懸浮微粒及臭氧，花東及澎湖則為良好等級；除高屏及金門PM2.5指標為低至中等級外，其他地區PM2.5指標為低等級。\r2.4日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；西半部地區PM2.5指標為中至高等級，其他地區為低至中等級。5日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；高屏地區PM2.5指標為中至高等級，其餘地區PM2.5指標為低至中等級。",宜蘭,30 - 50,,1 - 3,2016-05-05,2016-05-03 12:00
"1.3日西半部、宜蘭、金門及馬祖地區PSI為普通等級，指標污染物為懸浮微粒及臭氧，花東及澎湖則為良好等級；除高屏及金門PM2.5指標為低至中等級外，其他地區PM2.5指標為低等級。\r2.4日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；西半部地區PM2.5指標為中至高等級，其他地區為低至中等級。5日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；高屏地區PM2.5指標為中至高等級，其餘地區PM2.5指標為低至中等級。",高屏,55 - 75,懸浮微粒,3 - 6,2016-05-05,2016-05-03 12:00
"1.3日西半部、宜蘭、金門及馬祖地區PSI為普通等級，指標污染物為懸浮微粒及臭氧，花東及澎湖則為良好等級；除高屏及金門PM2.5指標為低至中等級外，其他地區PM2.5指標為低等級。\r2.4日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；西半部地區PM2.5指標為中至高等級，其他地區為低至中等級。5日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；高屏地區PM2.5指標為中至高等級，其餘地區PM2.5指標為低至中等級。",雲嘉南,80 - 100,臭氧,3 - 6,2016-05-05,2016-05-03 12:00
"1.3日西半部、宜蘭、金門及馬祖地區PSI為普通等級，指標污染物為懸浮微粒及臭氧，花東及澎湖則為良好等級；除高屏及金門PM2.5指標為低至中等級外，其他地區PM2.5指標為低等級。\r2.4日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；西半部地區PM2.5指標為中至高等級，其他地區為低至中等級。5日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；高屏地區PM2.5指標為中至高等級，其餘地區PM2.5指標為低至中等級。",中部,80 - 100,臭氧,3 - 5,2016-05-05,2016-05-03 12:00
"1.3日西半部、宜蘭、金門及馬祖地區PSI為普通等級，指標污染物為懸浮微粒及臭氧，花東及澎湖則為良好等級；除高屏及金門PM2.5指標為低至中等級外，其他地區PM2.5指標為低等級。\r2.4日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；西半部地區PM2.5指標為中至高等級，其他地區為低至中等級。5日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；高屏地區PM2.5指標為中至高等級，其餘地區PM2.5指標為低至中等級。",竹苗,75 - 95,臭氧,2 - 3,2016-05-05,2016-05-03 12:00
"1.3日西半部、宜蘭、金門及馬祖地區PSI為普通等級，指標污染物為懸浮微粒及臭氧，花東及澎湖則為良好等級；除高屏及金門PM2.5指標為低至中等級外，其他地區PM2.5指標為低等級。\r2.4日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；西半部地區PM2.5指標為中至高等級，其他地區為低至中等級。5日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；高屏地區PM2.5指標為中至高等級，其餘地區PM2.5指標為低至中等級。",北部,80 - 100,臭氧,2 - 3,2016-05-05,2016-05-03 12:00
"1.3日西半部、宜蘭、金門及馬祖地區PSI為普通等級，指標污染物為懸浮微粒及臭氧，花東及澎湖則為良好等級；除高屏及金門PM2.5指標為低至中等級外，其他地區PM2.5指標為低等級。\r2.4日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；西半部地區PM2.5指標為中至高等級，其他地區為低至中等級。5日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；高屏地區PM2.5指標為中至高等級，其餘地區PM2.5指標為低至中等級。",花東,30 - 50,,1 - 3,2016-05-04,2016-05-03 12:00
"1.3日西半部、宜蘭、金門及馬祖地區PSI為普通等級，指標污染物為懸浮微粒及臭氧，花東及澎湖則為良好等級；除高屏及金門PM2.5指標為低至中等級外，其他地區PM2.5指標為低等級。\r2.4日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；西半部地區PM2.5指標為中至高等級，其他地區為低至中等級。5日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；高屏地區PM2.5指標為中至高等級，其餘地區PM2.5指標為低至中等級。",宜蘭,45 - 65,懸浮微粒,2 - 3,2016-05-04,2016-05-03 12:00
"1.3日西半部、宜蘭、金門及馬祖地區PSI為普通等級，指標污染物為懸浮微粒及臭氧，花東及澎湖則為良好等級；除高屏及金門PM2.5指標為低至中等級外，其他地區PM2.5指標為低等級。\r2.4日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；西半部地區PM2.5指標為中至高等級，其他地區為低至中等級。5日全臺各地及外島地區PSI多為普通等級，指標污染物為懸浮微粒及臭氧；高屏地區PM2.5指標為中至高等級，其餘地區PM2.5指標為低至中等級。",高屏,75 - 95,懸浮微粒,6 - 9,2016-05-04,2016-05-03 12:00
