Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,花東,15 - 35,,1 - 2,2016-02-01,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,宜蘭,30 - 50,,1 - 2,2016-02-01,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,高屏,35 - 55,懸浮微粒,3 - 6,2016-02-01,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,雲嘉南,30 - 50,,3 - 6,2016-02-01,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,中部,30 - 50,,3 - 5,2016-02-01,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,竹苗,30 - 50,,1 - 3,2016-02-01,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,北部,30 - 50,,1 - 3,2016-02-01,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,花東,30 - 50,,1 - 3,2016-01-31,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,宜蘭,30 - 50,,1 - 3,2016-01-31,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,高屏,45 - 65,懸浮微粒,4 - 7,2016-01-31,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,雲嘉南,45 - 65,懸浮微粒,3 - 6,2016-01-31,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,中部,45 - 65,懸浮微粒,3 - 5,2016-01-31,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,竹苗,40 - 60,懸浮微粒,2 - 3,2016-01-31,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,北部,40 - 60,懸浮微粒,2 - 3,2016-01-31,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,澎湖,25 - 45,,1 - 3,2016-01-30,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,金門,35 - 55,懸浮微粒,2 - 5,2016-01-30,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,馬祖,25 - 45,,2 - 3,2016-01-30,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,花東,20 - 40,,1 - 3,2016-01-30,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,宜蘭,30 - 45,,1 - 3,2016-01-30,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,高屏,40 - 60,懸浮微粒,3 - 6,2016-01-30,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,雲嘉南,40 - 60,懸浮微粒,3 - 5,2016-01-30,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,中部,30 - 50,,2 - 4,2016-01-30,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,竹苗,30 - 50,,1 - 3,2016-01-30,2016-01-30 10:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日全臺各地及外島地區PM2.5為低至中等級。3.26日及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒； 高屏地區PM2.5指標為至中至高等級，其他地區為低至中等級。,北部,35 - 50,,1 - 3,2016-01-30,2016-01-30 10:30
