Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",花東,40 - 60,懸浮微粒,1 - 3,2016-03-20,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",宜蘭,45 - 65,懸浮微粒,2 - 3,2016-03-20,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",高屏,70 - 90,懸浮微粒,4 - 7,2016-03-20,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",雲嘉南,65 - 85,懸浮微粒,4 - 6,2016-03-20,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",中部,60 - 80,懸浮微粒,3 - 6,2016-03-20,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",竹苗,50 - 70,懸浮微粒,2 - 4,2016-03-20,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",北部,55 - 75,懸浮微粒,2 - 4,2016-03-20,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",花東,10 - 30,,1 - 3,2016-03-19,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",宜蘭,15 - 35,,2 - 3,2016-03-19,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",高屏,40 - 60,懸浮微粒,5 - 7,2016-03-19,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",雲嘉南,55 - 75,懸浮微粒,4 - 7,2016-03-19,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",中部,55 - 75,懸浮微粒,3 - 6,2016-03-19,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",竹苗,45 - 65,懸浮微粒,1 - 3,2016-03-19,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",北部,45 - 65,懸浮微粒,1 - 3,2016-03-19,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",澎湖,40 - 60,臭氧,1 - 3,2016-03-18,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",金門,40 - 60,臭氧,2 - 3,2016-03-18,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",馬祖,40 - 60,臭氧,2 - 3,2016-03-18,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",花東,25 - 45,,1 - 3,2016-03-18,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",宜蘭,40 - 60,懸浮微粒,1 - 3,2016-03-18,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",高屏,50 - 70,臭氧,5 - 8,2016-03-18,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",雲嘉南,50 - 70,懸浮微粒,5 - 8,2016-03-18,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",中部,50 - 70,懸浮微粒,5 - 8,2016-03-18,2016-03-17 17:30
"1.18日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低等級。\r2.19日、20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",竹苗,45 - 65,懸浮微粒,1 - 3,2016-03-18,2016-03-17 17:30
