Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒；馬祖地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.20、21日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",花東,30 - 50,,1 - 3,2016-03-21,2016-03-19 12:00
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒；馬祖地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.20、21日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,30 - 50,,1 - 3,2016-03-21,2016-03-19 12:00
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒；馬祖地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.20、21日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,55 - 75,懸浮微粒,4 - 8,2016-03-21,2016-03-19 12:00
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒；馬祖地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.20、21日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",雲嘉南,55 - 75,懸浮微粒,3 - 6,2016-03-21,2016-03-19 12:00
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒；馬祖地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.20、21日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",中部,50 - 70,懸浮微粒,3 - 6,2016-03-21,2016-03-19 12:00
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒；馬祖地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.20、21日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",竹苗,40 - 60,懸浮微粒,1 - 3,2016-03-21,2016-03-19 12:00
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒；馬祖地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.20、21日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",北部,45 - 65,懸浮微粒,2 - 3,2016-03-21,2016-03-19 12:00
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒；馬祖地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.20、21日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",花東,40 - 60,懸浮微粒,1 - 3,2016-03-20,2016-03-19 12:00
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒；馬祖地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.20、21日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,45 - 65,懸浮微粒,2 - 4,2016-03-20,2016-03-19 12:00
"1.19日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒；馬祖地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.20、21日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,70 - 90,懸浮微粒,7 - 9,2016-03-20,2016-03-19 12:00
