Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.27日全臺各地及離島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.28、29日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",花東,20 - 40,,1 - 3,2016-06-29,2016-06-26 16:30
"1.27日全臺各地及離島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.28、29日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",宜蘭,35 - 55,臭氧,1 - 3,2016-06-29,2016-06-26 16:30
"1.27日全臺各地及離島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.28、29日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",高屏,30 - 50,,1 - 3,2016-06-29,2016-06-26 16:30
"1.27日全臺各地及離島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.28、29日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",雲嘉南,40 - 60,臭氧,2 - 3,2016-06-29,2016-06-26 16:30
"1.27日全臺各地及離島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.28、29日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",中部,45 - 65,臭氧,1 - 3,2016-06-29,2016-06-26 16:30
"1.27日全臺各地及離島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.28、29日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",竹苗,30 - 50,,1 - 3,2016-06-29,2016-06-26 16:30
"1.27日全臺各地及離島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.28、29日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",北部,50 - 70,臭氧,2 - 3,2016-06-29,2016-06-26 16:30
"1.27日全臺各地及離島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.28、29日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",花東,20 - 40,,1 - 3,2016-06-28,2016-06-26 16:30
"1.27日全臺各地及離島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.28、29日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",宜蘭,35 - 55,臭氧,1 - 3,2016-06-28,2016-06-26 16:30
"1.27日全臺各地及離島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.28、29日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",高屏,30 - 50,,1 - 3,2016-06-28,2016-06-26 16:30
"1.27日全臺各地及離島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.28、29日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",雲嘉南,40 - 60,臭氧,2 - 3,2016-06-28,2016-06-26 16:30
"1.27日全臺各地及離島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.28、29日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",中部,45 - 65,臭氧,1 - 3,2016-06-28,2016-06-26 16:30
"1.27日全臺各地及離島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.28、29日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",竹苗,30 - 50,,1 - 3,2016-06-28,2016-06-26 16:30
