停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】南投縣水里鄉民族路、玉山街、北埔街、東三街、五福路、博愛路、六合路、中山二街、中山路一段等路段(含巷弄)。;鉅工村;南光村;北埔村,2015/11/30 8:30至2016/04/29 18:0,2016/04/29 18:0以後,049-2762076#203,2015/11/30~2016/4/30,553南投縣水里鄉     
【停水區域一】高雄市甲仙區光華路;高雄市杉林區通仙巷,2015/11/10 8:0至2016/05/20 21:0,2016/05/20 21:0以後,076613807,2015/11/30~2016/5/21,847高雄市甲仙區     846高雄市杉林區     
【停水區域一】南投縣竹山鎮民生巷、沉潭巷及其部分巷道,2015/10/13 14:0至2016/02/29 18:0,2016/02/29 18:0以後,0492642074,2015/12/7~2016/3/1,557南投縣竹山鎮     557南投縣竹山鎮     
【停水區域一】南投縣仁愛鄉大同村,2015/12/23 21:0至2016/01/30 8:0,2016/01/30 8:0以後,049-2915176,2015/12/23~2016/1/31,546南投縣仁愛鄉     
【停水區域一】雲林縣虎尾鎮新興里;中山里,2015/12/29 8:0至2016/01/28 18:30,2016/01/28 18:30以後,056322047,2015/12/28~2016/1/29,632雲林縣虎尾鎮     
【停水區域一】嘉義縣中埔鄉金蘭村;裕民村;義仁村,2015/12/14 8:0至2016/03/15 19:0,2016/03/15 19:0以後,05-2611075,2015/12/30~2016/3/16,606嘉義縣中埔鄉     
【停水區域一】台中市烏日區烏日里大同路、大同二街、大同三街、大同五街、大同六街、大同七街、大同八街、大同十街、民族街、民權街、民生街、永春東三南路、光日路（建國路以北）。（以上分段施工）,2015/10/15 8:30至2016/01/31 18:0,2016/01/31 18:0以後,04-23381614,2015/12/31~2016/2/1,414台中市烏日區     
,,,04-7353883,2016/1/4~2016/4/1,
【停水區域一】台中市沙鹿區三鹿里、埔子里、自強路、自立路、中園街、國昌一街、國昌二街、國昌三街、國昌四街、中樂街、正德路、正順路、正英路附近區域(含巷弄)。;台中市龍井區龍泉里、龍社路、南社路、中社路、水裡社街附近區域(含巷弄)。,2016/01/01 19:0至2016/01/31 23:0,2016/01/31 23:0以後,26312127,2016/1/4~2016/2/1,433台中市沙鹿區     434台中市龍井區     
【停水區域一】台中市大里區立仁里;新仁里;東昇里;內新里;好來一街;好來七街;好來二街;好來三街;好來五街;好來六街;台中市太平區太平里;建國里;永平路一段;永平路二段;永平路三段;永豐北路;永豐路;新仁路一段;新平路二段;精美一街;精美路,2016/01/05 8:30至2016/01/31 17:30,2016/01/31 17:30以後,04-22442469,2016/1/7~2016/2/1,412台中市大里區     411台中市太平區     
【停水區域一】彰化縣北斗鎮西德里;中山路一段260巷22.23.30.36.37等弄{全部},2016/01/12 9:0至2016/01/25 17:0,2016/01/25 17:0以後,04-8882073     0912975533,2016/1/12~2016/1/26,521彰化縣北斗鎮     
【停水區域一】彰化縣埤頭鄉新庄村;新庄路396.375.93.66等巷{全部};芙朝路,2016/01/13 8:0至2016/01/30 17:0,2016/01/30 17:0以後,04-8882073     0912975533,2016/1/12~2016/1/31,523彰化縣埤頭鄉     
【停水區域一】台南市官田區隆田里{全部無水};隆本里{全部無水};中山路一段{全部無水};三民路{全部無水};春節期間105年2月1日~2月14日禁挖正常供水;於105年2月15日進場開挖每日上午8點至下午6點全部無水,2016/01/20 8:0至2016/03/31 18:0每日上午8點至下午6點,每日下午6點後至翌日早上8點,(06)5721166,2016/1/12~2016/4/1,720台南市官田區     
【停水區域一】高雄市大樹區三和里;大坑里;三和路;大坑路,2016/01/18 8:0至2016/02/06 19:0,2016/02/06 19:0以後,(07)7424163,2016/1/13~2016/2/7,840高雄市大樹區     
【停水區域一】高雄市大寮區過溪里,2016/01/18 8:0至2016/02/06 18:0,2016/02/06 18:0以後,(07)7424163,2016/1/13~2016/2/7,831高雄市大寮區     
【停水區域一】新北市板橋區大觀路1段1號至59號雙側(含巷弄),2016/01/18 9:0至2016/01/29 18:0,2016/01/29 18:0以後,(02)29968961#308,2016/1/14~2016/1/30,220新北市板橋區     
【停水區域一】新北市板橋區大觀路2段59巷至339號單號側(含巷弄),2016/01/18 9:0至2016/01/27 18:0,2016/01/27 18:0以後,(02)29968961#308,2016/1/14~2016/1/28,220新北市板橋區     
【停水區域一】台中市潭子區福仁里圓通南路(中山路至勝利路);興華一路(甘水路一段以北),2016/01/18 8:0至2016/01/30 17:0,2016/01/30 17:0以後,04-25722643豐原給水廠,2016/1/18~2016/1/31,427台中市潭子區     
【停水區域一】台中市霧峰區丁台路559巷內至豐正路102號全部,2016/01/18 9:40至2016/01/31 18:0,2016/01/31 18:0以後,23393138,2016/1/18~2016/2/1,413台中市霧峰區     
【停水區域一】雲林縣虎尾鎮新吉里,2016/01/20 8:0至2016/02/20 18:0,2016/02/20 18:0以後,05-6322047,2016/1/18~2016/2/21,632雲林縣虎尾鎮     
【停水區域一】高雄市鳳山區新強路、新民街、新熱街、新康街、新昌街、新國街等附近一帶,2016/01/20 17:0至2016/02/05 23:59,2016/02/05 23:59以後,7883714,2016/1/20~2016/2/6,830高雄市鳳山區     
【區域1】台南市安南區府安路七段112號之後{全部},2016/01/25 8:0至2016/02/02 18:0【每日上午08 時00分至下午06 時00分】,2016/02/02 18:0以後,,2016/1/21~2016/2/3,709台南市安南區     
【停水區域一】彰化縣秀水鄉秀水村;彰化縣花壇鄉劉厝村、崙雅村等一帶,2016/01/21 10:0至2016/02/04 18:0,2016/02/04 18:0以後,監工朱延清04-7245031*312、承包商振益水電工業股份有限公司許昱澤0910-537813,2016/1/21~2016/2/5,504彰化縣秀水鄉     503彰化縣花壇鄉     
【停水區域一】彰化縣秀水鄉金興村、陜西村等一帶;彰化縣花壇鄉花壇村一帶,2016/01/21 8:0至2016/02/04 18:0,2016/02/04 18:0以後,監工人員-蘇健源04-7245031*302、承包商-裕緯營造工程有限公司-林美秀04-8911223,2016/1/21~2016/2/5,504彰化縣秀水鄉     503彰化縣花壇鄉     
【區域1】台南市安南區府安路七段112號之後{全部},2016/01/25 8:0至2016/02/02 18:0【每日上午08 時00分至下午06 時00分】,2016/02/02 18:0以後,06-2370021#268,2016/1/21~2016/2/3,709台南市安南區     
【停水區域一】屏東縣琉球鄉本福村;中福村;漁福村;大福村;南福村,2016/01/26 9:0至2016/01/26 18:0,2016/01/26 18:0以後,08-8325550,2016/1/22~2016/1/27,929屏東縣琉球鄉     
【停水區域一】屏東縣琉球鄉全部村里,2016/01/26 9:0至2016/01/27 6:0,2016/01/27 6:0以後,08-8325550,2016/1/22~2016/1/28,929屏東縣琉球鄉     
【停水區域一】花蓮縣光復鄉大同村;大安村;大華村;北富村;西富村;東富村;南富村,2016/01/25 8:30至2016/01/25 17:30,2016/01/25 17:30以後,038351141,2016/1/22~2016/1/26,976花蓮縣光復鄉     
【停水區域一】台南市北區，(成功里)範圍內;(1).北安路1 段(中華北路2段至西門路4段)雙號側及其巷內;(2).中華北路2段(北安路1段至西門路4段533巷口間)及其巷內;(3).西門路四段533巷全路段含巷弄內;(4).北成路(北安路一段至西門路四段間)雙側及其巷內;(5).西門路四段(北安路一段至西門路四段533巷口間)單號側及巷弄內,2016/01/25 8:0至2016/01/29 18:0,2016/01/29 18:0以後,06-2138101*308,2016/1/22~2016/1/30,704台南市北區       
【區域1】台南市南區興南街151巷與灣裡路口(灣裡路708號-736號),2016/01/25 8:0至2016/01/25 18:0【上午08 時00分至下午06 時00分】,2016/01/25 18:0以後,,2016/1/22~2016/1/26,702台南市南區       
【停水區域一】高雄市六龜區寶來里、荖濃里;高雄市桃源區建山里,2016/01/29 9:0至2016/01/29 17:0,2016/01/29 17:0以後,0933376319,2016/1/22~2016/1/30,844高雄市六龜區     848高雄市桃源區     
【停水區域一】高雄市茄萣區茄萣路二段(濱海路四段以南至茄萣路二段267巷以北),2016/01/25 9:0至2016/01/30 18:0,2016/01/30 18:0以後,(07)6934819,2016/1/22~2016/1/31,852高雄市茄萣區     
