Content,Area,MajorPollutant,AQI,ForecastDate,MinorPollutant,MinorPollutantAQI,PublishTime
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",澎湖,細懸浮微粒,65,2016-12-26,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",金門,細懸浮微粒,75,2016-12-26,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",馬祖,細懸浮微粒,65,2016-12-26,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",花東,,45,2016-12-28,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",花東,,45,2016-12-27,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",花東,,50,2016-12-26,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",宜蘭,,45,2016-12-28,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",宜蘭,,45,2016-12-27,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",宜蘭,細懸浮微粒,65,2016-12-26,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",高屏,細懸浮微粒,115,2016-12-28,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",高屏,細懸浮微粒,115,2016-12-27,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",高屏,細懸浮微粒,155,2016-12-26,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",雲嘉南,細懸浮微粒,115,2016-12-28,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",雲嘉南,細懸浮微粒,115,2016-12-27,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",雲嘉南,細懸浮微粒,155,2016-12-26,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",中部,細懸浮微粒,115,2016-12-28,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",中部,細懸浮微粒,115,2016-12-27,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",中部,細懸浮微粒,150,2016-12-26,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",竹苗,細懸浮微粒,75,2016-12-28,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",竹苗,細懸浮微粒,75,2016-12-27,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",竹苗,細懸浮微粒,100,2016-12-26,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",北部,細懸浮微粒,65,2016-12-28,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",北部,細懸浮微粒,65,2016-12-27,,,2016-12-25 18:00
"1.26日中部地區AQI為對敏感族群不健康。雲嘉南及高屏地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中部、雲嘉南及高屏地區AQI為對敏感族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",北部,細懸浮微粒,90,2016-12-26,,,2016-12-25 18:00
