Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.14日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.14日全臺及外島地區PM2.5指標為低至中等級。3.15日及16日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；15日高屏PM2.5為低至中等級；16日高屏地區PM2.5指標為中至高等級。其他地區及外島PM2.5指標為低等級。,花東,20 - 40,,1 - 3,2016-01-16,2016-01-14 11:00
1.14日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.14日全臺及外島地區PM2.5指標為低至中等級。3.15日及16日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；15日高屏PM2.5為低至中等級；16日高屏地區PM2.5指標為中至高等級。其他地區及外島PM2.5指標為低等級。,宜蘭,25 - 45,,1 - 3,2016-01-16,2016-01-14 11:00
1.14日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.14日全臺及外島地區PM2.5指標為低至中等級。3.15日及16日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；15日高屏PM2.5為低至中等級；16日高屏地區PM2.5指標為中至高等級。其他地區及外島PM2.5指標為低等級。,高屏,65 - 85,懸浮微粒,4 - 7,2016-01-16,2016-01-14 11:00
1.14日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.14日全臺及外島地區PM2.5指標為低至中等級。3.15日及16日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；15日高屏PM2.5為低至中等級；16日高屏地區PM2.5指標為中至高等級。其他地區及外島PM2.5指標為低等級。,雲嘉南,40 - 60,懸浮微粒,2 - 3,2016-01-16,2016-01-14 11:00
1.14日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.14日全臺及外島地區PM2.5指標為低至中等級。3.15日及16日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；15日高屏PM2.5為低至中等級；16日高屏地區PM2.5指標為中至高等級。其他地區及外島PM2.5指標為低等級。,中部,40 - 60,懸浮微粒,3 - 3,2016-01-16,2016-01-14 11:00
1.14日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.14日全臺及外島地區PM2.5指標為低至中等級。3.15日及16日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；15日高屏PM2.5為低至中等級；16日高屏地區PM2.5指標為中至高等級。其他地區及外島PM2.5指標為低等級。,竹苗,30 - 50,,1 - 3,2016-01-16,2016-01-14 11:00
1.14日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.14日全臺及外島地區PM2.5指標為低至中等級。3.15日及16日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；15日高屏PM2.5為低至中等級；16日高屏地區PM2.5指標為中至高等級。其他地區及外島PM2.5指標為低等級。,北部,30 - 50,,1 - 3,2016-01-16,2016-01-14 11:00
1.14日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.14日全臺及外島地區PM2.5指標為低至中等級。3.15日及16日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；15日高屏PM2.5為低至中等級；16日高屏地區PM2.5指標為中至高等級。其他地區及外島PM2.5指標為低等級。,花東,20 - 40,,1 - 3,2016-01-15,2016-01-14 11:00
1.14日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.14日全臺及外島地區PM2.5指標為低至中等級。3.15日及16日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；15日高屏PM2.5為低至中等級；16日高屏地區PM2.5指標為中至高等級。其他地區及外島PM2.5指標為低等級。,宜蘭,25 - 45,,1 - 3,2016-01-15,2016-01-14 11:00
1.14日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.14日全臺及外島地區PM2.5指標為低至中等級。3.15日及16日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；15日高屏PM2.5為低至中等級；16日高屏地區PM2.5指標為中至高等級。其他地區及外島PM2.5指標為低等級。,高屏,60 - 80,懸浮微粒,3 - 6,2016-01-15,2016-01-14 11:00
1.14日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.14日全臺及外島地區PM2.5指標為低至中等級。3.15日及16日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；15日高屏PM2.5為低至中等級；16日高屏地區PM2.5指標為中至高等級。其他地區及外島PM2.5指標為低等級。,雲嘉南,40 - 60,懸浮微粒,2 - 3,2016-01-15,2016-01-14 11:00
1.14日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.14日全臺及外島地區PM2.5指標為低至中等級。3.15日及16日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；15日高屏PM2.5為低至中等級；16日高屏地區PM2.5指標為中至高等級。其他地區及外島PM2.5指標為低等級。,中部,40 - 60,懸浮微粒,3 - 3,2016-01-15,2016-01-14 11:00
1.14日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.14日全臺及外島地區PM2.5指標為低至中等級。3.15日及16日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；15日高屏PM2.5為低至中等級；16日高屏地區PM2.5指標為中至高等級。其他地區及外島PM2.5指標為低等級。,竹苗,30 - 50,,1 - 3,2016-01-15,2016-01-14 11:00
