Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",花東,25 - 45,,1 - 3,2016-05-07,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",宜蘭,30 - 50,,1 - 3,2016-05-07,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",高屏,80 - 100,臭氧,3 - 5,2016-05-07,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",雲嘉南,45 - 65,臭氧,2 - 4,2016-05-07,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",中部,35 - 55,臭氧,2 - 3,2016-05-07,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",竹苗,35 - 55,臭氧,1 - 3,2016-05-07,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",北部,65 - 85,臭氧,2 - 3,2016-05-07,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",花東,25 - 45,,1 - 2,2016-05-06,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",宜蘭,30 - 50,,1 - 3,2016-05-06,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",高屏,30 - 50,,1 - 3,2016-05-06,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",雲嘉南,30 - 50,,1 - 3,2016-05-06,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",中部,30 - 50,,1 - 3,2016-05-06,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",竹苗,30 - 50,,1 - 3,2016-05-06,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",北部,50 - 70,臭氧,1 - 3,2016-05-06,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",澎湖,25 - 45,,1 - 3,2016-05-05,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",金門,30 - 50,,2 - 3,2016-05-05,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",馬祖,30 - 50,,2 - 3,2016-05-05,2016-05-04 18:00
"1.5日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.6日及7日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低至中等級。",花東,25 - 45,,1 - 2,2016-05-05,2016-05-04 18:00
