Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.8日北部至雲嘉南地區PM2.5指標為中至高等級。其他地區及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",花東,30 - 50,,1 - 3,2016-03-10,2016-03-08 12:00
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.8日北部至雲嘉南地區PM2.5指標為中至高等級。其他地區及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",宜蘭,30 - 50,,1 - 3,2016-03-10,2016-03-08 12:00
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.8日北部至雲嘉南地區PM2.5指標為中至高等級。其他地區及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",高屏,70 - 90,懸浮微粒,3 - 7,2016-03-10,2016-03-08 12:00
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.8日北部至雲嘉南地區PM2.5指標為中至高等級。其他地區及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",雲嘉南,65 - 85,懸浮微粒,3 - 5,2016-03-10,2016-03-08 12:00
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.8日北部至雲嘉南地區PM2.5指標為中至高等級。其他地區及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",中部,65 - 85,懸浮微粒,3 - 5,2016-03-10,2016-03-08 12:00
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.8日北部至雲嘉南地區PM2.5指標為中至高等級。其他地區及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",竹苗,45 - 65,懸浮微粒,1 - 3,2016-03-10,2016-03-08 12:00
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.8日北部至雲嘉南地區PM2.5指標為中至高等級。其他地區及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",北部,50 - 70,懸浮微粒,2 - 3,2016-03-10,2016-03-08 12:00
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.8日北部至雲嘉南地區PM2.5指標為中至高等級。其他地區及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",花東,30 - 50,,1 - 3,2016-03-09,2016-03-08 12:00
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.8日北部至雲嘉南地區PM2.5指標為中至高等級。其他地區及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",宜蘭,30 - 50,,1 - 3,2016-03-09,2016-03-08 12:00
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.8日北部至雲嘉南地區PM2.5指標為中至高等級。其他地區及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",高屏,60 - 80,臭氧,3 - 6,2016-03-09,2016-03-08 12:00
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.8日北部至雲嘉南地區PM2.5指標為中至高等級。其他地區及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",雲嘉南,60 - 80,懸浮微粒,3 - 6,2016-03-09,2016-03-08 12:00
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.8日北部至雲嘉南地區PM2.5指標為中至高等級。其他地區及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",中部,70 - 90,懸浮微粒,3 - 6,2016-03-09,2016-03-08 12:00
