停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
,,,1910、竹北營運所：(03) 5516814、(03) 5552501,2016/6/17~2016/6/28,305新竹縣新埔鄉     
【停水區域一】苗栗縣頭份鎮濫坑里 金印山莊地區  (預計施工期4~5個月)建請裝置加壓馬達用水,2016/03/25 19:0至2016/08/31 19:0,2016/3/25至2016/8/31每日下午 07:00以後,623500   628000,2016/3/25~2016/9/1,351苗栗縣頭份鎮     
,,,04-7353883,2016/3/30~2016/7/1,
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(System.Web.UI.WebControls.TextBox),049-2915176,2016/4/7~2016/11/1,555南投縣魚池鄉     
【停水區域一】南投縣水里鄉民族路、玉山街、北埔街、東三街、五福路、博愛路、六合路、中山二街、中山路一段等路段(含巷弄)。;鉅工村;南光村;北埔村,2015/11/30 8:30至2016/06/30 18:0,2016/06/30 18:0(每日上午8點30分至下午6點（星期例假日及下雨天不施工）),049-2762076#203,2016/5/4~2016/7/1,553南投縣水里鄉     
【停水區域一】台中市西屯區台中市/西屯區/台中市西屯區;安和路(台灣大道四段以南路段)、忠勇路(五權西路三段以北路段)、朝馬路(國道1以西路段)、水尾巷以東、協和北巷、協和南巷、(協和里、福和里);安和二街;安和三街;福玄路;安和東路及附近一帶巷弄,2016/05/21 8:30至2016/06/21 17:30,2016/06/21 17:30(),04-22442469,2016/5/20~2016/6/22,407台中市西屯區     
【停水區域一】屏東縣新園鄉五房村,2016/05/30 8:0至2016/06/30 19:0,2016/06/30 19:0(),08-8325550,2016/5/27~2016/7/1,932屏東縣新園鄉     
【停水區域一】台中市南屯區忠勇路(協和南巷以南，五權西路三段以北)雙側，五權西路三段(高速公路以西、文山北巷以東)，寶山里等附近一帶巷弄。,2016/05/30 8:30至2016/06/23 17:30,2016/5/30至2016/6/23每日下午 05:30以後,0422442469,2016/5/27~2016/6/24,408台中市南屯區     
【停水區域一】台中市沙鹿區三鹿里、埔子里、自強路、自立路、中園街、國昌一街、國昌二街、國昌三街、國昌四街、中樂街、正德路、正順路、正英路附近區域(含巷弄)。台中市龍井區龍泉里、龍社路、南社路、中社路、水裡社街附近區域(含巷弄)。,2016-05-31 19:00至2016-06-30 23:00,2016-06-30 23:00(每日晚上7點至晚上11點),26312127,2016/6/1~2016/7/1,433台中市沙鹿區     434台中市龍井區     
【停水區域一】台中市西屯區福瑞街、福科路、福聯街、福聯街15巷、福順路等包含附近各巷弄(福聯里)。,2016/06/23 8:30至2016/06/23 16:0,2016/06/23 16:0(),22210169,2016/6/4~2016/6/24,407台中市西屯區     
【停水區域一】台中市烏日區前竹里;中山路一段;中山路一段和平巷;中山路一段和平巷150弄;中山路一段仁義街;中山路一段協心巷;中山路一段229巷;中山路一段265巷;環中路六段.光明路299巷.,2016/04/30 8:30至2016/06/21 18:0,2016/06/21 18:0(每日上午8點30分至下午6點),04-23381614,2016/6/4~2016/6/22,414台中市烏日區     
【停水區域一】嘉義市西區文化路287號至355號、國華街296號至326號、林森西路268巷、296巷、國華街351巷、371巷。;林森西路172號至420號、國華里382號至366號、國華里342號至362號。,2016/06/13 8:0至2016/06/23 18:0,2016/06/23 18:0(每日早上8點到下午6點，辦理自來水管線連結施工，埋設ψ100mm DIP及ψ300mm DIP自來水管線，暫停供水。(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水)。),0972503183現場人員、0978060558主辦人員、0937356577工地負責人,2016/6/4~2016/6/24,600嘉義市西區       
【停水區域一】桃園市八德區福僑街,2016/06/13 9:0至2016/06/18 18:0,2016/06/18 18:0(每日上午9點至下午6點),3346128,2016/6/4~2016/6/19,334桃園市八德區     
【停水區域一】彰化縣竹塘鄉田頭村;彰化縣埤頭鄉庄內村,2016/06/06 8:0至2016/06/20 18:0,2016/06/20 18:0(每日上午8點至下午6點),工務課蘇健源04-7245031*302 、廣鎰工程有限公司施閔祥0975-267579,2016/6/6~2016/6/21,525彰化縣竹塘鄉     523彰化縣埤頭鄉     
【停水區域一】台東縣鹿野鄉桃源村昇平路單、雙號,2016/06/6 8:0至2016/06/25 18:0,2016/06/25 18:0(每日上午8點至下午6點),承包商電話:0981-933361(鄭志國)    監造人員電話:0932-559811(謝仲科),2016/6/6~2016/6/26,955台東縣鹿野鄉     
【停水區域一】台東縣卑南鄉初鹿村初鹿一、二、三街及梅園路、文泰路及忠孝路等全部及其巷道,2016/06/06 8:0至2016/06/25 18:0,2016/06/25 18:0(每日上午8點至下午6點(間歇性分段停水施工)),承包商電話:0937-390925(陳連文)    監造人員電話:0932-559811(謝仲科),2016/6/6~2016/6/26,954台東縣卑南鄉     
【停水區域一】高雄市小港區臨海工業區工業用水用戶,2016/06/20 9:0至2016/06/20 21:0,2016/06/20 21:0(),1910,2016/6/6~2016/6/21,812高雄市小港區     
【停水區域一】台中市太平區太平三街以東、長億一街以西、長億六街以北、太平路以南(長億里),2016/06/09 9:0至2016/07/08 17:30,2016/07/08 17:30(每日上午9點至下午5點30分),1910;04-22442469,2016/6/6~2016/7/9,411台中市太平區     
【停水區域一】台中市太平區永成北路以東、太平三街以西、長億六街以北、太平路以南(永成里/長億里/永平里),2016/06/09 9:0至2016/07/08 17:30,2016/07/08 17:30(每日上午9點至下午5點 30分),1910;04-22442469,2016/6/6~2016/7/9,411台中市太平區     
【停水區域一】台中市東區忠明南路以東、大智路以西、忠明南路以北、建國南路以南(新庄里/振興里/東興里/東橋里/城隍里/德義里/長榮里/新榮里/江川里/福平里/福順里/福興里/國光里/南門里/南和里)。;台中市南區忠明南路以東、大智路以西、忠明南路以北、建國南路以南(新庄里/振興里/東興里/東橋里/城隍里/德義里/長榮里/新榮里/江川里/福平里/福順里/福興里/國光里/南門里/南和里)。,2016/06/02 9:0至2016/07/01 17:30,2016/07/01 17:30(每日上午9點30分至下午17點 30分),1910;04-22442469,2016/6/6~2016/7/2,401台中市東區       402台中市南區       
【停水區域一】台中市南區文心南路以東、國光路以西、高工路(大明路)以北、建國南路以南(積善里/平和里/永和里/德義里/福興里/南和里/福順里/福平里/和平里/崇倫里/樹義里),2016/06/02 9:0至2016/07/01 17:30,2016/07/01 17:30(每日上午9點至下午17點 30分),1910;04-22442469,2016/6/6~2016/7/2,402台中市南區       
【停水區域一】彰化縣彰化市彰鹿路、彰馬路、彰平路、彰水路140巷、彰水路194巷,2016/05/31 8:0至2016/06/30 18:0,2016/06/30 18:0(每日上午8點至下午6點),04-7353883,2016/6/8~2016/7/1,500彰化縣彰化市     
【停水區域一】台東縣卑南鄉利嘉村等巷弄,2016/06/06 8:0至2016/06/20 18:0,2016/06/20 18:0(每日上午8點至下午6點),承包商電話:0920-616378(許瀛豪)    監造人員電話:0912-198885(謝明達),2016/6/8~2016/6/21,954台東縣卑南鄉     
【停水區域一】高雄市大樹區佛光山、統嶺里、興田里、溪埔里、三和高地、姑山高地;高雄市田寮區鹿埔里、古亭里除外;高雄市岡山區三和里;高雄市阿蓮區峰山里、中正路1~100號;高雄市旗山區嶺口及溪洲地區;高雄市燕巢區全區,2016/06/29 9:0至2016/06/30 5:0,2016/06/30 5:0(),1910,2016/6/8~2016/7/1,840高雄市大樹區     823高雄市田寮區     820高雄市岡山區     822高雄市阿蓮區     842高雄市旗山區     824高雄市燕巢區     
【停水區域一】桃園市八德區霄裡里。﹙影響路段：崁頂路﹚;桃園市中壢區普慶里、仁美里、仁福里、至善里、龍昌里、龍慈里、後寮里。﹙影響路段：中山東路二~四段、榮民南路、仁慈路、龍慈路﹚。,2016/06/21 22:0至2016/06/22 9:0,2016/06/22 9:0(),免付費服務電話：1910    桃園服務所:03-3346128    中壢服務所:03-4251506,2016/6/8~2016/6/23,334桃園市八德區     320桃園市中壢區     
【停水區域一】雲林縣二崙鄉大庄村,2016/06/18 8:0至2016/06/19 18:0,2016/06/19 18:0(每日上午8點至下午6點),05-5862163,2016/6/13~2016/6/20,649雲林縣二崙鄉     
【停水區域一】雲林縣大埤鄉南和村,2016/06/14 8:0至2016/06/18 18:0,2016/06/18 18:0(每日上午8點至下午6點),05-5972682,2016/6/14~2016/6/19,631雲林縣大埤鄉     
【停水區域一】南投縣埔里鎮大湳里、北梅里、北安里、泰安里、北門里、枇杷里,2016/06/21 9:0至2016/06/21 20:0,2016/06/21 20:0(),049-2915176,2016/6/14~2016/6/22,545南投縣埔里鎮     
【停水區域一】南投縣埔里鎮大湳里、牛眠里、福興里、史港里,2016/06/22 9:0至2016/06/22 20:0,2016/06/22 20:0(),客服1910、 049-2915176,2016/6/14~2016/6/23,545南投縣埔里鎮     
【停水區域一】彰化縣北斗鎮大道里;中山路二段單號-復興路500號至962號兩邊,2016/06/14 13:30至2016/06/27 18:0,2016/06/27 18:0(每日上午8點至下午6點),04-8882073     0912975533,2016/6/14~2016/6/28,521彰化縣北斗鎮     
【停水區域一】台中市烏日區九德里;興祥街雙號側及其巷弄、長春街40至300號間及其巷弄、中山路一段雙號側2至372號間及其巷弄、中華路2至100號間及其巷弄.,2016/06/15 8:0至2016/07/15 18:0,2016/07/15 18:0(每日上午8點30分至下午6點),04-23381614,2016/6/14~2016/7/16,414台中市烏日區     
【停水區域一】嘉義市西區林森西路99號至129號、133號至155號、167號至183號、185號至350號、309號至243號。;民生北路348號至224號、309號至285號。;長榮街306號至257號。;忠義街26號至國華街2號、忠義街31號至國華街1號、民權路452號至396號。;北榮街114號至82號、159號至113號。,2016/06/14 8:0至2016/06/18 18:0,2016/06/18 18:0(每日早上8點到下午6點，辦理自來水管線連結施工，埋設ψ300mm DIP自來水管線，暫停供水。(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水)。),0972503183現場人員、0972503183主辦人員、0937356577工地負責人,2016/6/14~2016/6/19,600嘉義市西區       
【停水區域一】雲林縣斗南鎮北銘里,2016/06/16 8:0至2016/06/18 18:0,2016/06/18 18:0(上午8點至下午6點),5972682     5972144,2016/6/15~2016/6/19,630雲林縣斗南鎮     
【停水區域一】屏東縣高樹鄉舊寮村,2016/06/15 8:0至2016/07/14 19:0,2016/07/14 19:0(每日上午8點至下午7點),087962041,2016/6/15~2016/7/15,906屏東縣高樹鄉     
【停水區域一】屏東縣高樹鄉東興村;東振村,2016/06/15 8:0至2016/07/14 18:0,2016/07/14 18:0(每日上午8點至下午6點),087962041,2016/6/15~2016/7/15,906屏東縣高樹鄉     
【區域1】宜蘭縣宜蘭市舊城南路2至46-1號(雙號側);舊城東路1號至11號(單號側),2016/06/22 13:0至2016/06/22 17:0 ,2016/06/22 17:0以後,,2016/6/15~2016/6/23,260宜蘭縣宜蘭市     
【停水區域一】台中市烏日區烏日里;五光路932號至1072號(雙號)及其巷弄;五光路930巷;五光路970巷;五光路1000巷;五光路1042巷;五光路1058巷;,2016/06/17 8:30至2016/07/31 18:0,2016/07/31 18:0(每日上午8點30分至下午6點),04-23381614,2016/6/15~2016/8/1,414台中市烏日區     
【停水區域一】台中市北屯區太原路三段;部子路;東山路一段;三甲路;軍功路;景賢路;祥順二段;建和路二段;環中東路二段;;軍福十一路;軍福十一路;軍福九路;軍福八路;軍福七路;景賢一路;景賢八路,2016/06/07 8:30至2016/07/06 17:30,2016/07/06 17:30(每日上午8點30分至下午5點30分),04-22442469;1910,2016/6/15~2016/7/7,406台中市北屯區     
