Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.26日西部地區擴散條件不佳，PSI為普通等級，指標污染物為臭氧，東部地區及外島PSI為良好至普通等級；全臺各地及外島地區PM2.5指標為低至中等級。\r2.27、28日西部地區擴散條件不佳，PSI為普通等級，局部地區臭氧可達不良等級，東半部地區PSI為良好等級；全臺各地PM2.5指標為低至中等級。",花東,20 - 40,,1 - 2,2016-10-28,2016-10-25 17:30
"1.26日西部地區擴散條件不佳，PSI為普通等級，指標污染物為臭氧，東部地區及外島PSI為良好至普通等級；全臺各地及外島地區PM2.5指標為低至中等級。\r2.27、28日西部地區擴散條件不佳，PSI為普通等級，局部地區臭氧可達不良等級，東半部地區PSI為良好等級；全臺各地PM2.5指標為低至中等級。",宜蘭,30 - 50,,1 - 2,2016-10-28,2016-10-25 17:30
"1.26日西部地區擴散條件不佳，PSI為普通等級，指標污染物為臭氧，東部地區及外島PSI為良好至普通等級；全臺各地及外島地區PM2.5指標為低至中等級。\r2.27、28日西部地區擴散條件不佳，PSI為普通等級，局部地區臭氧可達不良等級，東半部地區PSI為良好等級；全臺各地PM2.5指標為低至中等級。",高屏,70 - 90,臭氧,3 - 6,2016-10-28,2016-10-25 17:30
"1.26日西部地區擴散條件不佳，PSI為普通等級，指標污染物為臭氧，東部地區及外島PSI為良好至普通等級；全臺各地及外島地區PM2.5指標為低至中等級。\r2.27、28日西部地區擴散條件不佳，PSI為普通等級，局部地區臭氧可達不良等級，東半部地區PSI為良好等級；全臺各地PM2.5指標為低至中等級。",雲嘉南,70 - 90,臭氧,2 - 5,2016-10-28,2016-10-25 17:30
"1.26日西部地區擴散條件不佳，PSI為普通等級，指標污染物為臭氧，東部地區及外島PSI為良好至普通等級；全臺各地及外島地區PM2.5指標為低至中等級。\r2.27、28日西部地區擴散條件不佳，PSI為普通等級，局部地區臭氧可達不良等級，東半部地區PSI為良好等級；全臺各地PM2.5指標為低至中等級。",中部,80 - 100,臭氧,2 - 5,2016-10-28,2016-10-25 17:30
"1.26日西部地區擴散條件不佳，PSI為普通等級，指標污染物為臭氧，東部地區及外島PSI為良好至普通等級；全臺各地及外島地區PM2.5指標為低至中等級。\r2.27、28日西部地區擴散條件不佳，PSI為普通等級，局部地區臭氧可達不良等級，東半部地區PSI為良好等級；全臺各地PM2.5指標為低至中等級。",竹苗,70 - 90,臭氧,2 - 3,2016-10-28,2016-10-25 17:30
"1.26日西部地區擴散條件不佳，PSI為普通等級，指標污染物為臭氧，東部地區及外島PSI為良好至普通等級；全臺各地及外島地區PM2.5指標為低至中等級。\r2.27、28日西部地區擴散條件不佳，PSI為普通等級，局部地區臭氧可達不良等級，東半部地區PSI為良好等級；全臺各地PM2.5指標為低至中等級。",北部,80 - 100,臭氧,2 - 3,2016-10-28,2016-10-25 17:30
"1.26日西部地區擴散條件不佳，PSI為普通等級，指標污染物為臭氧，東部地區及外島PSI為良好至普通等級；全臺各地及外島地區PM2.5指標為低至中等級。\r2.27、28日西部地區擴散條件不佳，PSI為普通等級，局部地區臭氧可達不良等級，東半部地區PSI為良好等級；全臺各地PM2.5指標為低至中等級。",花東,20 - 40,,1 - 2,2016-10-27,2016-10-25 17:30
"1.26日西部地區擴散條件不佳，PSI為普通等級，指標污染物為臭氧，東部地區及外島PSI為良好至普通等級；全臺各地及外島地區PM2.5指標為低至中等級。\r2.27、28日西部地區擴散條件不佳，PSI為普通等級，局部地區臭氧可達不良等級，東半部地區PSI為良好等級；全臺各地PM2.5指標為低至中等級。",宜蘭,30 - 50,,1 - 2,2016-10-27,2016-10-25 17:30
"1.26日西部地區擴散條件不佳，PSI為普通等級，指標污染物為臭氧，東部地區及外島PSI為良好至普通等級；全臺各地及外島地區PM2.5指標為低至中等級。\r2.27、28日西部地區擴散條件不佳，PSI為普通等級，局部地區臭氧可達不良等級，東半部地區PSI為良好等級；全臺各地PM2.5指標為低至中等級。",高屏,70 - 90,臭氧,3 - 6,2016-10-27,2016-10-25 17:30
