Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,花東,20 - 40,,1 - 3,2016-01-04,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,宜蘭,30 - 50,,1 - 3,2016-01-04,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,高屏,50 - 70,懸浮微粒,4 - 7,2016-01-04,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,雲嘉南,40 - 60,懸浮微粒,5 - 8,2016-01-04,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,中部,45 - 65,懸浮微粒,4 - 7,2016-01-04,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,竹苗,35 - 55,懸浮微粒,2 - 3,2016-01-04,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,北部,40 - 60,懸浮微粒,2 - 4,2016-01-04,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,花東,20 - 40,,1 - 3,2016-01-03,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,宜蘭,30 - 50,,1 - 3,2016-01-03,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,高屏,40 - 60,懸浮微粒,3 - 5,2016-01-03,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,雲嘉南,40 - 60,懸浮微粒,3 - 6,2016-01-03,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,中部,45 - 65,懸浮微粒,4 - 7,2016-01-03,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,竹苗,35 - 55,懸浮微粒,2 - 3,2016-01-03,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,北部,40 - 60,懸浮微粒,2 - 4,2016-01-03,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,澎湖,35 - 55,懸浮微粒,2 - 3,2016-01-02,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,金門,40 - 60,懸浮微粒,2 - 4,2016-01-02,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,馬祖,35 - 55,懸浮微粒,2 - 3,2016-01-02,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,花東,25 - 45,,1 - 3,2016-01-02,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,宜蘭,30 - 50,,1 - 3,2016-01-02,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,高屏,60 - 80,懸浮微粒,4 - 7,2016-01-02,2016-01-01 17:00
1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.3日及4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；3日中部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級；4日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,雲嘉南,60 - 80,懸浮微粒,4 - 7,2016-01-02,2016-01-01 17:00
