Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,花東,25 - 45,,1 - 3,2016-01-15,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,宜蘭,30 - 50,,1 - 3,2016-01-15,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,高屏,60 - 80,懸浮微粒,4 - 7,2016-01-15,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,雲嘉南,55 - 75,懸浮微粒,3 - 6,2016-01-15,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,中部,50 - 70,懸浮微粒,3 - 6,2016-01-15,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,竹苗,35 - 55,懸浮微粒,2 - 3,2016-01-15,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,北部,40 - 60,懸浮微粒,2 - 4,2016-01-15,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,花東,25 - 45,,1 - 3,2016-01-14,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,宜蘭,30 - 50,,1 - 3,2016-01-14,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,高屏,55 - 75,懸浮微粒,3 - 6,2016-01-14,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,雲嘉南,45 - 65,懸浮微粒,2 - 4,2016-01-14,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,中部,45 - 65,懸浮微粒,2 - 4,2016-01-14,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,竹苗,35 - 55,懸浮微粒,2 - 3,2016-01-14,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,北部,40 - 60,懸浮微粒,2 - 4,2016-01-14,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,澎湖,20 - 40,,1 - 3,2016-01-13,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,金門,25 - 45,,1 - 3,2016-01-13,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,馬祖,25 - 45,,1 - 3,2016-01-13,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,花東,15 - 35,,1 - 3,2016-01-13,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,宜蘭,20 - 40,,1 - 3,2016-01-13,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,高屏,50 - 70,懸浮微粒,3 - 5,2016-01-13,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,雲嘉南,40 - 60,懸浮微粒,2 - 4,2016-01-13,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,中部,35 - 55,懸浮微粒,1 - 3,2016-01-13,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,竹苗,20 - 40,,1 - 3,2016-01-13,2016-01-13 12:00
1.13日全臺及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.13日全臺及外島地區PM2.5指標為低至中等級級。3.14日及15日全臺PSI多為良好至普通等級，指標污染物為懸浮微粒；高屏地區PM2.5指標多為中等級夜間局部地區達中至高等級；其他地區PM2.5指標為低等級。,北部,25 - 45,,1 - 3,2016-01-13,2016-01-13 12:00
