Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",花東,20 - 40,,1 - 3,2016-03-09,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",宜蘭,25 - 45,,1 - 3,2016-03-09,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",高屏,65 - 85,懸浮微粒,6 - 9,2016-03-09,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",雲嘉南,65 - 85,懸浮微粒,4 - 8,2016-03-09,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",中部,50 - 70,懸浮微粒,4 - 6,2016-03-09,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",竹苗,30 - 50,,2 - 3,2016-03-09,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",北部,35 - 55,懸浮微粒,2 - 3,2016-03-09,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",花東,20 - 40,,1 - 3,2016-03-08,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",宜蘭,25 - 45,,1 - 3,2016-03-08,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",高屏,65 - 85,懸浮微粒,5 - 9,2016-03-08,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",雲嘉南,65 - 85,懸浮微粒,5 - 9,2016-03-08,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",中部,50 - 70,懸浮微粒,4 - 6,2016-03-08,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",竹苗,30 - 50,,2 - 3,2016-03-08,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",北部,35 - 55,懸浮微粒,2 - 3,2016-03-08,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",澎湖,45 - 65,臭氧,1 - 3,2016-03-07,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",金門,55 - 75,臭氧,3 - 5,2016-03-07,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",馬祖,45 - 65,臭氧,1 - 3,2016-03-07,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",花東,20 - 40,,1 - 3,2016-03-07,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",宜蘭,25 - 45,,1 - 3,2016-03-07,2016-03-07 11:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",高屏,65 - 85,懸浮微粒,5 - 9,2016-03-07,2016-03-07 11:30
