Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.8日全臺各地及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",花東,20 - 40,,1 - 2,2016-03-10,2016-03-07 18:30
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.8日全臺各地及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",宜蘭,25 - 45,,1 - 3,2016-03-10,2016-03-07 18:30
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.8日全臺各地及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",高屏,60 - 80,懸浮微粒,4 - 6,2016-03-10,2016-03-07 18:30
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.8日全臺各地及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",雲嘉南,45 - 65,懸浮微粒,2 - 5,2016-03-10,2016-03-07 18:30
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.8日全臺各地及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",中部,45 - 65,懸浮微粒,2 - 4,2016-03-10,2016-03-07 18:30
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.8日全臺各地及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",竹苗,25 - 45,,1 - 3,2016-03-10,2016-03-07 18:30
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.8日全臺各地及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",北部,30 - 50,,1 - 3,2016-03-10,2016-03-07 18:30
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.8日全臺各地及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",花東,30 - 50,,1 - 3,2016-03-09,2016-03-07 18:30
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.8日全臺各地及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",宜蘭,35 - 55,臭氧,2 - 3,2016-03-09,2016-03-07 18:30
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.8日全臺各地及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",高屏,60 - 80,臭氧,4 - 6,2016-03-09,2016-03-07 18:30
"1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.8日全臺各地及外島地區PM2.5指標為低至中等級。\r3.9日、10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。全臺各地PM2.5指標為低至中等級。",雲嘉南,55 - 75,懸浮微粒,3 - 5,2016-03-09,2016-03-07 18:30
