Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",花東,20 - 40,,1 - 2,2016-03-22,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",宜蘭,15 - 35,,1 - 2,2016-03-22,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",高屏,50 - 70,懸浮微粒,2 - 4,2016-03-22,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",雲嘉南,45 - 65,懸浮微粒,2 - 4,2016-03-22,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",中部,45 - 65,懸浮微粒,2 - 4,2016-03-22,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",竹苗,20 - 40,,1 - 3,2016-03-22,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",北部,20 - 40,,1 - 3,2016-03-22,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",花東,20 - 40,,1 - 2,2016-03-21,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",宜蘭,15 - 35,,1 - 2,2016-03-21,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",高屏,55 - 75,懸浮微粒,2 - 4,2016-03-21,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",雲嘉南,50 - 70,懸浮微粒,2 - 4,2016-03-21,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",中部,45 - 65,懸浮微粒,2 - 4,2016-03-21,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",竹苗,20 - 40,,1 - 3,2016-03-21,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",北部,20 - 40,,1 - 3,2016-03-21,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",澎湖,20 - 40,,1 - 3,2016-03-20,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",金門,45 - 65,懸浮微粒,3 - 8,2016-03-20,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",馬祖,35 - 45,,2 - 3,2016-03-20,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",花東,25 - 45,,1 - 3,2016-03-20,2016-03-20 11:30
"1.20日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中部以南地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r2.21、22日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標為低至中等級。",宜蘭,20 - 40,,1 - 3,2016-03-20,2016-03-20 11:30
