"RouteID","StationId","EstimateTime","Memo"
"113","4082","253",""
"113","4083","253",""
"113","4084","253",""
"113","4085","2",""
"113","4086","3",""
"113","4087","4",""
"113","4088","5",""
"113","4089","7",""
"113","4090","9",""
"113","4091","10",""
"113","4092","13",""
"113","4093","13",""
"113","4094","14",""
"113","4095","15",""
"113","4096","16",""
"113","4097","18",""
"113","4098","19",""
"113","4099","24",""
"113","4100","25",""
"113","4101","25",""
"113","4102","26",""
"113","4103","27",""
"113","4104","28",""
"113","38998","28",""
"113","4106","30",""
"113","4107","32",""
"113","4108","32",""
"113","4109","33",""
"113","4110","35",""
"113","4111","35",""
"113","4112","36",""
"113","4113","36",""
"113","4114","37",""
"113","4115","38",""
"113","4116","39",""
"113","4117","40",""
"113","4118","40",""
"113","4119","42",""
"113","4120","43",""
"113","4121","44",""
"113","4122","45",""
"113","4124","46",""
"113","4125","47",""
"113","4126","48",""
"113","4127","50",""
"113","4128","50",""
"113","4129","52",""
"113","4130","53",""
"113","4131","54",""
"113","4132","55",""
"113","4133","56",""
"113","4134","56",""
"113","4135","58",""
"131","41314","25",""
"131","0397","26",""
"131","0398","26",""
"131","0399","28",""
"131","0400","28",""
"131","0401","29",""
"131","0402","30",""
"131","0403","31",""
"131","42276","31",""
"131","0404","35",""
"131","0405","36",""
"131","0406","37",""
"131","0407","38",""
"131","0408","39",""
"131","0409","41",""
"131","0410","42",""
"131","0411","43",""
"131","0412","46",""
"131","0413","47",""
"131","0414","48",""
"131","0415","49",""
"131","0416","52",""
"131","0417","53",""
"131","0418","55",""
"131","0419","56",""
"131","0420","57",""
"131","42274","254",""
"131","0372","254",""
"131","0373","254",""
"131","0374","254",""
"131","0375","254",""
"131","0376","254",""
"131","0377","254",""
"131","0378","254",""
"131","0379","254",""
"131","0380","254",""
"131","0381","3",""
"131","0382","4",""
"131","0383","5",""
"131","0384","9",""
"131","0385","9",""
"131","0386","11",""
"131","0387","12",""
"131","0388","15",""
"131","42275","15",""
"131","0389","17",""
"131","0390","18",""
"131","0391","19",""
"131","0392","20",""
"131","0393","21",""
"131","0394","22",""
"131","0395","23",""
"131","41313","23",""
"131","0396","24",""
"141","0289","253",""
"141","6602","253",""
"141","6603","253",""
"141","6604","253",""
"141","6605","253",""
"141","6606","253",""
"141","0017","253",""
"141","6607","253",""
"141","6608","253",""
"141","6609","253",""
"141","6610","253",""
"141","6611","253",""
"141","6612","253",""
"141","6613","1",""
"141","6614","2",""
"141","6615","4",""
"141","6616","5",""
"141","6617","6",""
"141","6618","8",""
"141","6619","9",""
"141","6620","14",""
"141","6621","16",""
"141","6622","18",""
"141","6626","20",""
"141","6627","22",""
"141","6628","24",""
"141","6629","25",""
"141","6630","26",""
"141","6631","28",""
"141","6632","29",""
"141","6633","30",""
"141","6634","31",""
"141","6635","31",""
"141","6636","32",""
"141","6637","33",""
"141","6639","33",""
"141","0018","35",""
"141","6640","35",""
"141","6641","36",""
"141","6642","37",""
"141","6643","38",""
"141","6644","39",""
"141","6645","42",""
"141","6646","43",""
"141","6647","43",""
"141","6648","47",""
"141","6649","48",""
"141","6650","50",""
"141","6651","52",""
"141","6652","53",""
"211","1422","254",""
"211","1423","254",""
"211","1424","254",""
"211","1425","254",""
"211","1426","254",""
"211","1427","254",""
"211","1428","254",""
"211","1429","254",""
"211","1430","254",""
"211","1431","254",""
"211","1432","254",""
"211","1433","2",""
"211","1434","3",""
"211","1435","4",""
"211","1436","5",""
"211","1437","6",""
"211","1438","7",""
"211","1439","9",""
"211","1440","10",""
"211","1442","12",""
"211","1443","14",""
"211","1444","14",""
"211","1445","16",""
"211","1446","17",""
"211","1447","18",""
"211","1448","19",""
"211","1449","20",""
"211","1450","20",""
"211","1451","22",""
"211","1452","23",""
"211","1453","24",""
"211","1454","26",""
"211","1455","27",""
"211","1456","29",""
"211","1457","29",""
"211","1458","30",""
"211","1459","30",""
"211","1460","31",""
"211","1461","32",""
"211","1462","32",""
"211","1463","33",""
"211","1464","2",""
"211","1465","3",""
"211","1466","5",""
"211","1467","6",""
"211","1468","9",""
"211","1469","10",""
"211","1470","11",""
"211","1471","13",""
"211","1472","15",""
"211","1473","16",""
"211","1474","16",""
"211","1475","18",""
"211","1476","21",""
"211","1477","22",""
"211","1478","3",""
"211","1479","7",""
"211","1480","11",""
"211","50575","12",""
"211","50574","13",""
"211","1483","21",""
"211","1484","24",""
"211","1485","24",""
"211","1486","27",""
"211","1487","28",""
"211","1488","30",""
"211","1489","30",""
"211","1490","31",""
"211","1491","33",""
"211","1492","35",""
"211","1493","36",""
"211","1494","37",""
"211","1495","38",""
"211","1496","39",""
"211","1497","40",""
"211","1498","40",""
"211","1499","41",""
"211","1500","42",""
"211","1501","43",""
"211","1502","43",""
"211","39067","44",""
"211","1503","46",""
"211","1504","47",""
"211","1505","47",""
"211","1506","49",""
"211","1507","50",""
"211","1508","52",""
"211","1509","54",""
"211","1510","55",""
"211","1511","56",""
"211","1512","57",""
"211","1513","58",""
"211","1514","2",""
"211","1515","3",""
"211","1516","4",""
"211","1517","5",""
"211","1518","5",""
"211","1519","6",""
"211","1520","7",""
"211","1521","10",""
"211","1522","10",""
"211","1523","11",""
"211","1524","12",""
"211","1525","13",""
"211","1526","14",""
"211","1527","15",""
"211","1528","15",""
"211","1529","16",""
"211","1530","17",""
"211","1531","18",""
"211","1532","20",""
"211","1533","22",""
"211","1534","22",""
"211","1535","24",""
"211","1537","25",""
"211","1538","26",""
"5312","7470","10",""
"5312","7471","11",""
"5312","7472","12",""
"5312","7473","14",""
"5312","7474","15",""
"5312","7475","18",""
"5312","7476","20",""
"5312","7477","22",""
"5312","7478","23",""
"5312","7479","24",""
"5312","7480","26",""
"5312","7481","27",""
"5312","7482","28",""
"5312","7483","30",""
"5312","7484","31",""
"5312","7485","32",""
"5312","7486","32",""
"5312","7487","3",""
"5312","7451","-1","未發車"
"5312","7452","-1","未發車"
"5312","7453","-1","未發車"
"5312","7454","-1","未發車"
"5312","7455","-1","未發車"
"5312","7456","-1","未發車"
"5312","7457","-1","未發車"
"5312","7458","-1","未發車"
"5312","7459","-1","未發車"
"5312","7460","-1","未發車"
"5312","7461","-1","未發車"
"5312","7462","-1","未發車"
"5312","7463","0",""
"5312","7464","2",""
"5312","7465","3",""
"5312","7466","4",""
"5312","7467","5",""
"5312","7468","5",""
"5312","7469","7",""
"5230","2205","-1","未發車"
"5230","2206","-1","未發車"
"5230","2207","-1","未發車"
"5230","2208","-1","未發車"
"5230","2209","-1","未發車"
"5230","2210","-1","未發車"
"5230","2211","-1","未發車"
"5230","2212","-1","未發車"
"5230","2213","-1","未發車"
"5230","2214","-1","未發車"
"5230","2215","-1","未發車"
"5230","2216","-1","未發車"
"5230","2217","-1","未發車"
"5230","2218","-1","未發車"
"5230","2219","-1","未發車"
"5230","2220","-1","未發車"
"5230","2221","-1","未發車"
"5230","40511","-1","未發車"
"5230","2222","-1","未發車"
"5230","2223","-1","未發車"
"5230","42389","-1","未發車"
"5230","2224","-1","未發車"
"5230","2225","-1","未發車"
"5230","2226","-1","未發車"
"5230","2227","3",""
"5230","3486","3",""
"226","10698","4",""
"226","10699","4",""
"226","10700","7",""
"226","10701","7",""
"226","10702","7",""
"226","10703","8",""
"226","10704","8",""
"226","10705","9",""
"226","10706","9",""
"226","10707","9",""
"226","10708","10",""
"226","10709","10",""
"226","10710","11",""
"226","10711","11",""
"226","10712","12",""
"226","10713","12",""
"226","10714","13",""
"226","10715","13",""
"226","10716","14",""
"226","41371","18",""
"226","41369","23",""
"226","10717","29",""
"226","10718","2",""
"226","10719","3",""
"226","10720","5",""
"226","10721","6",""
"226","10722","7",""
"226","10723","8",""
"226","10724","10",""
"226","10725","13",""
"226","10726","14",""
"226","10727","15",""
"226","10728","15",""
"226","10729","16",""
"226","10730","18",""
"226","10731","19",""
"226","10732","20",""
"226","10661","-1","未發車"
"226","10662","-1","未發車"
"226","10663","-1","未發車"
"226","10664","-1","未發車"
"226","10665","-1","未發車"
"226","10666","-1","未發車"
"226","10667","-1","未發車"
"226","10668","-1","未發車"
"226","10669","-1","未發車"
"226","10670","-1","未發車"
"226","10671","1",""
"226","10672","2",""
"226","10673","3",""
"226","10674","5",""
"226","10675","7",""
"226","10676","8",""
"226","10677","10",""
"226","41368","15",""
"226","41370","19",""
"226","10678","23",""
"226","10679","24",""
"226","10680","25",""
"226","10681","26",""
"226","10682","26",""
"226","10683","26",""
"226","10684","27",""
"226","10685","27",""
"226","10686","28",""
"226","10687","28",""
"226","10688","29",""
"226","10689","1",""
"226","10690","2",""
"226","10691","2",""
"226","10692","3",""
"226","10693","3",""
"226","10694","4",""
"226","10695","1",""
"226","10696","2",""
"226","10697","2",""
"2035","27511","254",""
"2035","27512","254",""
"2035","27513","254",""
"2035","27514","254",""
"2035","27515","2",""
"2035","27516","6",""
"1075","32022","27",""
"1075","32023","28",""
"1075","32024","30",""
"1075","32025","32",""
"1075","32026","34",""
"1075","32027","35",""
"1075","32028","36",""
"1075","32029","36",""
"1075","32030","37",""
"1075","32031","39",""
"1075","32032","39",""
"1075","32033","40",""
"1075","32034","40",""
"1075","32035","41",""
"1075","32036","42",""
"1075","32037","42",""
"1075","32038","45",""
"1075","32039","49",""
"1075","32040","52",""
"1075","32041","53",""
"1075","41054","53",""
"1075","41053","54",""
"1075","32042","57",""
"1075","41055","58",""
"1075","32043","59",""
"1075","32044","61",""
"1075","32045","64",""
"1075","32046","65",""
"1075","32047","66",""
"1075","32048","68",""
"1075","32049","69",""
"1075","32050","70",""
"1075","32051","71",""
"1075","32052","71",""
"1075","32053","72",""
"1075","32054","73",""
"1075","32055","73",""
"1075","32056","75",""
"1075","41684","76",""
"1075","41685","77",""
"1075","41686","78",""
"1075","32059","82",""
"1075","32060","85",""
"1075","32061","85",""
"1075","32062","85",""
"1075","32063","86",""
"1075","32064","86",""
"1075","32065","87",""
"1075","32066","88",""
"1075","32067","89",""
"1075","32068","90",""
"1075","32069","91",""
"1075","32070","91",""
"1075","32071","93",""
"1075","32072","95",""
"1075","32073","97",""
"1075","32074","99",""
"1075","32075","101",""
"9014","27821","253",""
"9014","27822","253",""
"9014","27823","253",""
"9014","27824","253",""
"9014","27825","253",""
"9014","27826","253",""
"9014","27827","253",""
"9014","27828","253",""
"9014","27829","253",""
"9014","27830","253",""
"9014","27831","1",""
"9014","27832","2",""
"9014","27833","3",""
"9014","27834","4",""
"9014","27835","5",""
"9014","27836","6",""
"9014","27837","6",""
"9014","27838","7",""
"9014","27839","8",""
"9014","27840","8",""
"9014","27841","10",""
"9014","27842","11",""
"803","11921","-1","未發車"
"803","11922","-1","未發車"
"803","11923","-1","未發車"
"803","11924","-1","未發車"
"803","11925","-1","未發車"
"803","11926","-1","未發車"
"803","11927","-1","未發車"
"803","11928","-1","未發車"
"803","11929","-1","未發車"
"803","11930","-1","未發車"
"803","11931","-1","未發車"
"803","11932","-1","未發車"
"803","11933","-1","未發車"
"803","11934","0",""
"803","11935","1",""
"803","11936","2",""
"803","11937","7",""
"803","11938","8",""
"803","11939","8",""
"803","11940","9",""
"803","11941","10",""
"803","11942","11",""
"803","11943","12",""
"803","11944","13",""
"803","11945","14",""
"803","11946","15",""
"803","11947","16",""
"803","11948","17",""
"803","11949","19",""
"803","11950","20",""
"803","11951","21",""
"803","11952","22",""
"803","11953","24",""
"803","11954","24",""
"803","11955","25",""
"803","11956","25",""
"803","11957","25",""
"803","11958","26",""
"803","11959","27",""
"803","1153","27",""
"803","11960","28",""
"803","11961","29",""
"803","11962","30",""
"803","11963","31",""
"803","11964","32",""
"803","11965","33",""
"803","11966","34",""
"803","11967","35",""
"803","11968","36",""
"803","11969","37",""
"803","11970","38",""
"803","11971","39",""
"803","11972","40",""
"803","11973","41",""
"803","11974","44",""
"803","11975","44",""
"803","11976","44",""
"803","11977","45",""
"803","11978","46",""
"803","11979","48",""
"803","11980","49",""
"803","11981","50",""
"803","11982","51",""
"803","11983","52",""
"803","11984","53",""
"803","11985","53",""
"803","11986","54",""
"803","11987","55",""
"803","11988","57",""
"803","11989","58",""
"803","11990","59",""
"803","11991","60",""
"803","11992","61",""
"803","11993","62",""
"5663","21555","254",""
"5663","21556","254",""
"5663","21557","254",""
"5663","21558","254",""
"5663","21559","254",""
"5663","21560","254",""
"5663","21561","254",""
"5663","21562","254",""
"5663","21563","254",""
"5663","21564","254",""
"5663","21565","254",""
"5663","21566","254",""
"5663","21567","254",""
"5663","21568","254",""
"5663","21569","254",""
"5663","21570","254",""
"5663","21571","254",""
"5663","21572","254",""
"5663","21573","254",""
"5663","21574","254",""
"5663","21578","254",""
"5663","21579","254",""
"5663","21580","254",""
"5663","21581","254",""
"5663","21582","254",""
"5663","21583","254",""
"5663","21584","254",""
"5663","21585","254",""
"5663","21586","254",""
"5663","21587","254",""
"5663","21588","254",""
"5663","21589","254",""
"5663","21590","254",""
"5663","21591","254",""
"5663","21592","254",""
"5663","21593","254",""
"5663","21594","254",""
"5663","21595","254",""
"5663","40541","254",""
"5663","21596","254",""
"5663","21597","254",""
"5663","21598","254",""
"5663","21599","254",""
"5663","21600","254",""
"5663","21601","254",""
"5663","21602","254",""
"5663","21603","254",""
"5663","21604","254",""
"5663","21605","254",""
"5663","21606","254",""
"5663","21607","254",""
"5663","21608","254",""
"5663","21609","254",""
"5663","21610","254",""
"5663","21611","254",""
"5663","21612","254",""
"5663","21613","254",""
"5663","21614","254",""
"5663","21615","2",""
"5663","21616","3",""
"5663","21617","4",""
"128","19482","37",""
"128","19483","37",""
"128","19484","39",""
"128","19485","39",""
"128","19486","40",""
"128","19487","41",""
"128","19488","41",""
"128","19489","43",""
"128","19490","43",""
"128","19491","44",""
"128","19492","45",""
"128","19493","46",""
"128","19494","47",""
"128","19495","48",""
"128","19496","48",""
"128","19497","49",""
"128","19498","50",""
"128","19499","51",""
"128","19500","51",""
"128","19501","52",""
"128","19502","52",""
"128","19503","53",""
"128","19504","53",""
"128","19505","55",""
"128","19506","55",""
"128","19507","56",""
"128","19508","56",""
"128","19509","57",""
"128","19510","58",""
"128","19511","58",""
"128","19512","59",""
"128","19513","60",""
"128","19514","60",""
"128","19515","60",""
"128","19516","61",""
"128","19517","62",""
"128","19518","62",""
"128","19519","63",""
"128","19520","63",""
"128","19521","64",""
"128","19522","64",""
"128","19523","64",""
"128","19524","64",""
"128","19525","65",""
"128","19526","66",""
"128","19527","67",""
"128","19528","67",""
"128","19529","68",""
"128","19530","68",""
"128","19531","69",""
"128","19532","69",""
"128","19533","70",""
"128","19534","71",""
"128","19535","72",""
"128","19536","73",""
"128","19537","75",""
"128","19538","76",""
"128","19539","76",""
"128","19540","76",""
"128","19541","77",""
"128","19542","77",""
"128","19543","78",""
"128","19544","78",""
"128","19545","78",""
"128","19546","79",""
"128","19547","79",""
"128","19548","80",""
"128","19549","80",""
"128","19550","81",""
"482","32406","-1","未發車"
"482","32407","-1","未發車"
"482","32408","-1","未發車"
"482","32409","-1","未發車"
"482","32410","-1","未發車"
"482","32411","-1","未發車"
"482","32412","-1","未發車"
"482","32413","-1","未發車"
"482","32414","-1","未發車"
"482","32415","-1","未發車"
"482","32416","-1","未發車"
"482","32417","-1","未發車"
"482","32418","-1","未發車"
"482","32419","-1","未發車"
"482","32420","-1","未發車"
"482","32421","-1","未發車"
"482","32422","-1","未發車"
"482","32423","-1","未發車"
"482","32424","-1","未發車"
"482","32425","-1","未發車"
"482","32426","2",""
"482","32427","3",""
"482","32428","3",""
"482","32429","5",""
"482","32430","7",""
"482","32431","8",""
"482","32432","9",""
"482","32433","10",""
"482","32434","11",""
"482","32435","12",""
"482","32436","13",""
"482","32437","16",""
"482","32438","19",""
"482","32439","21",""
"482","32440","2",""
"482","32441","5",""
"482","32442","7",""
"482","32443","9",""
"482","32444","2",""
"482","32445","5",""
"482","32446","5",""
"482","32447","6",""
"482","32448","8",""
"482","32449","9",""
"482","32450","11",""
"482","32451","16",""
"482","32452","17",""
"482","32453","17",""
"482","32454","1",""
"482","32455","2",""
"482","1160","4",""
"482","32456","6",""
"482","32457","12",""
"482","32458","18",""
"482","32459","20",""
"482","32460","22",""
"482","32461","25",""
"482","32462","27",""
"482","32463","30",""
"482","32464","31",""
"482","32465","32",""
"482","32466","32",""
"482","32467","33",""
"482","32468","34",""
"482","32469","35",""
"482","32470","36",""
"482","32471","38",""
"482","32472","39",""
"482","32473","40",""
"482","32474","41",""
"482","32475","42",""
"482","32476","43",""
"482","32477","44",""
"482","32478","45",""
"482","32479","45",""
"482","32480","46",""
"482","32481","46",""
"482","32482","1",""
"482","32483","2",""
"482","32484","2",""
"482","32485","3",""
"482","32486","4",""
"482","32487","5",""
"482","32488","6",""
"482","32489","7",""
"482","32490","7",""
"482","32491","8",""
"482","32492","8",""
"482","32493","9",""
"482","32494","10",""
"482","32495","12",""
"157","33087","-1","未發車"
"157","33088","-1","未發車"
"157","33089","-1","未發車"
"157","33090","-1","未發車"
"157","33091","-1","未發車"
"157","33092","-1","未發車"
"157","33093","-1","未發車"
"157","33094","2",""
"157","33095","3",""
"157","33096","4",""
"157","33097","6",""
"157","33098","7",""
"157","33099","9",""
"157","33100","10",""
"157","33101","12",""
"157","39649","13",""
"157","33102","14",""
"157","33103","14",""
"157","33104","16",""
"157","33105","17",""
"157","33106","18",""
"157","33107","19",""
"157","33108","2",""
"157","33109","4",""
"157","33110","8",""
"157","33111","10",""
"157","33112","13",""
"157","33113","15",""
"157","33114","17",""
"157","33115","2",""
"157","33116","3",""
"157","33117","4",""
"157","33118","5",""
"157","33119","4",""
"157","33120","5",""
"157","33121","7",""
"157","33122","9",""
"157","33123","11",""
"157","33124","12",""
"157","33125","14",""
"157","33126","16",""
"157","33127","18",""
"157","33128","19",""
"157","33129","2",""
"157","33130","5",""
"157","33131","5",""
"157","33132","7",""
"157","33133","9",""
"157","33134","10",""
"157","33135","14",""
"157","33136","15",""
"157","2249","1",""
"157","33137","3",""
"157","33138","4",""
"157","33139","6",""
"157","33140","8",""
"157","33141","12",""
"157","33142","14",""
"157","33143","18",""
"157","33144","19",""
"157","33145","5",""
"157","33146","6",""
"157","33147","7",""
"157","33148","8",""
"157","33149","10",""
"157","33150","11",""
"157","33151","13",""
"157","33152","15",""
"157","33153","2",""
"157","33154","3",""
"157","33155","4",""
"157","33156","6",""
"157","33157","7",""
"157","33158","8",""
"157","33159","9",""
"157","33160","11",""
"157","33161","12",""
"157","33162","13",""
"157","33163","14",""
"157","33164","15",""
"157","33165","16",""
"5410","33502","109",""
"5410","33503","111",""
"5410","33504","113",""
"5410","33505","113",""
"5410","33506","116",""
"5410","33507","119",""
"5410","33508","120",""
"5410","33509","121",""
"5410","33510","123",""
"5410","33511","124",""
"5410","33512","124",""
"5410","33515","127",""
"5410","33516","128",""
"5410","33517","129",""
"5410","33518","129",""
"5410","33519","131",""
"5410","55859","131",""
"5410","33520","132",""
"5410","33521","134",""
"5410","33522","135",""
"5410","33523","135",""
"5410","33524","136",""
"5410","33525","137",""
"5410","33526","137",""
"5410","33527","138",""
"5410","38979","139",""
"5410","1385","139",""
"5410","1386","140",""
"5410","1387","140",""
"5410","1388","141",""
"5410","1389","141",""
"5410","1390","142",""
"5410","1391","142",""
"5410","1394","143",""
"5410","1395","144",""
"5410","1396","144",""
"5410","1397","1",""
"5410","1398","1",""
"5410","1399","2",""
"5410","38982","3",""
"5410","33528","3",""
"5410","38977","3",""
"5410","33529","4",""
"5410","33530","4",""
"5410","33531","5",""
"5410","33532","6",""
"5410","33533","7",""
"5410","33534","7",""
"5410","33535","8",""
"5410","33536","9",""
"5410","33537","10",""
"5410","33538","12",""
"5410","33539","13",""
"5410","33540","15",""
"5410","33541","16",""
"5410","33542","17",""
"5410","33543","19",""
"5410","33544","20",""
"5410","33545","21",""
"5410","33546","23",""
"5410","33547","24",""
"5410","33455","46",""
"5410","33456","47",""
"5410","33457","48",""
"5410","33458","49",""
"5410","33459","50",""
"5410","33460","51",""
"5410","33461","53",""
"5410","33462","55",""
"5410","33463","57",""
"5410","33464","59",""
"5410","33465","61",""
"5410","33466","63",""
"5410","33467","63",""
"5410","33468","63",""
"5410","33469","64",""
"5410","33470","64",""
"5410","33471","65",""
"5410","33472","66",""
"5410","33473","67",""
"5410","33474","69",""
"5410","38976","70",""
"5410","33475","70",""
"5410","1372","71",""
"5410","1373","71",""
"5410","1374","72",""
"5410","1375","72",""
"5410","1376","73",""
"5410","1377","73",""
"5410","1378","74",""
"5410","1379","76",""
"5410","1380","76",""
"5410","1381","77",""
"5410","1382","77",""
"5410","1383","78",""
"5410","38981","79",""
"5410","1384","79",""
"5410","38978","79",""
"5410","33476","80",""
"5410","33477","80",""
"5410","33478","81",""
"5410","33479","82",""
"5410","33480","83",""
"5410","33481","83",""
"5410","33482","84",""
"5410","33483","84",""
"5410","55858","85",""
"5410","33484","86",""
"5410","33485","86",""
"5410","33486","88",""
"5410","33487","88",""
"5410","33488","90",""
"5410","33489","90",""
"5410","33491","91",""
"5410","33492","92",""
"5410","33493","93",""
"5410","33494","94",""
"5410","33495","95",""
"5410","33496","97",""
"5410","33497","100",""
"5410","33498","103",""
"5410","33499","104",""
"5410","33500","106",""
"5410","33501","107",""
"5215","33601","254",""
"5215","33602","254",""
"5215","33603","254",""
"5215","33604","254",""
"5215","33605","254",""
"5215","33606","254",""
"5215","33607","254",""
"5215","33608","254",""
"5215","33609","254",""
"5215","34433","2",""
"5215","45949","2",""
"5215","34434","2",""
"5215","34435","3",""
"5215","3567","4",""
"5215","34436","5",""
"5215","33610","7",""
"5215","34437","10",""
"5215","34438","12",""
"5215","34439","12",""
"5215","34440","12",""
