停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】苗栗縣頭份鎮濫坑里 金印山莊地區  (預計施工期4~5個月)建請裝置加壓馬達用水,2016/03/25 19:0至2016/08/31 19:0,2016/3/25至2016/8/31每日下午 07:00以後,623500   628000,2016/3/25~2016/9/1,351苗栗縣頭份鎮     
,,,04-7353883,2016/7/4~2016/10/1,
【停水區域一】台中市西屯區詳如停水公告;範圍 : 重慶路(台灣大道二段以東、華美西街二段以西、文心路以南、漢口路二段以北);里別 :  (何源里、何福里、何德里、何仁里、何安里、何厝里)。;路名 : ;成都路(全部)，重慶路(部份)，河南路(文心路至漢口路)，寧夏路(文心路至漢口路)，華美西街二段(文心路至太原路)，內江街(全部)，合江街(全部)，內江街(全部) ，漢城街(全部)，永昌街(全部)，河南東街(全部)，寧夏東街(部份)，寧夏西街(部份) ，何安巷(全部)，銀聯巷(全部)，青海路(文心至漢口)，四川路(全部)，四川街(全部)，四川東街(全部)，,2016/07/24 8:0至2016/08/23 17:0,2016/08/23 17:0(每日上午8點至下午5點),04-22452143,2016/7/12~2016/8/24,407台中市西屯區     
【停水區域一】桃園市大溪區桃54線瑞德街,2016/07/15 9:0至2016/08/23 16:0,2016/08/23 16:0(每日AM09:00至PM04:00。),免付費服務電話：1910   龍潭給水廠:03-4712002    大溪服務所:03-4711836,2016/7/12~2016/8/24,335桃園市大溪區     
【停水區域一】南投縣集集鎮八張里;永昌里;吳厝里,2016/07/14 8:0至2016/09/30 18:0,2016/09/30 18:0(8:00至18:00),049-2762076,2016/7/13~2016/10/1,552南投縣集集鎮     
【停水區域一】台中市太平區太平路/長億一街/長億東二街/長億東三街/長億東五街/長億六街/太平三街/太平一街/及附近一代巷弄/太平三街以東、長億一街以西、長億六街以北、太平路以南(長億里),2016/07/11 9:0至2016/08/10 17:30,2016/08/10 17:30(每日上午9點至下午5點30分),1910;04-22442469,2016/7/13~2016/8/11,411台中市太平區     
【停水區域一】台中市東區忠明南路以東、大智路以西、忠明南路以北、建國南路以南(新庄里/振興里/東興里/東橋里/城隍里/德義里/長榮里/新榮里/江川里/福平里/福順里/福興里/國光里/南門里/南和里)。;台中市南區忠明南路以東、大智路以西、忠明南路以北、建國南路以南(新庄里/振興里/東興里/東橋里/城隍里/德義里/長榮里/新榮里/江川里/福平里/福順里/福興里/國光里/南門里/南和里)。,2016/07/11 9:0至2016/08/10 17:30,2016/08/10 17:30(每日上午9點30分至下午17點 30分),1910;04-22442469,2016/7/13~2016/8/11,401台中市東區       402台中市南區       
【停水區域一】台中市太平區永成北路/長億路/太平三街/長億一街/長億二街/太平五街/長億四街/長億五街/長億二街45巷/長億南二街/太平三街176巷/及附近一代巷弄/永成北路以東、太平三街以西、長億六街以北、太平路以南(永成里/長億里/永平里),2016/07/11 9:0至2016/08/10 17:30,2016/08/10 17:30(每日上午9點至下午5點 30分),1910;04-22442469,2016/7/13~2016/8/11,411台中市太平區     
【停水區域一】台中市南區文心南路以東、國光路以西、高工路(大明路)以北、建國南路以南(積善里/平和里/永和里/德義里/福興里/南和里/福順里/福平里/和平里/崇倫里/樹義里/南門里),2016/07/11 9:0至2016/08/10 17:30,2016/08/10 17:30(每日上午9點至下午17點 30分),1910;04-22442469,2016/7/13~2016/8/11,402台中市南區       
【停水區域一】台中市北屯區清水巷(東山路-清水巷22號),2016/07/18 8:30至2016/08/18 18:30,2016/08/18 18:30(每日上午8點30至下午6點30),1910.22442469,2016/7/15~2016/8/19,406台中市北屯區     
