停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
停水區域<BR>新北市淡水區:<BR>埤島里、義山里、興仁里、賢孝里、崁頂里及屯山里含各巷弄<BR>水壓降低地區<BR>直接用水及近市區部份偏高邊遠地區等一帶水壓降低。,105年7月12日9時,105年7月12日19時,客服專線1910;淡水營運所連絡電話:02-26212267、02-26213170,2016/7/7~2016/7/12,251新北市淡水區     
停水地區<BR>新北市淡水區:<BR>埤島里、義山里、興仁里、賢孝里、崁頂里及屯山里含各巷弄<BR>水壓降低地區<BR>直接用水及近市區部份偏高邊遠地區等一帶水壓降低。,105年7月13日9時,105年7月13日19時,客服專線1910;淡水營運所連絡電話:02-26212267、02-26213170,2016/7/7~2016/7/13,251新北市淡水區     
停水地區<BR>新北市淡水區:<BR>埤島里、義山里、興仁里、賢孝里、崁頂里及屯山里含各巷弄<BR>水壓降低地區<BR>直接用水及近市區部份偏高邊遠地區等一帶水壓降低。,105年7月14日9時,105年7月14日19時,客服專線1910;淡水營運所連絡電話:02-26212267、02-26213170,2016/7/7~2016/7/14,251新北市淡水區     
【停水區域一】苗栗縣頭份鎮濫坑里 金印山莊地區  (預計施工期4~5個月)建請裝置加壓馬達用水,2016/03/25 19:0至2016/08/31 19:0,2016/3/25至2016/8/31每日下午 07:00以後,623500   628000,2016/3/25~2016/9/1,351苗栗縣頭份鎮     
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(System.Web.UI.WebControls.TextBox),049-2915176,2016/4/7~2016/11/1,555南投縣魚池鄉     
【停水區域一】屏東縣高樹鄉舊寮村,2016/06/15 8:0至2016/07/14 19:0,2016/07/14 19:0(每日上午8點至下午7點),087962041,2016/6/15~2016/7/15,906屏東縣高樹鄉     
【停水區域一】屏東縣高樹鄉東興村;東振村,2016/06/15 8:0至2016/07/14 18:0,2016/07/14 18:0(每日上午8點至下午6點),087962041,2016/6/15~2016/7/15,906屏東縣高樹鄉     
【停水區域一】南投縣埔里鎮牛眠里,2016/06/22 8:0至2016/07/22 17:0,2016/07/22 17:0(每日上午8點至下午5點(假日採不停水施工，水壓可能略有降低)),049-2915176,2016/6/21~2016/7/23,545南投縣埔里鎮     
【停水區域一】台中市南屯區台中市/南屯區/忠勇路(協和南巷以南、五權西路三段以北路段)雙側，五權西路三段(高速公路以西、文山北巷以東) ，寶山里等附近一帶巷弄。,2016/06/25 8:30至2016/07/23 17:30,2016/07/23 17:30(),04-22442469.....1990,2016/6/24~2016/7/24,408台中市南屯區     
【停水區域一】台東縣卑南鄉初鹿村初鹿一、二、三街及梅園路、文泰路及忠孝路等全部及其巷道,2016/06/26 8:0至2016/07/16 18:0,2016/07/16 18:0(每日上午8點至下午6點(間歇性分段停水施工)),承包商電話:0937-390925(陳連文)    監造人員電話:0932-559811(謝仲科),2016/6/26~2016/7/17,954台東縣卑南鄉     
【停水區域一】台中市太平區台中市/太平區/新仁路二段南北雙側至中興路東側、甲堤路西側。(內新里、東昇里)；新仁路一段南北雙側至甲堤路東側、永豐路西側(立仁里、新仁里)；好來五街東西側雙向至甲堤路東側、立仁路西側、立新一街北側、新仁路一段南側。(立仁里),2016/07/01 8:30至2016/07/31 17:30,2016/07/31 17:30(自 105年7月1日8時30分 起迄 105年7月31日17時30分 止),04-22442469,2016/6/29~2016/8/1,411台中市太平區     
