Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.2日全臺各地及外島地區PSI為普通等級，指標污染物為懸浮微粒及臭氧。\r2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.3日、4日全臺各地PSI為普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",花東,40 - 60,臭氧,1 - 3,2016-03-04,2016-03-01 17:00
"1.2日全臺各地及外島地區PSI為普通等級，指標污染物為懸浮微粒及臭氧。\r2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.3日、4日全臺各地PSI為普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,40 - 60,臭氧,1 - 3,2016-03-04,2016-03-01 17:00
"1.2日全臺各地及外島地區PSI為普通等級，指標污染物為懸浮微粒及臭氧。\r2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.3日、4日全臺各地PSI為普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,65 - 85,懸浮微粒,7 - 9,2016-03-04,2016-03-01 17:00
"1.2日全臺各地及外島地區PSI為普通等級，指標污染物為懸浮微粒及臭氧。\r2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.3日、4日全臺各地PSI為普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",雲嘉南,60 - 80,懸浮微粒,3 - 7,2016-03-04,2016-03-01 17:00
"1.2日全臺各地及外島地區PSI為普通等級，指標污染物為懸浮微粒及臭氧。\r2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.3日、4日全臺各地PSI為普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",中部,55 - 75,懸浮微粒,3 - 7,2016-03-04,2016-03-01 17:00
"1.2日全臺各地及外島地區PSI為普通等級，指標污染物為懸浮微粒及臭氧。\r2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.3日、4日全臺各地PSI為普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",竹苗,55 - 75,臭氧,2 - 3,2016-03-04,2016-03-01 17:00
"1.2日全臺各地及外島地區PSI為普通等級，指標污染物為懸浮微粒及臭氧。\r2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.3日、4日全臺各地PSI為普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",北部,50 - 70,臭氧,2 - 3,2016-03-04,2016-03-01 17:00
"1.2日全臺各地及外島地區PSI為普通等級，指標污染物為懸浮微粒及臭氧。\r2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.3日、4日全臺各地PSI為普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",花東,40 - 60,臭氧,1 - 3,2016-03-03,2016-03-01 17:00
"1.2日全臺各地及外島地區PSI為普通等級，指標污染物為懸浮微粒及臭氧。\r2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.3日、4日全臺各地PSI為普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,40 - 60,臭氧,1 - 3,2016-03-03,2016-03-01 17:00
"1.2日全臺各地及外島地區PSI為普通等級，指標污染物為懸浮微粒及臭氧。\r2.2日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.3日、4日全臺各地PSI為普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,65 - 85,懸浮微粒,7 - 9,2016-03-03,2016-03-01 17:00
