Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",花東,20 - 40,,1 - 3,2016-03-03,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,25 - 45,,1 - 3,2016-03-03,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,50 - 70,懸浮微粒,6 - 9,2016-03-03,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",雲嘉南,50 - 70,懸浮微粒,5 - 7,2016-03-03,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",中部,45 - 65,懸浮微粒,4 - 6,2016-03-03,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",竹苗,25 - 45,,1 - 3,2016-03-03,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",北部,30 - 50,,1 - 3,2016-03-03,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",花東,20 - 40,,1 - 3,2016-03-02,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,25 - 45,,1 - 3,2016-03-02,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,50 - 70,懸浮微粒,6 - 9,2016-03-02,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",雲嘉南,50 - 70,懸浮微粒,5 - 7,2016-03-02,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",中部,45 - 65,懸浮微粒,4 - 6,2016-03-02,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",竹苗,25 - 45,,1 - 3,2016-03-02,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",北部,30 - 50,,2 - 3,2016-03-02,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",澎湖,30 - 50,,2 - 3,2016-03-01,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",金門,45 - 65,懸浮微粒,3 - 6,2016-03-01,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",馬祖,35 - 55,懸浮微粒,2 - 4,2016-03-01,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",花東,30 - 50,,1 - 3,2016-03-01,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,35 - 55,懸浮微粒,1 - 3,2016-03-01,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,55 - 75,懸浮微粒,6 - 9,2016-03-01,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",雲嘉南,55 - 75,懸浮微粒,5 - 7,2016-03-01,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",中部,50 - 70,懸浮微粒,4 - 6,2016-03-01,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",竹苗,45 - 65,懸浮微粒,1 - 3,2016-03-01,2016-03-01 11:00
"1.1日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.1日冷空氣減弱，境外污染物影響減緩，中部以南擴散條件不佳，中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.2日、3日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",北部,45 - 65,懸浮微粒,2 - 3,2016-03-01,2016-03-01 11:00
