Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",花東,25 - 45,,1 - 3,2016-06-04,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",宜蘭,30 - 50,,1 - 3,2016-06-04,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",高屏,55 - 75,臭氧,2 - 3,2016-06-04,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",雲嘉南,50 - 70,臭氧,2 - 3,2016-06-04,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",中部,45 - 65,臭氧,2 - 3,2016-06-04,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",竹苗,50 - 70,臭氧,1 - 3,2016-06-04,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",北部,50 - 70,臭氧,1 - 3,2016-06-04,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",花東,30 - 50,,1 - 2,2016-06-03,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",宜蘭,30 - 50,,1 - 3,2016-06-03,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",高屏,45 - 65,臭氧,1 - 3,2016-06-03,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",雲嘉南,30 - 50,,1 - 3,2016-06-03,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",中部,30 - 50,,1 - 3,2016-06-03,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",竹苗,30 - 50,,1 - 3,2016-06-03,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",北部,30 - 50,,1 - 3,2016-06-03,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",澎湖,20 - 40,,1 - 3,2016-06-02,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",金門,25 - 45,,1 - 3,2016-06-02,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",馬祖,30 - 50,,2 - 3,2016-06-02,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",花東,25 - 45,,1 - 2,2016-06-02,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",宜蘭,30 - 50,,1 - 3,2016-06-02,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",高屏,35 - 55,臭氧,2 - 3,2016-06-02,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",雲嘉南,30 - 50,,1 - 3,2016-06-02,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",中部,30 - 50,,1 - 3,2016-06-02,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",竹苗,30 - 50,,1 - 3,2016-06-02,2016-06-02 12:03
"1.2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低等級。\r2.3日、4日全臺各地PSI為良好至普通等級，指標污染物為臭氧；全臺各地PM2.5指標為低等級。",北部,30 - 50,,1 - 3,2016-06-02,2016-06-02 12:03
