Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",花東,25 - 45,,1 - 2,2016-03-09,2016-03-06 18:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",宜蘭,25 - 45,,1 - 2,2016-03-09,2016-03-06 18:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",高屏,50 - 70,懸浮微粒,4 - 6,2016-03-09,2016-03-06 18:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",雲嘉南,50 - 70,懸浮微粒,4 - 6,2016-03-09,2016-03-06 18:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",中部,45 - 65,懸浮微粒,3 - 5,2016-03-09,2016-03-06 18:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",竹苗,35 - 50,,2 - 4,2016-03-09,2016-03-06 18:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",北部,35 - 50,,2 - 4,2016-03-09,2016-03-06 18:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",花東,15 - 35,,1 - 3,2016-03-08,2016-03-06 18:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",宜蘭,20 - 40,,1 - 3,2016-03-08,2016-03-06 18:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",高屏,65 - 85,臭氧,4 - 6,2016-03-08,2016-03-06 18:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",雲嘉南,60 - 80,懸浮微粒,4 - 7,2016-03-08,2016-03-06 18:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",中部,75 - 95,懸浮微粒,6 - 9,2016-03-08,2016-03-06 18:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",竹苗,55 - 75,懸浮微粒,3 - 5,2016-03-08,2016-03-06 18:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",北部,55 - 75,懸浮微粒,3 - 6,2016-03-08,2016-03-06 18:30
"1.7日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.7日中南部及金門地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.8日、9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。8日中南部地區PM2.5指標為中至高等級，其他地區為低至中等級；9日全臺各地PM2.5指標為低至中等級。",澎湖,30 - 50,,1 - 3,2016-03-07,2016-03-06 18:30
