Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",花東,30 - 50,,1 - 3,2016-04-08,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,30 - 50,,2 - 3,2016-04-08,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,65 - 85,懸浮微粒,5 - 8,2016-04-08,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",雲嘉南,60 - 80,懸浮微粒,4 - 7,2016-04-08,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",中部,55 - 75,懸浮微粒,3 - 6,2016-04-08,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",竹苗,45 - 65,懸浮微粒,2 - 4,2016-04-08,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",北部,45 - 65,懸浮微粒,2 - 4,2016-04-08,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",花東,30 - 50,,1 - 3,2016-04-07,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,30 - 50,,2 - 3,2016-04-07,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,50 - 70,懸浮微粒,3 - 6,2016-04-07,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",雲嘉南,65 - 85,懸浮微粒,5 - 8,2016-04-07,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",中部,70 - 90,懸浮微粒,5 - 8,2016-04-07,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",竹苗,50 - 70,懸浮微粒,3 - 5,2016-04-07,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",北部,50 - 70,懸浮微粒,3 - 6,2016-04-07,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",澎湖,25 - 45,,1 - 3,2016-04-06,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",金門,30 - 50,,2 - 3,2016-04-06,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",馬祖,30 - 50,,1 - 3,2016-04-06,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",花東,30 - 50,,1 - 3,2016-04-06,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,30 - 50,,2 - 3,2016-04-06,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,60 - 80,臭氧,3 - 6,2016-04-06,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",雲嘉南,65 - 85,懸浮微粒,5 - 8,2016-04-06,2016-04-05 18:00
"1.6日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中部及雲嘉南地區PM2.5指標為中至高等級，其他地區為低至中等級。\r2.7日、8日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部PM2.5指標為中至高等級，其他地區為低至中等級。",中部,65 - 85,懸浮微粒,5 - 8,2016-04-06,2016-04-05 18:00
