Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.1日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；高屏PM2.5指標為中至高等級，其他為低至中。\r2.2日及3日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",花東,20 - 40,,1 - 2,2016-11-03,2016-10-31 18:00
"1.1日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；高屏PM2.5指標為中至高等級，其他為低至中。\r2.2日及3日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,20 - 40,,1 - 3,2016-11-03,2016-10-31 18:00
"1.1日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；高屏PM2.5指標為中至高等級，其他為低至中。\r2.2日及3日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,80 - 100,臭氧,4 - 8,2016-11-03,2016-10-31 18:00
"1.1日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；高屏PM2.5指標為中至高等級，其他為低至中。\r2.2日及3日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",雲嘉南,60 - 80,懸浮微粒,3 - 6,2016-11-03,2016-10-31 18:00
"1.1日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；高屏PM2.5指標為中至高等級，其他為低至中。\r2.2日及3日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",中部,50 - 70,臭氧,3 - 5,2016-11-03,2016-10-31 18:00
"1.1日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；高屏PM2.5指標為中至高等級，其他為低至中。\r2.2日及3日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",竹苗,30 - 50,,1 - 3,2016-11-03,2016-10-31 18:00
"1.1日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；高屏PM2.5指標為中至高等級，其他為低至中。\r2.2日及3日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",北部,30 - 50,,1 - 3,2016-11-03,2016-10-31 18:00
"1.1日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；高屏PM2.5指標為中至高等級，其他為低至中。\r2.2日及3日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",花東,20 - 40,,1 - 2,2016-11-02,2016-10-31 18:00
"1.1日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；高屏PM2.5指標為中至高等級，其他為低至中。\r2.2日及3日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,20 - 40,,1 - 3,2016-11-02,2016-10-31 18:00
"1.1日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；高屏PM2.5指標為中至高等級，其他為低至中。\r2.2日及3日全臺及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,80 - 100,臭氧,4 - 7,2016-11-02,2016-10-31 18:00
