Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.12日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。 2.12日全臺各地及外島地區PM2.5指標為低至中等級。3.13日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；西半部地區PM2.5指標為低至中等級，東半部地區PM2.5指標為低等級。14日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒，全臺各地PM2.5為低至中等級。,花東,20 - 40,,1 - 3,2016-02-23,2016-02-20 18:30
1.12日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。 2.12日全臺各地及外島地區PM2.5指標為低至中等級。3.13日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；西半部地區PM2.5指標為低至中等級，東半部地區PM2.5指標為低等級。14日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒，全臺各地PM2.5為低至中等級。,宜蘭,25 - 45,,1 - 3,2016-02-23,2016-02-20 18:30
1.12日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。 2.12日全臺各地及外島地區PM2.5指標為低至中等級。3.13日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；西半部地區PM2.5指標為低至中等級，東半部地區PM2.5指標為低等級。14日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒，全臺各地PM2.5為低至中等級。,高屏,50 - 70,懸浮微粒,3 - 6,2016-02-23,2016-02-20 18:30
1.12日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。 2.12日全臺各地及外島地區PM2.5指標為低至中等級。3.13日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；西半部地區PM2.5指標為低至中等級，東半部地區PM2.5指標為低等級。14日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒，全臺各地PM2.5為低至中等級。,雲嘉南,60 - 80,懸浮微粒,3 - 6,2016-02-23,2016-02-20 18:30
1.12日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。 2.12日全臺各地及外島地區PM2.5指標為低至中等級。3.13日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；西半部地區PM2.5指標為低至中等級，東半部地區PM2.5指標為低等級。14日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒，全臺各地PM2.5為低至中等級。,中部,55 - 75,懸浮微粒,3 - 6,2016-02-23,2016-02-20 18:30
1.12日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。 2.12日全臺各地及外島地區PM2.5指標為低至中等級。3.13日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；西半部地區PM2.5指標為低至中等級，東半部地區PM2.5指標為低等級。14日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒，全臺各地PM2.5為低至中等級。,竹苗,35 - 55,懸浮微粒,1 - 3,2016-02-23,2016-02-20 18:30
1.12日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。 2.12日全臺各地及外島地區PM2.5指標為低至中等級。3.13日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；西半部地區PM2.5指標為低至中等級，東半部地區PM2.5指標為低等級。14日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒，全臺各地PM2.5為低至中等級。,北部,40 - 60,懸浮微粒,2 - 3,2016-02-23,2016-02-20 18:30
1.12日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。 2.12日全臺各地及外島地區PM2.5指標為低至中等級。3.13日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；西半部地區PM2.5指標為低至中等級，東半部地區PM2.5指標為低等級。14日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒，全臺各地PM2.5為低至中等級。,花東,25 - 45,,1 - 3,2016-02-22,2016-02-20 18:30
1.12日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。 2.12日全臺各地及外島地區PM2.5指標為低至中等級。3.13日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；西半部地區PM2.5指標為低至中等級，東半部地區PM2.5指標為低等級。14日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒，全臺各地PM2.5為低至中等級。,宜蘭,30 - 50,,1 - 3,2016-02-22,2016-02-20 18:30
1.12日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。 2.12日全臺各地及外島地區PM2.5指標為低至中等級。3.13日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；西半部地區PM2.5指標為低至中等級，東半部地區PM2.5指標為低等級。14日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒，全臺各地PM2.5為低至中等級。,高屏,40 - 60,懸浮微粒,2 - 5,2016-02-22,2016-02-20 18:30
1.12日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。 2.12日全臺各地及外島地區PM2.5指標為低至中等級。3.13日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；西半部地區PM2.5指標為低至中等級，東半部地區PM2.5指標為低等級。14日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒，全臺各地PM2.5為低至中等級。,雲嘉南,55 - 75,懸浮微粒,4 - 6,2016-02-22,2016-02-20 18:30
1.12日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。 2.12日全臺各地及外島地區PM2.5指標為低至中等級。3.13日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；西半部地區PM2.5指標為低至中等級，東半部地區PM2.5指標為低等級。14日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒，全臺各地PM2.5為低至中等級。,中部,50 - 70,懸浮微粒,3 - 6,2016-02-22,2016-02-20 18:30
1.12日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。 2.12日全臺各地及外島地區PM2.5指標為低至中等級。3.13日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；西半部地區PM2.5指標為低至中等級，東半部地區PM2.5指標為低等級。14日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒，全臺各地PM2.5為低至中等級。,竹苗,40 - 60,懸浮微粒,2 - 4,2016-02-22,2016-02-20 18:30
