Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.13日全臺各地及外島地區PSI為良好等級；PM2.5指標為低等級。\r2.14、15日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",花東,15 - 35,,1 - 2,2016-06-15,2016-06-13 10:30
"1.13日全臺各地及外島地區PSI為良好等級；PM2.5指標為低等級。\r2.14、15日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",宜蘭,20 - 40,,1 - 3,2016-06-15,2016-06-13 10:30
"1.13日全臺各地及外島地區PSI為良好等級；PM2.5指標為低等級。\r2.14、15日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",高屏,30 - 50,,1 - 3,2016-06-15,2016-06-13 10:30
"1.13日全臺各地及外島地區PSI為良好等級；PM2.5指標為低等級。\r2.14、15日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",雲嘉南,30 - 50,,1 - 3,2016-06-15,2016-06-13 10:30
"1.13日全臺各地及外島地區PSI為良好等級；PM2.5指標為低等級。\r2.14、15日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",中部,35 - 55,臭氧,1 - 3,2016-06-15,2016-06-13 10:30
"1.13日全臺各地及外島地區PSI為良好等級；PM2.5指標為低等級。\r2.14、15日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",竹苗,35 - 55,臭氧,1 - 3,2016-06-15,2016-06-13 10:30
"1.13日全臺各地及外島地區PSI為良好等級；PM2.5指標為低等級。\r2.14、15日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",北部,40 - 60,臭氧,2 - 3,2016-06-15,2016-06-13 10:30
"1.13日全臺各地及外島地區PSI為良好等級；PM2.5指標為低等級。\r2.14、15日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",花東,15 - 35,,1 - 2,2016-06-14,2016-06-13 10:30
"1.13日全臺各地及外島地區PSI為良好等級；PM2.5指標為低等級。\r2.14、15日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",宜蘭,20 - 40,,1 - 3,2016-06-14,2016-06-13 10:30
"1.13日全臺各地及外島地區PSI為良好等級；PM2.5指標為低等級。\r2.14、15日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",高屏,30 - 50,,1 - 3,2016-06-14,2016-06-13 10:30
"1.13日全臺各地及外島地區PSI為良好等級；PM2.5指標為低等級。\r2.14、15日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",雲嘉南,30 - 50,,1 - 3,2016-06-14,2016-06-13 10:30
"1.13日全臺各地及外島地區PSI為良好等級；PM2.5指標為低等級。\r2.14、15日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",中部,35 - 55,臭氧,1 - 3,2016-06-14,2016-06-13 10:30
"1.13日全臺各地及外島地區PSI為良好等級；PM2.5指標為低等級。\r2.14、15日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",竹苗,30 - 50,,1 - 3,2016-06-14,2016-06-13 10:30
"1.13日全臺各地及外島地區PSI為良好等級；PM2.5指標為低等級。\r2.14、15日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",北部,35 - 55,臭氧,1 - 3,2016-06-14,2016-06-13 10:30
