Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",花東,30 - 50,,1 - 3,2016-06-06,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",宜蘭,30 - 50,,1 - 3,2016-06-06,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",高屏,40 - 60,臭氧,2 - 3,2016-06-06,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",雲嘉南,35 - 55,懸浮微粒,1 - 3,2016-06-06,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",中部,35 - 55,懸浮微粒,1 - 3,2016-06-06,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",竹苗,30 - 50,,1 - 3,2016-06-06,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",北部,35 - 55,懸浮微粒,1 - 3,2016-06-06,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",花東,30 - 50,,1 - 3,2016-06-05,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",宜蘭,30 - 50,,1 - 3,2016-06-05,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",高屏,35 - 55,懸浮微粒,2 - 3,2016-06-05,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",雲嘉南,30 - 50,,2 - 3,2016-06-05,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",中部,30 - 50,,2 - 3,2016-06-05,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",竹苗,30 - 50,,1 - 3,2016-06-05,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",北部,35 - 55,懸浮微粒,2 - 3,2016-06-05,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",澎湖,20 - 40,,1 - 3,2016-06-04,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",金門,40 - 60,臭氧,2 - 3,2016-06-04,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",馬祖,45 - 65,臭氧,2 - 3,2016-06-04,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",花東,25 - 45,,1 - 2,2016-06-04,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",宜蘭,30 - 50,,1 - 3,2016-06-04,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",高屏,30 - 50,,1 - 3,2016-06-04,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",雲嘉南,30 - 50,,1 - 3,2016-06-04,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",中部,30 - 50,,1 - 3,2016-06-04,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",竹苗,30 - 50,,1 - 3,2016-06-04,2016-06-04 11:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地及外島地區PM2.5指標為低等級。\r2.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；全臺各地PM2.5指標為低等級。",北部,50 - 70,臭氧,1 - 3,2016-06-04,2016-06-04 11:00
