Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.4日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",花東,25 - 45,,1 - 3,2016-03-06,2016-03-04 12:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.4日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,30 - 50,,1 - 3,2016-03-06,2016-03-04 12:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.4日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,75 - 95,懸浮微粒,6 - 9,2016-03-06,2016-03-04 12:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.4日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",雲嘉南,70 - 90,懸浮微粒,4 - 8,2016-03-06,2016-03-04 12:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.4日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",中部,65 - 85,懸浮微粒,4 - 7,2016-03-06,2016-03-04 12:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.4日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",竹苗,45 - 65,懸浮微粒,2 - 4,2016-03-06,2016-03-04 12:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.4日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",北部,45 - 65,懸浮微粒,2 - 3,2016-03-06,2016-03-04 12:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.4日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",花東,25 - 45,,1 - 3,2016-03-05,2016-03-04 12:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.4日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",宜蘭,30 - 50,,1 - 3,2016-03-05,2016-03-04 12:00
"1.4日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。\r2.4日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。\r3.5日、6日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。",高屏,75 - 95,懸浮微粒,6 - 9,2016-03-05,2016-03-04 12:00
