Content,Area,MajorPollutant,AQI,ForecastDate,MinorPollutant,MinorPollutantAQI,PublishTime
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",澎湖,細懸浮微粒,90,2016-12-27,,,2016-12-26 16:30
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",金門,細懸浮微粒,125,2016-12-27,,,2016-12-26 16:30
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",馬祖,細懸浮微粒,115,2016-12-27,,,2016-12-26 16:30
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",花東,,50,2016-12-29,,,2016-12-26 16:30
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",花東,,50,2016-12-28,,,2016-12-26 16:30
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",花東,細懸浮微粒,60,2016-12-27,,,2016-12-26 16:30
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",宜蘭,,50,2016-12-29,,,2016-12-26 16:30
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",宜蘭,,50,2016-12-28,,,2016-12-26 16:30
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",宜蘭,細懸浮微粒,70,2016-12-27,,,2016-12-26 16:30
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",高屏,細懸浮微粒,120,2016-12-29,,,2016-12-26 16:30
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",高屏,細懸浮微粒,120,2016-12-28,,,2016-12-26 16:30
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",高屏,細懸浮微粒,140,2016-12-27,,,2016-12-26 16:30
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",雲嘉南,細懸浮微粒,120,2016-12-29,,,2016-12-26 16:30
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",雲嘉南,細懸浮微粒,120,2016-12-28,,,2016-12-26 16:30
"1.27日中南部地區及金門、馬祖地區AQI為對敏感族群不健康。其他地區為普通等級，指標污染物為細懸浮微粒。\r2.28、29日中南部地區AQI為對敏感族群不健康。其他地區為普通至良好等級，指標污染物為細懸浮微粒。",雲嘉南,細懸浮微粒,140,2016-12-27,,,2016-12-26 16:30
