Content,Area,MajorPollutant,AQI,ForecastDate,MinorPollutant,MinorPollutantAQI,PublishTime
"1.26日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",澎湖,細懸浮微粒,75,2016-12-26,,,2016-12-26 12:00
"1.26日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",金門,細懸浮微粒,120,2016-12-26,,,2016-12-26 12:00
"1.26日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",馬祖,細懸浮微粒,75,2016-12-26,,,2016-12-26 12:00
"1.26日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",花東,,50,2016-12-28,,,2016-12-26 12:00
"1.26日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",花東,細懸浮微粒,70,2016-12-27,,,2016-12-26 12:00
"1.26日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",花東,,50,2016-12-26,,,2016-12-26 12:00
"1.26日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",宜蘭,,50,2016-12-28,,,2016-12-26 12:00
"1.26日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",宜蘭,細懸浮微粒,75,2016-12-27,,,2016-12-26 12:00
"1.26日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",宜蘭,細懸浮微粒,65,2016-12-26,,,2016-12-26 12:00
"1.26日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。\r2.27、28日中南部及金門地區AQI為對敏感族群不健康，局部地區AQI將達到對所有族群不健康。其他地區及離島為普通至良好等級，指標污染物為細懸浮微粒。",高屏,細懸浮微粒,130,2016-12-28,,,2016-12-26 12:00
