Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",花東,15 - 35,,1 - 2,2016-10-24,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",宜蘭,30 - 50,,1 - 3,2016-10-24,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",高屏,50 - 70,臭氧,2 - 4,2016-10-24,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",雲嘉南,80 - 100,臭氧,2 - 4,2016-10-24,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",中部,75 - 95,臭氧,2 - 4,2016-10-24,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",竹苗,50 - 70,臭氧,1 - 3,2016-10-24,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",北部,40 - 60,懸浮微粒,2 - 4,2016-10-24,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",花東,25 - 45,,1 - 2,2016-10-23,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",宜蘭,30 - 50,,1 - 3,2016-10-23,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",高屏,35 - 55,臭氧,2 - 3,2016-10-23,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",雲嘉南,35 - 55,懸浮微粒,2 - 4,2016-10-23,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",中部,35 - 55,懸浮微粒,2 - 4,2016-10-23,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",竹苗,35 - 55,臭氧,1 - 3,2016-10-23,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",北部,40 - 60,懸浮微粒,2 - 4,2016-10-23,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",澎湖,15 - 35,,1 - 3,2016-10-22,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",金門,15 - 35,,1 - 3,2016-10-22,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",馬祖,15 - 35,,1 - 3,2016-10-22,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",花東,15 - 35,,1 - 2,2016-10-22,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",宜蘭,15 - 35,,1 - 3,2016-10-22,2016-10-22 11:30
"1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧；全臺各地及外島地區PM2.5指標為低至中等級。\r2.23、24日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；全臺各地PM2.5指標為低至中等級。",高屏,20 - 40,,1 - 3,2016-10-22,2016-10-22 11:30
