Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",花東,20 - 40,,1 - 2,2016-05-30,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",宜蘭,0 - 20,,1 - 3,2016-05-30,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",高屏,35 - 55,懸浮微粒,1 - 3,2016-05-30,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",雲嘉南,35 - 55,懸浮微粒,1 - 3,2016-05-30,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",中部,35 - 55,懸浮微粒,1 - 3,2016-05-30,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",竹苗,40 - 60,臭氧,2 - 3,2016-05-30,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",北部,50 - 70,臭氧,2 - 4,2016-05-30,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",花東,20 - 40,,1 - 2,2016-05-29,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",宜蘭,30 - 50,,1 - 3,2016-05-29,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",高屏,35 - 55,懸浮微粒,1 - 3,2016-05-29,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",雲嘉南,35 - 55,懸浮微粒,1 - 3,2016-05-29,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",中部,35 - 55,懸浮微粒,1 - 3,2016-05-29,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",竹苗,35 - 55,懸浮微粒,2 - 3,2016-05-29,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",北部,55 - 75,臭氧,2 - 4,2016-05-29,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",澎湖,20 - 40,,1 - 3,2016-05-28,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",金門,20 - 40,,1 - 3,2016-05-28,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",馬祖,35 - 55,臭氧,2 - 3,2016-05-28,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",花東,20 - 40,,1 - 2,2016-05-28,2016-05-27 18:00
"1.28日北部地區臭氧濃度偏高，局部地區達不良等級。其他地區及外島地區PSI為良好至普通等級，指標污染物為臭氧。全臺各地及外島地區PM2.5為低至中等級。\r2.29、30日全臺各地PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。全臺各地PM2.5為低至中等級。",宜蘭,30 - 50,,1 - 3,2016-05-28,2016-05-27 18:00
