Content,Area,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.21日北部地區受擴散條件不佳，臭氧濃度偏高，達不良等級。其他地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.22、23日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",花東,20 - 40,,1 - 2,2016-06-23,2016-06-20 18:00
"1.21日北部地區受擴散條件不佳，臭氧濃度偏高，達不良等級。其他地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.22、23日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",宜蘭,30 - 50,,1 - 2,2016-06-23,2016-06-20 18:00
"1.21日北部地區受擴散條件不佳，臭氧濃度偏高，達不良等級。其他地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.22、23日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",高屏,35 - 55,臭氧,1 - 3,2016-06-23,2016-06-20 18:00
"1.21日北部地區受擴散條件不佳，臭氧濃度偏高，達不良等級。其他地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.22、23日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",雲嘉南,40 - 60,臭氧,1 - 3,2016-06-23,2016-06-20 18:00
"1.21日北部地區受擴散條件不佳，臭氧濃度偏高，達不良等級。其他地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.22、23日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",中部,40 - 60,臭氧,1 - 3,2016-06-23,2016-06-20 18:00
"1.21日北部地區受擴散條件不佳，臭氧濃度偏高，達不良等級。其他地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.22、23日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",竹苗,35 - 55,臭氧,1 - 3,2016-06-23,2016-06-20 18:00
"1.21日北部地區受擴散條件不佳，臭氧濃度偏高，達不良等級。其他地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.22、23日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",北部,70 - 90,臭氧,2 - 3,2016-06-23,2016-06-20 18:00
"1.21日北部地區受擴散條件不佳，臭氧濃度偏高，達不良等級。其他地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.22、23日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",花東,20 - 40,,1 - 2,2016-06-22,2016-06-20 18:00
"1.21日北部地區受擴散條件不佳，臭氧濃度偏高，達不良等級。其他地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.22、23日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",宜蘭,30 - 50,,1 - 2,2016-06-22,2016-06-20 18:00
"1.21日北部地區受擴散條件不佳，臭氧濃度偏高，達不良等級。其他地區PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。\r2.22、23日全臺各地PSI為良好至普通等級，指標污染物為臭氧；PM2.5指標為低等級。",高屏,45 - 65,臭氧,1 - 3,2016-06-22,2016-06-20 18:00
